日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,中证500主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连
2020-02-17,3208.6721175476,93.4624832304,394.7699996318,1571.1558432693,,3416.5972783516,,43806.8577671380,11853.1928841129,4600.7486851405,438.7637739098
2020-02-18,3179.2866586132,93.8044934202,396.7333709627,1556.5050054917,,3423.5774233289,,43627.1276229843,11883.4968834514,4563.9753830390,434.0596788679
2020-02-19,3184.1580448536,93.7951232780,401.5645880580,1558.8491395361,,3410.5968028449,,43749.7022197206,11870.5094551635,4580.3190728619,442.0780226893
2020-02-20,3251.5717447619,93.5936652210,402.6676056596,1561.1932735805,,3470.3566405451,,43777.9886651213,11835.8763130623,4625.2642198748,448.5996089974
2020-02-21,3267.4430354163,93.9169351264,410.2122460549,1559.4351730472,,3535.9944950682,,43363.1207992447,11757.9517433348,4653.8656770648,444.1093364574
2020-02-24,3237.1147275322,94.1418185389,418.8157833478,1534.8217655808,,3554.9755910591,,43372.5496143782,11714.6603157084,4590.5338790012,427.8588263126
2020-02-25,3234.7576051578,94.1230782545,410.0357632387,1544.7843352696,,3583.5084643873,,43325.4055387104,11718.9894584710,4578.2761116340,426.8966250540
2020-02-26,3202.5435993741,94.1090230413,412.8153675948,1545.9564022918,,3499.5018072923,,43023.6834544365,11680.0271736072,4496.5576625196,408.8286236430
2020-02-27,3203.9578727987,94.2870557428,412.8594882989,1550.6446703807,,3496.1954228294,,42844.5359668988,11628.0774604555,4425.0540195445,394.1817822625
2020-02-28,3084.5303391616,94.7415076388,408.0944522597,1529.0210015827,,3295.9754747969,,41854.5103778750,11351.0123236465,4343.3355704301,378.5154484249
2020-03-02,3187.1437331945,94.5728450794,398.4540784213,1585.3563492405,,3427.9859359462,,42646.5308490941,11476.5574637631,4394.4096011266,386.8217596543
2020-03-03,3199.7150525248,94.4463481599,397.3731211717,1587.6325249035,,3441.3339324817,,43014.2546393029,11498.2031775763,4439.3547481396,395.8640731444
2020-03-04,3226.2719646099,94.8445792028,406.5061069134,1583.0801735776,,3464.6010824059,,42693.6749247619,11433.2660361366,4461.8273216460,394.3920686228
2020-03-05,3293.5285230266,94.7930434208,406.5943483215,1586.4944370720,,3507.5840804239,,42731.3901852961,11433.2660361366,4433.2258644560,392.9200641011
2020-03-06,3237.7432934987,95.0882028996,414.8228596298,1577.9587783360,,3478.4389136767,,42335.3799496866,11372.8410740733,4378.0659113038,375.6765825617
2020-03-09,3125.3871269848,95.5145443691,411.8888328094,1552.3518021279,,3348.2653327846,,41251.0662093271,11126.8251571009,4165.5979436063,355.4890919791
2020-03-10,3199.5579110331,94.8258389185,406.6164086735,1567.7159878527,,3450.3958750837,,41995.9426048784,11208.8304627584,4014.4188127447,323.4204220431
2020-03-11,3143.9298229969,95.1350536106,409.4621940858,1555.1970217065,,3382.9211403034,,41599.9323692688,11165.6697755702,4026.6765801119,289.1437453246
2020-03-12,3102.7587521904,94.9335955536,405.0942443833,1548.3684947177,,3353.5310561885,,40855.0559737176,11109.5608822256,3940.8722085417,274.5288432882
2020-03-13,3059.7019834844,94.6337510036,393.1154732293,1569.4231195999,,3335.1622536167,,41034.2034612552,11152.7215694138,3934.7433248582,280.8374340953
2020-03-16,2900.8319354487,94.6993419989,382.9456509420,1564.3017243583,,3152.5763560532,,40091.3219478992,11066.4001950375,3844.8530308323,260.9653730530
2020-03-17,2892.9748608674,94.2823706717,364.9664640351,1576.2516465888,,3162.7404268096,,40081.8931327656,10997.3430955365,3761.0916204901,259.1779389910
2020-03-18,2836.4039238814,94.6618614302,374.0112083687,1566.5779000213,,3114.9815401230,,37536.1130467043,10617.5290482809,3652.8146754135,248.9790505195
2020-03-19,2815.9755299697,94.3104810982,371.2977850686,1554.6279777908,,3151.7191452665,,35291.0852643814,10190.2382451184,3526.1510792862,244.0201316710
2020-03-20,2848.5038187367,94.4744585865,374.7833206898,1602.9967106284,,3169.3531957354,,36549.8037699515,10354.2488564333,3613.9984120842,259.8266855007
2020-03-23,2757.7981507780,94.9476507669,374.6068378735,1658.7630143705,,3045.0768627138,,34943.5286620971,9793.1599229876,3466.9052036782,257.1406044577
2020-03-24,2828.0675330614,94.9898164067,395.3876894887,1661.6082339492,,3085.4390676143,,35882.8708304330,9870.8491599262,3405.6163668424,268.6081042949
2020-03-25,2898.1797131473,95.1725341793,401.9396140425,1687.2152101573,,3153.8953300289,,36972.5077457027,10099.6008020233,3446.4755913996,273.1537799061
2020-03-26,2879.4726516446,95.3599370230,400.7704153848,1645.6750043086,,3121.6301024034,,36512.2300832181,10047.8079773976,3419.9170954375,267.2650637734
2020-03-27,2892.6776362348,95.1537938949,405.4472100158,1666.1605852751,,3099.9154815299,,36803.4261554022,10134.1293517738,3362.7141810574,264.0624286838
2020-03-30,2879.0010450521,95.2146998192,402.2705193230,1678.6795514213,,3051.8243437762,,36371.3287579677,9939.9062594272,3199.8756296993,260.3432395474
2020-03-31,2870.5121263870,95.5051742269,402.4911228433,1672.9891122639,,3041.7644629196,,36775.2458903522,9987.3830153342,3278.3520399924,274.0835771902
2020-04-01,2867.5252846344,95.6972621417,395.5641723050,1628.6036868365,,3036.6118410174,,36634.3445651018,9892.4295035203,3213.6090015006,270.8809421005
2020-04-02,2929.3057482527,95.4536384449,397.8584489164,1620.6370720162,,3147.0251674927,,37244.9169745201,9918.3598560852,3356.8284502854,298.5682390047
2020-04-03,2903.9961944549,95.1069431840,400.9248378490,1596.1681836395,,3104.8227404844,,37507.9327816542,9978.8640120700,3396.0666554319,292.8861444908
2020-04-07,2967.6630844432,95.8612396300,412.3962209062,1597.3062714710,,3197.6926161974,,38137.2920344393,10043.6898934824,3449.0382323797,307.5562794177
2020-04-08,2959.1741657781,96.2079348908,408.3371161321,1605.2728862913,,3207.6298155802,,38334.5538897898,10043.6898934824,3439.2286810931,302.4940497598
2020-04-09,2970.8071283933,95.9315156964,409.7269183102,1605.8419302070,,3234.6197398297,,38325.1604681065,10073.9419714748,3523.5908221582,311.5854009821
2020-04-10,2957.9165481981,95.7581680659,412.2417984420,1608.1181058700,,3187.1420094454,,39255.1092147591,10238.1675377193,3507.8955400995,299.6013470982
2020-04-13,2943.6111482254,95.7909635636,411.7123499932,1595.5991397238,,3152.7911967642,,39311.4697448592,10160.3764800245,3425.4953092918,294.5391174403
2020-04-14,2996.2738843886,95.7769083503,416.4994463843,1597.8753153867,,3227.7495772935,,39283.2422653871,10173.3416563070,3460.8096939237,290.0967526385
2020-04-15,2978.5100360709,95.9783664073,415.0875838542,1599.5824471339,,3221.2474591788,,39104.4682287302,10328.9237716966,3451.0001426371,283.5881716498
2020-04-16,2984.3265173784,96.1282886823,418.4628177153,1570.5612074314,,3256.2116792293,,39104.4682287302,10445.6103582387,3399.9904759466,267.1617529641
2020-04-17,3026.4567063090,95.8659247011,410.5210909834,1576.8206905045,,3276.8221668380,,39781.9277360615,10726.5225110255,3386.2571041453,262.0995233062
2020-04-20,3035.0659178214,95.6925770706,408.9989266931,1556.3351095380,,3303.9012791502,,39828.9735351817,10666.0183550406,3347.0188989988,250.8386450877
2020-04-21,2999.1942031862,95.7441128526,412.9918504111,1554.0589338751,,3279.3179375580,,38991.5583108417,10462.8972599487,3250.8852963898,236.7883750169
2020-04-22,3030.4424523796,95.9924216206,411.6241085850,1571.6992952629,,3318.7511149342,,38662.2377170001,10540.6883176435,3068.4276424584,217.5725644789
2020-04-23,3020.2389424389,96.5921107204,418.9260851080,1579.0968661675,,3296.0396013821,,39471.4254618680,10583.9055719184,3270.5043989630,235.0320912580
2020-04-24,3009.2382832841,96.8076239907,422.2130775609,1570.5612074314,,3254.6098074299,,39311.4697448592,10618.4793753383,3272.4663092204,238.7512803944
2020-04-27,3025.3406974092,96.6108510048,419.3011110925,1582.5111296619,,3246.2489755179,,39979.5200923664,10726.5225110255,3217.5328220152,224.9190968710
2020-04-28,3042.5591204341,96.7560882087,415.9479375835,1553.4898899593,,3220.9169027098,,39800.7460557095,10791.3483924378,3256.7710271618,226.3802430178
2020-04-29,3059.7775434590,96.9528611946,417.7568864502,1547.2304068862,,3237.1394123899,,39998.3384120145,10877.7829009876,3323.4759759109,237.3875439907
2020-04-30,3112.5488214334,96.4562436587,419.4555335568,1552.9208460436,,3326.8623697743,,40402.9322844484,10942.6087823999,3352.9046297708,242.2580311469
2020-05-06,3121.9551821600,96.1704543221,419.2349300364,1569.4231195999,,3377.7760924625,,40195.9307683194,11017.0185221202,3433.3429503211,256.7720828722
2020-05-07,3115.7374182899,95.6738367862,417.1391965933,1563.1636365268,,3370.9127229824,,40562.8880014572,10907.5924342962,3431.3810400638,254.6290685235
2020-05-08,3147.9422465401,95.7066322839,422.8748881219,1564.8707682741,,3419.0810978786,,40939.2543944190,10881.3301732184,3437.2667708358,255.5057562116
2020-05-11,3146.3479481119,95.2334401035,421.1417044041,1556.3351095380,,3411.8433627906,,40929.8452345949,10973.2480869906,3421.5714887772,252.0964152023
2020-05-12,3147.1450973260,95.4770638004,419.9789355807,1558.0422412852,,3422.9495424947,,40497.0238826889,10868.1990426796,3396.0666554319,246.6414695874
2020-05-13,3155.7543088384,95.2521803879,420.8126188880,1551.7827582121,,3443.5396509348,,40515.8422023369,10938.2317388869,3380.3713733733,244.7906844681
2020-05-14,3131.2021130437,95.2896609566,423.6646933604,1534.7114407400,,3429.3368727759,,40374.7048049763,10968.8710434776,3409.8000272332,238.9460998807
2020-05-15,3113.9427566613,95.4170472440,429.8953791309,1537.5566603187,,3426.8006623903,,40581.7063211053,11030.1496526591,3507.8955400995,252.7782834041
2020-05-18,3130.3956010632,94.9358101584,440.0531520596,1563.7326804426,,3417.1630629254,,40713.4345586419,11170.2150450738,3537.3241939594,260.6684725971
2020-05-19,3154.9135652700,95.0207343500,432.7474536033,1558.0422412852,,3458.2496711707,,41193.3017096682,11249.0018283071,3543.2099247314,260.4736531109
2020-05-20,3144.2676071276,95.2377628396,437.3765898624,1568.8540756842,,3430.3513569301,,41230.9383489644,11270.8870458719,3657.0007196563,261.6425700283
2020-05-21,3121.3626668817,95.3415590737,433.3617465666,1560.3184169482,,3387.8698329727,,41626.9363847879,11183.3461756127,3643.2673478551,270.9939053681
2020-05-22,3051.0348221833,95.9879265318,432.6158193969,1567.1469439370,,3340.0622672057,,40787.7976898284,11196.4773061516,3529.4765529301,258.8176874778
2020-05-25,3058.7773371959,95.5066894462,431.6943799520,1586.4944370720,,3331.6927729335,,41155.5101516646,11240.2477412812,3570.6766683340,264.6622720652
2020-05-26,3087.9730708896,95.1103765522,433.6688930483,1587.0634809878,,3388.1234540112,,41353.5091695764,11327.7886115404,3578.5243093633,267.6819741020
2020-05-27,3073.7784600330,95.2330448289,429.1275129268,1603.5657545441,,3361.3664344440,,41146.0816270022,11393.4442642348,3549.0956555034,265.7337792395
2020-05-28,3077.4884151432,95.4736633717,432.3964290529,1589.3396566507,,3349.4462456321,,41202.6527749770,11516.0014825976,3584.4100401353,266.0260084689
2020-05-29,3080.8757654613,95.2896609566,432.6596974657,1595.5991397238,,3372.3989496210,,41428.9373668761,11568.5260047532,3533.4003734448,268.0716130745
2020-06-01,3176.6893887432,95.1198125735,436.5867846239,1587.0634809878,,3502.6333529173,,42051.2199945989,11520.3785261106,3635.4197068258,270.8964956250
2020-06-02,3189.7548828271,94.6432934985,435.4459548349,1585.9253931563,,3501.8724898016,,42013.5058959490,11402.1983512607,3627.5720657964,271.3835443406
2020-06-03,3186.5288349051,94.7140636582,431.1459040919,1593.8920079766,,3494.8979112415,,42268.0760618356,11511.6244390847,3668.7721812003,283.0727135154
2020-06-04,3187.3353468856,94.4592910835,427.5259634154,1612.1014132801,,3498.3217952619,,42164.3622905485,11524.7555696236,3600.1053221939,273.1369197169
2020-06-05,3209.1111703588,94.2139545300,428.0086221723,1617.2228085218,,3513.2854365364,,42635.7885236718,11537.8867001624,3629.5339760538,277.5203581574
2020-06-08,3219.1119189168,94.5253432325,423.7305104636,1598.4443593025,,3501.3652477245,,43182.6429540948,11747.9847887845,3700.1627453175,288.0406104147
2020-06-09,3237.9842992602,94.4073929664,423.7524494980,1601.8586227969,,3524.8251937905,,43606.9265639058,11866.1649636344,3674.6579119723,281.7089771117
2020-06-10,3237.1777872797,94.4781631260,428.2499515507,1603.5657545441,,3527.4882146953,,44153.7809943288,11966.8369644325,3655.0388093990,278.8840945611
2020-06-11,3197.8200026319,94.7753977966,431.8698922272,1593.8920079766,,3523.1766570400,,44266.9232902784,11848.6567895826,3617.7625145098,274.6072777755
2020-06-12,3214.9180566183,94.9782722542,431.7821360896,1611.5323693644,,3536.8721931218,,44163.2095189913,11927.4435728159,3600.1053221939,261.2422253205
2020-06-15,3169.1081761266,95.1009405309,430.5974282318,1594.4610518923,,3523.4302780785,,43635.2121378932,11909.9353987640,3564.7909375620,258.2128134307
2020-06-16,3226.0479219490,94.5111892005,430.4438549910,1613.2395011116,,3600.6578843175,,44455.4937835278,12146.2957484639,3625.6101555391,271.0432637875
2020-06-17,3231.6935058124,94.4215469983,430.9484527823,1601.8586227969,,3617.9041149390,,44097.2098463540,12115.6564438731,3641.3054375977,274.4290770761
2020-06-18,3259.9214251295,94.5442152750,430.2025256126,1602.4276667126,,3641.4908715243,,44238.6377162910,12032.4926171269,3631.4958863111,275.0527795240
2020-06-19,3304.3407532346,94.5678053283,431.0362089199,1599.5824471339,,3666.0921122638,,45049.4908372631,12090.1917702153,3662.8864504283,278.6167935120
2020-06-22,3307.9334930078,94.3130327535,436.0383087638,1606.4109741228,,3664.5522226860,,44851.0765529547,12156.7677160865,3639.3435273404,276.4783851192
2020-06-23,3326.5504172872,94.2752886684,435.4459548349,1599.0134032182,,3681.1060356470,,45210.1119245604,12121.2605449552,3633.4577965684,277.7257900150
2020-06-24,3355.6189481795,94.4970351686,438.8465051674,1603.5657545441,,3685.5973802488,,45219.5602238132,12076.8765810411,3635.4197068258,277.9039907144
2020-06-29,3329.8165443538,94.5394972644,438.9342613051,1596.1681836395,,3664.0389261601,,45710.8717849578,12227.7820583492,3551.0575657607,265.6972428055
2020-06-30,3364.6007976126,94.6574475305,439.5704933027,1600.7205349654,,3722.9397025096,,46098.2520543219,12276.6044186548,3574.6004888486,271.6669662354
2020-07-01,3444.7842170965,94.5961133921,442.1812383967,1639.9845651512,,3740.2634602595,,46627.3568124777,12454.1402743114,3572.6385785913,272.1124679839
2020-07-02,3530.0301335336,94.6197034453,437.7495534473,1649.0892678030,,3820.3377183033,,46684.0466079944,12396.4411212230,3588.3338606499,276.1219837204
2020-07-03,3598.4554955780,94.3271867855,439.3730419931,1653.6416191289,,3872.0523432899,,46202.1833461025,12476.3322562684,3600.1053221939,275.7655823216
2020-07-06,3865.4613832689,93.3552765930,438.4077244794,1665.5915413593,,4045.5465690514,,46334.4595356414,12538.4698057483,3621.6863350245,277.1020875671
2020-07-07,3847.6609907562,93.3883026675,439.1317126147,1655.9177947918,,4106.6288556360,,46636.8051117304,12480.7706526599,3553.0194760180,275.0527795240
2020-07-08,3886.3645964949,92.9778357416,441.3694941238,1648.5202238872,,4180.6718795002,,47052.5302788528,12560.6617877053,3566.7528478193,277.1911879168
2020-07-09,3948.5843171128,92.8834755287,444.1996295618,1653.0725752131,,4303.7347215900,,47902.8772116032,12684.9368866650,3554.9813862754,277.8148903647
2020-07-10,3874.4432327020,93.0108618161,440.8429572981,1661.0391900334,,4291.9289014938,,47713.9112265476,12760.3896253190,3478.4668862396,271.5778658857
2020-07-13,3950.3806869994,92.8315774116,442.8832874976,1636.0012577411,,4426.2842671537,,49962.6064487096,13075.5157691095,3523.5908221582,274.6963781252
2020-07-14,3913.6367575006,93.0580419225,442.0934822591,1630.8798624994,,4357.2458844173,,49329.5703987732,12858.0343459302,3533.4003734448,272.0233676342
2020-07-15,3867.2577531555,93.4402007846,442.7516532912,1637.7083894883,,4257.1530618626,,49329.5703987732,12849.1575531473,3537.3241939594,274.3399767264
2020-07-16,3671.1268228088,93.6713833061,441.1062257110,1647.3821360558,,4048.1130516810,,47891.2249737562,12405.3179140058,3515.7431811288,268.6375543456
2020-07-17,3693.1731805081,93.5911771252,438.5174196514,1650.7963995502,,4057.4807132791,,48648.2488816599,12565.1001840967,3488.2764375263,267.9247515480
2020-07-20,3789.7779225928,93.6477932529,440.7332621261,1661.6082339492,,4150.8523532450,,48515.7696977768,12644.9913191422,3449.0382323797,261.3313256702
2020-07-21,3800.0584948079,93.7798975509,443.7608488738,1656.4868387075,,4180.0873356895,,49083.5376287045,12644.9913191422,3472.5811554677,266.7664470019
2020-07-22,3819.3141697504,94.1431843704,454.3793415249,1666.1605852751,,4210.7389912921,,49594.5287665395,12773.7048144933,3476.5049759823,268.4593536462
2020-07-23,3825.5151498167,94.0346701256,456.9023304813,1682.6628588314,,4216.5344723935,,49178.1656171925,12778.1432108847,3494.1621682983,268.2811529468
2020-07-24,3643.0757889203,94.3460588280,461.1585031555,1707.1317472081,,3995.0183058536,,48468.4557035328,12787.0200036675,3503.9717195849,263.5588344127
2020-07-27,3669.1851786729,94.2233905513,471.7550567723,1708.2690768198,,3997.3364982941,,48828.0420597870,12818.0887784074,3478.4668862396,262.6678309157
2020-07-28,3695.1313847395,93.8884117957,471.6234225658,1664.4818867681,,4025.9275383940,,48752.3396689967,12893.5415170615,3502.0098093276,260.0839207744
2020-07-29,3812.2972712544,93.6383572316,473.2030330429,1673.0118588561,,4186.5267591354,,49093.0004275533,13050.9992815755,3502.0098093276,259.3711179768
2020-07-30,3781.7819219811,93.5675870719,470.5264708457,1662.7758923506,,4155.3599496572,,48913.2072494262,13244.4473922641,3519.6670016435,259.1929172774
2020-07-31,3801.8535153534,93.2656343908,474.8265215887,1670.1685348268,,4195.9283173665,,49036.2236344606,13212.9558393613,3531.4384631875,254.9161004918
2020-08-03,3867.9429081647,93.4826628804,473.2249720773,1677.5611773031,,4294.0651306824,,48307.5881231033,13136.4763537402,3486.3145272689,249.2136781110
2020-08-04,3880.9976030410,93.5958951358,473.8392650406,1664.4818867681,,4272.1710909663,,48771.2652666943,13221.9534259050,3507.8955400995,250.6392837062
2020-08-05,3869.0851939664,93.4071747101,487.1123808545,1642.3039593394,,4303.4666889135,,48591.4720885671,13190.4618730022,3549.0956555034,249.4809791601
2020-08-06,3858.8046217513,93.3128144972,490.9517118751,1633.7739872514,,4310.4212662351,,48638.7860828111,13050.9992815755,3564.7909375620,252.0648893014
2020-08-07,3821.7619250398,93.2231722950,493.3211275906,1633.2053224455,,4264.3149943623,,48544.1580943232,13095.9872142938,3605.9910529659,251.0847854547
2020-08-10,3834.8166199161,93.6666652954,489.6573088453,1627.5186743869,,4290.8454189595,,47531.6386175020,12916.0354834206,3602.0672324512,253.3122941972
2020-08-11,3796.3052700309,93.6006131464,479.3020846070,1621.2633615224,,4199.1480290895,,47635.7294048388,12794.5680650812,3594.5315269440,254.2032976942
2020-08-12,3775.0913908569,93.6996913699,457.6043795822,1622.4006911341,,4151.8826609964,,47190.9778589453,12808.0644448967,3564.3887049151,253.2231938475
2020-08-13,3758.4466548896,93.7279994338,457.1436598597,1638.3233056983,,4169.9130466450,,47701.9689967803,12920.5342766925,3545.5494411471,252.7055314410
2020-08-14,3849.0136005940,93.8884117957,461.0488079835,1646.2846129805,,4269.5953215879,,47408.6222324677,12961.0234161389,3551.2012202775,251.8427607635
2020-08-17,3926.3626677362,93.9450279234,465.5901881050,1653.6772554567,,4322.7849592513,,48004.7785599418,12961.0234161389,3554.9690730311,249.5995570020
2020-08-18,3919.3457692402,93.7610255083,476.0112294465,1658.2265739036,,4344.4214220296,,48099.4065484298,12988.0161757699,3543.6655147702,245.1131494790
2020-08-19,3858.8046217513,93.4685088484,470.7678002241,1649.6966018156,,4275.6483796271,,49348.4959964708,13167.9679066430,3528.5941037558,249.1681716632
2020-08-20,3824.1707464189,93.2405947806,458.8329655088,1649.6966018156,,4252.6040031207,,49140.7526149319,13203.9582528177,3511.6387663646,249.1681716632
2020-08-21,3851.5823918241,93.4257749607,460.1493075730,1640.5979649218,,4269.8872855005,,48914.1234714349,13235.4498057205,3507.8709136110,247.0112449695
2020-08-24,3866.3551348569,93.3355589756,455.8273177955,1641.1666297277,,4283.7662849873,,48668.6085659798,13275.9389451669,3521.0583982486,249.0818945955
2020-08-25,3884.7389928533,93.0031842933,456.8803914469,1659.9325683212,,4270.8038232025,,48281.4504458391,13127.4787671966,3532.3619565094,253.0506397120
2020-08-26,3835.9889408451,92.7895148548,455.9589520019,1668.4625404092,,4213.4547498515,,48574.1797561894,13284.9365317106,3541.7815883934,253.9996874573
2020-08-27,3865.8627100892,92.8987236789,461.3120763963,1661.0698979330,,4261.5075122255,,48621.3941610846,13185.2881840469,3524.8262510022,254.4310727960
2020-08-28,3975.1810085317,92.8702344205,461.1585031555,1670.1685348268,,4360.1007821645,,49093.5382100367,13230.5828875304,3487.1477234661,253.3094709152
2020-08-31,3927.9082308268,93.1076449078,463.6595530775,1695.1897862849,,4314.2738970667,,49084.0953290577,13171.6997730018,3530.4780301326,257.1056618963
2020-09-01,3960.7365486775,93.0364217616,468.3764454742,1673.0118588561,,4356.9583671864,,50037.8263079409,13185.2881840469,3534.2458828862,254.3447957283
2020-09-02,3946.1279472339,92.7752702255,463.5717969399,1671.8745292444,,4333.2593208929,,49169.0812578690,13139.9934805634,3579.4601159295,252.5329773055
2020-09-03,3938.2491509498,92.9177165179,455.5640493827,1667.8938756033,,4318.2019157894,,48876.3519475188,12963.3441369777,3519.1744718718,246.5798596307
2020-09-04,3900.6607270108,92.7705220158,456.9242695157,1690.6404678380,,4306.9415954510,,48772.4802567493,12927.1083741909,3505.9869872341,245.3719806822
2020-09-07,3812.6808351712,92.6755578209,456.7268182061,1701.4450991494,,4203.6347030448,,49329.6102345127,13117.3461288216,3509.7548399878,235.1050096199
2020-09-08,3841.5697548797,92.9699468251,456.9462085501,1704.8570879846,,4249.4615881426,,49660.1110687792,13121.8755991700,3522.9423246254,232.1715893164
2020-09-09,3756.5444116466,93.3213143463,456.8803914469,1693.4837918673,,4141.4410732692,,48942.4521143720,13004.1093701129,3424.9781530315,216.5554400536
2020-09-10,3754.9029957541,93.3877892828,460.1273685386,1703.7197583729,,4073.3554154095,,48819.6946616445,12990.5209590678,3434.3977849156,214.1396821566
2020-09-11,3785.5974729444,92.9319611472,458.8987826120,1743.5262947834,,4111.3262630620,,48800.8088996864,12895.4020817525,3402.3710365099,210.7329144859
2020-09-14,3812.0242688141,92.7800184353,459.0084777840,1773.0968646884,,4145.7618938641,,49216.2956627642,13149.0524212601,3419.3263739011,212.5174118372
2020-09-15,3838.9434894517,93.0981484883,460.5003321234,1771.9595350767,,4167.7587987111,,49254.0671866804,13198.8765950919,3436.2817112924,211.4629361296
2020-09-16,3814.8146758314,93.0221771323,459.2278681280,1742.3889651717,,4159.5099593935,,48829.1375426235,13180.7587136985,3447.5852695532,219.4931742105
2020-09-17,3796.2666762458,92.9557021959,455.9150739331,1747.5069484245,,4172.8652230505,,48470.3080654200,13139.9934805634,3415.5585211475,219.0064931147
2020-09-18,3862.7440198934,92.9367093569,457.3411111694,1793.0001328937,,4216.5971648296,,49405.1532823451,13262.2891799688,3438.1656376692,225.3333473602
2020-09-21,3812.8158425643,93.3070697171,457.4727453758,1783.9014959999,,4174.8084704223,,49254.0671866804,13284.9365317106,3387.2996254954,224.4410986845
2020-09-22,3767.2930926467,93.5824658823,447.0955821031,1760.5862389594,,4121.3608612745,,48895.2377094768,13158.1113619568,3372.2282144810,214.7885902843
2020-09-23,3770.0668802761,93.4590124290,439.7679446124,1755.4682557066,,4141.5347137470,,48564.9282480154,12995.0504294162,3317.5943495536,214.9508173162
2020-09-24,3710.6751922115,93.3925374925,435.0291131813,1756.6055853183,,4054.5513498397,,47791.0603668772,12628.1633311998,3336.4336133217,212.2740712893
2020-09-25,3722.9124905764,93.1598752150,439.9434568876,1750.3502724538,,4067.2582569165,,48168.5568942617,12764.0474416503,3321.3622023073,216.3297470877
2020-09-28,3734.0076410940,93.3260625561,438.9342613051,1759.4489093477,,4032.9365079049,,48338.4303315847,12905.9210417547,3259.1926318727,212.7607523851
2020-09-29,3741.5131840912,93.1076449078,445.2527032132,1746.9382836186,,4069.7472387151,,48074.1827624156,13002.0289644061,3262.9604846263,214.9278317110
2020-09-30,3716.3859314485,92.8512415815,445.4720935572,1755.4682557066,,4036.7354801238,,48064.7453492309,12947.1101514625,3221.5141043366,206.3369100977
2020-10-09,3802.0470200032,92.5473561577,444.6603492843,1854.9845967331,,4147.8226677644,,48546.0534216462,13198.8213774541,3247.8890736119,214.3860618795
2020-10-12,3931.9255466499,92.7087952891,449.7721443002,1868.6325520738,,4283.5376753064,,48621.5527271231,13359.0012485397,3278.0318956407,212.9929394557
2020-10-13,3942.2048772765,92.6233275137,448.1486557544,1841.3366413923,,4282.6206820122,,48470.5541161693,13381.8840872663,3278.0318956407,210.4388816788
2020-10-14,3927.0306273039,92.6138310942,443.2123730137,1838.4933173630,,4264.6738132542,,48640.4275534923,13409.3434937381,3340.2014660753,208.6587808040
2020-10-15,3918.0566085030,92.4523919628,442.7516532912,1837.3559877512,,4235.1990287977,,48376.1799843231,13436.8029002099,3379.7639199882,211.2128385809
2020-10-16,3905.8193101380,92.5853418357,444.2435076306,1862.3772392093,,4204.8072510470,,48574.3656612000,13464.2623066817,3402.3710365099,210.0519032278
2020-10-19,3876.4892075028,92.8892272594,444.1557514930,1852.7099375096,,4155.5879842946,,48291.2432656616,13546.6405260972,3391.0674782490,210.2066946082
2020-10-20,3901.3952164444,92.9462057764,442.7077752224,1866.9265576562,,4205.0718707607,,48489.4289425385,13500.8748486441,3404.2549628867,209.5101333963
2020-10-21,3907.6217186798,92.8939754692,443.8924830802,1867.4952224621,,4160.8803785691,,49216.1097577537,13473.4154421723,3423.0942266547,208.8135721844
2020-10-22,3892.3831737353,93.1883644734,444.1118734242,1859.5339151800,,4142.0923788948,,49338.7961291536,13477.9920099176,3377.8799936114,206.4143057879
2020-10-23,3859.6121093385,93.0316735518,442.7077752224,1838.4933173630,,4080.9652250250,,48971.1589398076,13477.9920099176,3334.5496869449,205.3307661250
2020-10-26,3826.0217683317,93.0554146005,440.4919327477,1847.5919542568,,4088.5068868660,,48839.1866154270,13491.7217131535,3285.5676011480,197.9781755551
2020-10-27,3834.7061003969,93.2690840391,444.5945321811,1845.3172950334,,4083.6114221622,,48688.3611018492,13468.8388744270,3272.3801165103,198.4425496964
2020-10-28,3870.4265605894,93.1978608929,444.6603492843,1847.0232894510,,4109.2795343932,,48867.4663992228,13349.8481130491,3240.3533681046,195.0371393272
2020-10-29,3908.2771399678,93.0934002785,438.5393586858,1820.8647083811,,4122.1135905088,,48518.6823990741,13391.0372227569,3232.8176625974,183.9695556273
2020-10-30,3837.1639302266,93.1456305857,435.5995280758,1815.1780603225,,4014.4133670238,,48019.0728853474,13326.1222223695,3164.9963130324,173.1341589980
2020-11-02,3859.6121093385,93.3498036048,439.5266152339,1804.9420938169,,4041.9338172509,,48141.6186151294,13748.0697248872,3155.5766811484,171.0444753623
2020-11-03,3896.7474636196,93.3925374925,441.6327625367,1813.4720659049,,4107.6918161109,,48829.7600208284,13687.7915102418,3183.8355768005,178.0563291277
2020-11-04,3928.9533460936,93.4827534777,443.4756414265,1825.3558933355,,4101.7378725522,,48650.6547234547,13678.5179387579,3172.5320185397,184.8444003261
2020-11-05,3994.5153211298,93.3498036048,443.4098243233,1877.6447340300,,4190.1208569354,,48471.5494260810,13771.2536535969,3104.7106689747,181.4130676324
2020-11-06,3996.6514255796,93.1266377467,447.8853873416,1871.7028203147,,4160.0865194279,,48480.9760206796,13766.6168678550,3040.6571721633,179.3244303406
