日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,红利低波ETF,一天期国债逆回购,沪铜主连,沪铝主连,PTA主连,原油主连
2021-04-22,-0.2131018153,-0.0867612534,0.1117080696,1.3687150838,,,0.0000000000,2.0410000000,0.6257275902,0.5555555556,-1.3663535440,-1.7888198758
2021-04-23,1.2299296053,0.0306482096,-0.3188097768,0.4960044089,,,-0.7623007623,2.2000000000,0.4193781634,1.4088397790,0.5627705628,0.9359979762
2021-04-26,-1.5118959253,-0.2451105551,-0.5490405117,0.0548395942,,,-0.3491620112,2.2470000000,2.2177419355,0.0272405339,-0.3874300474,-0.6265664160
2021-04-27,0.3411344704,-0.0972613258,0.0911186150,0.9043573582,,,-0.3503854240,2.1030000000,2.1132713440,1.3344226580,3.0250648228,1.4880201765
2021-04-28,0.8776091082,0.0614880098,-0.5569240655,-1.8739815318,,,0.7735583685,2.1320000000,-1.5728476821,-0.6718624026,2.1812080537,1.4165009940
2021-04-29,1.0580766518,-0.0051208521,0.3446418955,-0.7196235815,,,1.1165387299,2.2720000000,1.4578076815,2.0833333333,0.0410509031,1.6662582700
2021-04-30,-0.9849542423,0.3892046909,-0.5151872920,-0.3345413995,,,-0.8281573499,2.2930000000,-0.6769825919,0.6626027034,-1.1899876898,1.2533140516
2021-05-06,-1.1905694368,0.0612151201,1.4888337469,2.6293706294,,,1.1134307585,2.2010000000,1.8778689665,2.0800421274,1.4534883721,1.9519162104
2021-05-07,-1.2762584225,-0.1325516187,1.0949293080,1.0902153175,,,0.6882312457,2.2170000000,2.2665210268,2.4245550684,0.3683995088,-0.6070511324
2021-05-10,0.1405171029,0.0459441523,0.3575184017,-0.5392289027,,,0.9569377990,1.9110000000,3.7650200267,2.8456308235,-0.1631321370,0.6107587503
2021-05-11,0.5813254220,0.2245127054,-0.0576278290,-0.4066142586,,,-0.6770480704,1.8380000000,-2.2130725682,-2.3261508325,-2.3284313725,-2.2647676862
2021-05-12,0.5580357143,0.0458201812,0.2358861456,2.5857376157,,,1.0224948875,1.8320000000,1.4342105263,0.2005515167,2.2584692597,1.9249049430
2021-05-13,-1.0464563184,0.0457991960,-0.4602029076,-2.4144335367,,,-0.2699055331,1.9480000000,-1.4528473213,-1.5511633725,-4.2126789366,-0.9326183260
2021-05-14,2.7438163257,0.0508646999,0.5989282337,-1.9303969549,,,-0.2029769959,2.0700000000,-1.8559957878,-1.8297331639,-1.7079419300,-2.4476347376
2021-05-17,1.2645799788,-0.0813421454,1.1332776269,-0.0277238703,,,0.5423728814,2.1780000000,0.2548283262,1.9932694797,1.3466550825,2.9433051870
2021-05-18,0.0775644755,-0.0508802279,0.6868060935,0.4714364947,,,0.2697235334,2.1300000000,1.8060200669,0.1269680041,2.3574796399,2.3201312397
2021-05-19,-0.1937608991,0.3015589062,0.1633153006,-1.4352746343,,,-0.1344989913,1.9920000000,-2.6412614980,-2.2064417956,-2.4288107203,-3.5272560696
2021-05-20,0.4115705688,0.3108438647,-0.0458575359,-0.1120134416,,,-1.3468013468,2.0360000000,-0.8638142799,-0.7261410788,0.2575107296,-2.4216524217
2021-05-21,-1.2721859170,0.1879603759,0.0050976194,-1.2054948136,,,0.4095563140,2.1540000000,-2.0762654363,-2.2466039707,-1.8407534247,-2.6277372263
2021-05-24,0.5639981200,-0.1267619917,0.4179834846,0.1135073780,,,0.6798096533,2.2650000000,-0.7206208426,-3.2335649385,1.1338857392,3.4482758621
2021-05-25,3.5169029444,-0.0253845763,-0.3857868020,0.2834467120,,,1.4854827819,2.3400000000,0.8235622557,1.4636840652,1.9404915912,2.6570048309
2021-05-26,0.0000000000,0.1015640869,1.0038728088,-0.8479366874,,,0.5322687957,2.2990000000,-0.6230098297,-0.8709853021,-0.2115059222,0.3058823529
2021-05-27,0.3235637157,-0.2029220779,-0.5398314919,-1.0262257697,,,0.6618133686,2.3420000000,0.2229033157,1.4827018122,-1.3988978381,-1.0321369927
2021-05-28,-0.3562722670,-0.0965839772,-0.7355179061,1.7281105991,,,0.4602235371,4.0620000000,1.9599666389,1.0281385281,0.9458297506,1.8961839298
2021-05-31,0.1091456530,0.1170304788,0.7665184731,-0.3114382786,,,0.5890052356,3.7960000000,0.8179959100,0.8302088913,1.1073253833,-0.2558734589
2021-06-01,0.0601526373,0.0254116690,0.6389776358,0.5680204487,,,0.0000000000,2.4730000000,0.2839756592,0.2656042497,1.9797809604,2.6119402985
2021-06-02,-0.7927860229,-0.2083227478,-1.7435122197,0.7342558599,,,0.1951854262,2.2970000000,-0.6472491909,-1.4304635762,-0.9087154069,-0.2500000000
2021-06-03,-0.9013785790,0.0967413442,-0.6359300477,1.0372862349,,,-0.2597402597,1.9430000000,-0.8957654723,-0.9674818597,0.0833680700,2.0961494646
2021-06-04,0.6879156157,-0.2797700799,-1.2593548387,-1.9145394007,,,-0.1953125000,2.0950000000,-2.8896192824,-0.7869742198,-1.4160766347,-0.6471769694
2021-06-07,-0.1024823503,-0.2091409916,0.7056609691,2.4611032532,,,-1.0437051533,2.2050000000,0.6769143985,0.8479212254,-1.7321504014,-0.5390835580
2021-06-08,-0.8358980204,0.0460052139,0.6695733416,-0.1932633904,,,0.3295978906,2.0220000000,0.0420226923,-0.9492812585,-0.4729148753,0.0451671183
2021-06-09,0.2069044791,-0.0919681177,-0.0515596803,0.1106500692,,,0.1314060447,2.0100000000,0.1260151218,0.7119386637,1.2958963283,2.3024830700
2021-06-10,0.7264940925,0.1125089496,-0.3198349239,0.2486874827,,,0.0000000000,1.9550000000,-0.3076492798,0.2718868951,-1.1940298507,-1.5004413063
2021-06-11,-0.9945716130,-0.1941152432,0.8953061119,0.3858875413,,,-0.2624671916,2.0590000000,0.6733062141,4.0943600868,2.2442813984,1.5905017921
2021-06-15,-1.1310915992,0.0716552360,-1.8619203939,-4.0637012630,,,-1.1184210526,2.0920000000,-2.1457433468,-1.3024225059,0.2954833263,0.1984564498
2021-06-16,-1.4775459552,0.0102291326,-0.1097580097,-0.5724098454,,,-0.0665335995,2.0680000000,-2.5345294034,-1.8738453418,2.6936026936,0.9022887324
2021-06-17,0.2361739815,-0.0971668201,-1.7214315613,-0.6908462867,,,-0.0665778961,2.0630000000,0.5113221329,0.5379236148,0.4918032787,-0.7370474745
2021-06-18,0.0314156686,0.3429741490,-1.0754405580,-2.2318840580,,,-0.4663557628,2.3580000000,-2.2383720930,-1.6586409845,-3.5481239804,-3.3850185630
2021-06-21,-0.0118511496,0.2805836139,0.0861094667,0.6225911651,,,-0.2008032129,2.4590000000,-1.3529586679,-0.6260206859,0.7610993658,2.1247739602
2021-06-22,0.3555766268,0.0254362314,0.4032908534,-0.0294637596,,,0.5365526492,2.6030000000,1.5071590053,1.9446726924,3.0214015946,2.2133687472
2021-06-23,0.7165072241,0.0254297630,0.1553127678,-0.2652519894,,,1.2008005337,2.5360000000,1.6599970357,0.5104782375,1.5071283096,0.9094846254
2021-06-24,0.3322518860,-0.0101693192,-0.5561199936,0.1773049645,,,0.0000000000,2.3720000000,-0.1603732322,-0.3207698476,0.4414125201,-0.1072961373
2021-06-25,1.6830294530,-0.0406814137,-0.1451847072,0.2064896755,,,0.0000000000,2.5690000000,0.3212616822,1.5285599356,3.4758290052,0.1718582170
2021-06-28,0.0574712644,-0.1220939106,0.2046311255,1.5013246983,,,-1.3843111404,4.0580000000,-0.1018922853,-0.1848917063,0.3088803089,-0.5146901137
2021-06-29,-1.1334482098,0.1578974176,-0.3654342218,0.2900232019,,,-0.2673796791,4.4220000000,-0.6994025936,-0.3969304049,-2.9253271747,-1.6382841130
2021-06-30,0.5577288044,0.1017087063,-0.8899676375,0.8097165992,,,0.4691689008,4.7460000000,0.3521643434,-0.1062699256,0.5947660587,0.5917159763
2021-07-01,-0.7125524785,-0.1066856330,1.1646258503,4.3889845095,,,0.9339559706,3.0410000000,-0.1900862699,-0.9840425532,-0.2759164367,0.1089324619
2021-07-02,-2.1413608503,0.0559426334,0.2313195976,1.5114042319,,,-1.1896893589,2.6160000000,0.0000000000,1.4235831319,0.9486166008,1.8715995647
2021-07-05,0.3329897725,0.0254142523,0.3327608416,-1.0557661072,,,-0.4013377926,2.0960000000,1.8458833870,1.9862288136,3.6805011746,0.7477034822
2021-07-06,0.0987751877,-0.1168758575,0.9575264791,-0.5745554036,,,0.3357958361,1.9710000000,0.8342922900,-0.6491820306,1.5483383686,0.5301102629
2021-07-07,1.1288731005,0.4019129019,-0.0423885975,-1.7336268575,,,-0.2677376171,2.0040000000,-1.4122681883,-1.0454783063,-5.0204537003,-4.8934823877
2021-07-08,-0.9328285391,0.3952368888,-0.1802279353,0.3640436852,,,-1.5436241611,1.9860000000,-0.5353783823,-0.9244585314,-2.8582615505,-2.6613439787
2021-07-09,-0.5003545820,-0.0605662949,0.3080027614,-0.1116071429,,,0.7498295842,2.2510000000,0.2618562700,0.6398293788,1.5316404676,1.2987012987
2021-07-12,1.2076816472,0.3686682491,-0.2064693737,0.2793296089,,,-0.4059539919,2.1800000000,0.0870574579,0.8741721854,0.4763795157,0.8996851102
2021-07-13,0.4303599374,0.0553486968,0.4774535809,0.6406685237,,,0.4755434783,2.2000000000,0.3189330241,1.0241596639,2.3310944291,1.3597860009
2021-07-14,-1.1492014024,0.1810409857,0.1847940866,0.3321339607,,,0.8113590264,2.2240000000,-0.4768786127,1.4296854692,0.4633204633,1.3635363976
2021-07-15,1.3950738916,-0.3664474675,0.7852437418,1.0206896552,,,-0.1341381623,2.1560000000,-0.1016407725,-0.5894413121,-2.4212144504,-4.6864829681
2021-07-16,-0.6102063819,0.1511487304,-0.2614515792,0.0273074823,,,0.6044325050,2.1410000000,0.7848837209,0.3866976025,0.5120126034,-1.5509103169
2021-07-19,0.4611382627,-0.0352148103,-0.9541784628,1.2558012558,,,0.2670226969,2.1220000000,-0.8653014133,-1.0015408320,1.1363636364,-0.6621004566
2021-07-20,-0.2079328338,0.1660711590,0.7516409062,-0.1348072257,,,-0.3328894807,2.1430000000,-0.8874018039,-1.0376134890,-3.6419992251,-4.7345437830
2021-07-21,0.6604812077,0.1657958199,-0.3677629505,-0.7019438445,,,-0.2672010688,2.1980000000,-0.1614560399,-1.0738606600,4.3425814234,-0.3377563329
2021-07-22,0.1054522731,-0.0953001956,-0.7856992196,-1.5225666123,,,0.6028131279,2.1820000000,1.3819464863,1.3238019592,2.6974951830,3.2195594287
2021-07-23,-1.0339042566,0.1455969475,0.4570821153,-1.2147984539,,,-0.4660452730,2.1980000000,1.0295823666,1.1758557617,0.5253283302,2.3921200750
2021-07-26,-3.5717101632,0.1955181230,0.2698269933,-2.0961430967,,,-2.2073578595,2.2540000000,1.4478211009,0.9814049587,-0.6345651362,0.5955107650
2021-07-27,-3.5077677841,-0.3302311618,-0.8442380751,0.8564087925,,,-2.7359781122,2.4220000000,1.4130281193,-0.0511508951,0.6761833208,1.5482695811
2021-07-28,0.3643759003,0.1305220884,1.0802469136,0.5660911407,,,-0.1406469761,2.3740000000,0.1114671868,-0.8700102354,0.6716417910,1.0089686099
2021-07-29,1.4184397163,0.1253384137,0.3316662280,1.9701660569,,,0.0704225352,2.7970000000,-0.3340292276,1.6004130098,2.1126760563,0.5327413984
2021-07-30,-0.6493506494,0.5007260528,0.3515584007,0.8004416230,,,0.0000000000,2.5260000000,0.2932551320,2.0579268293,0.0362976407,-0.1545595054
2021-08-02,2.4677392324,0.1395047581,-1.2183006536,-0.4381161008,,,-0.2814919071,2.1040000000,-0.4734057366,-0.6472491909,-0.2177068215,-0.6413091552
2021-08-03,0.2453285358,-0.1641872730,-0.0052932458,-0.3025302530,,,-0.7762879323,2.0480000000,-1.4409625070,-1.1024805813,-2.5090909091,-3.1382150011
2021-08-04,0.4038014439,-0.0299013256,0.2223280927,-1.0206896552,,,0.7823613087,2.0140000000,-0.4684173172,0.2280212820,1.1935844834,0.2757352941
2021-08-05,-0.6052973676,0.2492522433,-0.1637352770,-0.8361204013,,,0.0000000000,1.9110000000,-1.2835139760,-0.0758341759,-3.3828996283,-3.4372135655
2021-08-06,-0.0367842400,-0.0646444555,-0.5660776637,0.5403868032,,,0.6351446718,2.0040000000,1.6035827795,0.8095117632,3.9630627164,2.8001898434
2021-08-09,1.0548695723,-0.5423695079,-2.7400904496,1.0466760962,,,1.4726507714,2.1000000000,-1.2228067681,-0.0752823087,-2.6646928201,-3.3702677747
2021-08-10,1.4160867454,-0.0150090054,-0.4595185996,0.5319148936,,,0.0691085003,2.2290000000,0.1151576220,0.2009040683,0.6463878327,1.3855709508
2021-08-11,-0.7939040932,-0.1250938204,-0.1099142669,-0.1392369813,,,2.5552486188,2.0580000000,0.3163191948,0.8020050125,-0.2266717038,2.0735155514
2021-08-12,-0.4906100454,0.2104208417,1.0013204225,-1.7568321249,,,1.2121212121,2.0190000000,0.9172996990,-0.0994530085,0.0000000000,-0.5982512655
2021-08-13,-0.3333333333,-0.1149885011,0.2396775248,2.7533352257,,,-0.1330671989,2.1480000000,-0.6249112342,0.1991040319,-0.3029155623,-0.4629629630
2021-08-16,0.0285504527,-0.0900945993,0.8694707097,0.5248618785,,,0.8660892738,2.0720000000,-0.4430470202,0.0993541977,-2.2787694645,-1.3255813953
2021-08-17,-2.2140672783,0.1709229841,1.0182092447,-0.0549601539,,,-1.5191545575,2.0070000000,0.0717772036,1.8114143921,0.5441119316,-1.0370021211
2021-08-18,1.1341839713,0.4165412024,0.1013279292,-0.7973604619,,,0.4024144869,1.9970000000,-1.4201692727,-1.5842066780,-1.4688828759,0.6191950464
2021-08-19,-0.7545147192,0.0849617672,-0.2983484283,-1.5798226164,,,-1.0688042752,1.9970000000,-2.8084982538,-1.1639425458,-2.3930953315,-3.9289940828
2021-08-20,-1.9982551618,-0.1348247279,0.3259591749,-0.4787383836,,,0.2025658339,2.0440000000,0.6138643510,0.7262709742,-0.2813504823,-0.1478196600
2021-08-23,1.5218312844,-0.1500075004,-0.1651131824,-1.3865308432,,,0.8760107817,2.1150000000,0.8501118568,1.3923421183,-0.1612253124,0.0493461633
2021-08-24,1.2944173034,0.1502328609,0.7469056765,0.2295552367,,,0.3340013360,2.2860000000,1.3901212659,0.1716527710,1.0900282600,4.2170160296
2021-08-25,-0.0123665444,0.1200060003,-0.5666172421,0.2576581735,,,0.6657789614,2.2990000000,0.7876312719,0.8567931457,0.1597444089,1.6327496451
2021-08-26,-1.5542546174,-0.3845577586,-0.4207274858,0.2569960023,,,1.2566137566,2.2580000000,-0.7380607815,-0.8980582524,-0.6379585327,0.7450523865
2021-08-27,0.4062146656,0.1704602427,1.0214996256,-0.2848191398,,,0.5225342913,2.6090000000,0.7872867765,2.3267205486,1.1637239165,1.2710885140
2021-08-30,-0.3795462129,0.2002002002,0.3335274498,0.6855184233,,,0.5847953216,4.1500000000,1.4465499783,2.8961225467,-1.1900039667,0.0228206298
2021-08-31,0.0293070965,-0.1048951049,-0.0527648797,-0.2269503546,,,3.3591731266,3.0750000000,-0.0427776986,-0.5117469179,-1.0437575271,0.5703855807
2021-09-01,1.6323455550,0.4650232512,0.0739098300,-0.7392664202,,,-0.7500000000,2.4670000000,-1.7118402282,-1.4496142156,0.0405679513,1.2931034483
2021-09-02,-0.0453010460,-0.1194505276,-0.0527537455,0.3723861358,,,1.8891687657,2.3010000000,0.1741654572,1.8268090154,-2.0275750203,-0.3807390817
2021-09-03,-0.3914136212,-0.0647797489,-0.1002850206,-0.4851598174,,,-0.2472187886,2.2030000000,0.1014198783,-0.9552656104,2.1109271523,2.5179856115
2021-09-06,1.6297154203,-0.0747943156,0.6392983568,-0.0286779467,,,0.7434944238,2.1780000000,0.6079027356,2.2347682898,-0.5269558168,-1.8640350877
2021-09-07,1.4326414326,-0.2395209581,-0.4042419152,1.0900745841,,,2.0295202952,2.2190000000,-0.6330024457,0.0000000000,0.1222493888,2.1005586592
2021-09-08,-0.4694647300,0.0000000000,-1.1754783617,-1.0783200908,,,1.9891500904,2.2350000000,-0.5646445635,0.9433962264,-2.9711029711,-0.6784854454
2021-09-09,-0.0443458980,-0.0800320128,-0.4693834009,-0.5163511188,,,3.0732860520,2.1420000000,0.9027373326,2.4618190107,0.3355704698,0.6465997770
2021-09-10,1.1696378156,0.1051261514,0.6162915327,0.9227220300,,,-0.8600917431,2.2000000000,1.1255411255,0.8676307008,-0.3344481605,-0.9082853345
2021-09-13,-0.6298835911,-0.3750562584,-0.5858854860,0.8571428571,,,2.5448235975,2.2620000000,1.9977168950,4.1464490516,2.0553691275,2.8392577688
2021-09-14,-1.3640375512,0.0451761871,0.1392981516,0.4249291785,,,-1.9740552735,2.3570000000,-2.2943480694,-5.4637865311,1.6440608303,0.8913043478
2021-09-15,-0.9639632311,-0.1756058401,0.2675084265,-0.3102961918,,,-0.5178365938,2.3470000000,-0.0429553265,0.8294104461,0.6874241812,0.6895065719
2021-09-16,-1.1745862253,0.1457579413,-0.8163918681,0.3961516695,,,-0.5205320995,2.4990000000,-0.2291935253,-0.0444642063,0.0000000000,1.3695698695
2021-09-17,0.5360927565,0.1606022585,-1.0490639122,0.6200676437,,,-2.0348837209,2.6770000000,-0.5455850682,0.4670818505,-0.5220883534,0.1899936669
2021-09-22,-0.6930407161,0.1853986070,1.2667862774,-0.9523809524,,,3.0267062315,2.4660000000,-0.7073769309,2.1917201683,-1.1707710941,-0.1474926254
2021-09-23,0.4943297470,0.1150345104,-0.8751207989,-0.0282805430,,,-0.0576036866,2.3740000000,-0.1744693225,1.8197573657,2.1241830065,1.1605824014
2021-09-24,0.3885582011,-0.1748513763,-0.6716134973,-0.7072135785,,,-3.6311239193,2.5210000000,0.8593067288,-1.7021276596,3.1600000000,1.9190654985
2021-09-27,0.7041093634,-0.1050945851,0.2944544414,0.7977207977,,,-2.0933014354,3.0980000000,0.2605297438,-1.6233766234,0.8142690965,1.2075317233
2021-09-28,-0.2903054340,-0.0901758429,-0.9895068776,-1.3284341436,,,2.6267562615,3.4610000000,-0.0577450556,-0.1980198020,0.8846153846,2.6491405460
2021-09-29,-0.4756827688,0.2306573735,0.0713854264,-0.3723861358,,,-2.6190476190,3.7020000000,-1.2566806298,0.6172839506,-2.8211971026,-3.6249014972
2021-09-30,0.0247218789,-0.0850467757,-0.4664179104,-0.4025301898,,,1.3447432763,2.8260000000,-0.5997659450,-1.1174408414,-0.1961553550,1.1038430090
2021-10-08,1.5653320152,-0.3554976968,1.3120899719,-3.2909930716,,,-0.9650180941,3.3540000000,1.3097866078,0.8420119654,6.5644654088,6.7731500202
2021-10-11,-0.0202790396,-0.4321390885,-0.3754693367,-0.7462686567,,,0.9744214373,2.5090000000,2.0627542127,1.5381234893,3.1353744006,0.3597803446
2021-10-12,-1.0750070991,0.0302800908,0.5625955866,-0.7819548872,,,-0.6634499397,2.1480000000,-0.8255052662,1.6879463320,-2.6466380544,-0.0943396226
2021-10-13,1.1974083491,0.0201806165,-0.0325892130,-1.9096695968,,,-1.7607771706,1.9810000000,0.6027554535,0.4469035965,-0.9551800147,-1.0387157696
2021-10-14,-0.5754112975,0.0453972257,1.3963596849,0.8961681088,,,-0.8034610630,1.8960000000,3.3951497860,0.0635593220,-0.1854599407,0.7228457295
2021-10-15,0.4809259863,-0.0302510840,-0.1768299218,-0.0612557427,,,0.5607476636,2.0550000000,1.8487858720,3.1336015245,2.9357116314,0.9442870633
2021-10-18,-1.4798297182,-0.4740770627,-1.3419936658,-1.0113392584,,,1.9206939281,2.0950000000,3.3188837713,1.5580155802,0.5054151625,1.5902712816
2021-10-19,0.9423868313,0.2533698186,0.3210185538,-0.1857585139,,,0.0000000000,2.1510000000,-0.6031204930,-1.5341138474,-0.4310344828,-2.3204419890
2021-10-20,-0.1263810184,-0.0454913061,-0.2982969953,0.4032258065,,,-1.9452887538,2.0390000000,-3.2053818757,-6.2935629356,-1.8759018759,-1.1312217195
2021-10-21,0.5714752225,0.3135271808,0.5113420008,0.5251776336,,,1.6119032858,1.8930000000,-0.6677568820,0.2406475607,-0.6985294118,1.0297482838
2021-10-22,0.6331682766,-0.1461914604,0.4167343183,0.7375537800,,,0.0000000000,1.9950000000,-0.2892561983,-5.8053251855,0.3332099223,-1.8120045300
2021-10-25,0.3024925385,0.0000000000,-0.2533146491,0.3355704698,,,0.0000000000,1.9880000000,-0.3867937560,0.3938832252,0.5166051661,2.4990388312
2021-10-26,-0.3699384776,0.1110662359,0.4052520668,-0.5776831864,,,-0.6242197253,2.0180000000,-0.1525447233,-1.9155319640,0.2202643172,-0.3000750188
2021-10-27,-1.4569964080,0.0000000000,-0.7318910774,-0.3975535168,,,-1.7587939698,2.2100000000,-2.0000000000,-5.2470588235,-3.6996336996,-0.6207674944
2021-10-28,-0.1597313237,0.1210287443,0.9866637753,0.0614062020,,,-2.9411764706,2.7570000000,0.7794784580,-1.0677924013,-1.0270064663,-2.0442930153
2021-10-29,0.7096853592,-0.0856250630,-0.5582993343,-0.7977907334,,,-0.5270092227,2.5020000000,-0.8015750246,-0.2510040161,-0.9223674097,1.5458937198
2021-11-01,-0.4317718941,0.3075061753,-0.4588641762,-2.2888957624,,,0.9271523179,2.2130000000,-0.5670541537,0.7800704580,0.3878975950,-0.9895337774
2021-11-02,-1.0725836165,0.2010252287,0.6724876620,-0.5064893954,,,-2.3622047244,2.1630000000,-0.6843455945,0.3495630462,0.8114374034,2.7868537382
2021-11-03,-0.3641630457,-0.0150466446,-0.8673167053,-0.4136175628,,,2.1505376344,2.1080000000,2.4260694803,1.3933814382,-2.4913760061,-1.9633507853
2021-11-04,0.9178884413,0.0802608478,-0.3966960113,0.1597444089,,,-0.3947368421,2.0240000000,-1.6818500350,-2.9202453988,-1.6902515723,-2.6893000191
2021-11-05,-0.2798584246,0.3658964463,1.4076054340,-2.6794258373,,,-1.9815059445,2.1090000000,-0.7982893799,-5.5611729019,-0.6797281088,-0.3332026656
2021-11-08,-0.0990507635,-0.0399520575,1.1190617098,1.2127171419,,,0.1347708895,2.1740000000,0.5891651099,1.6059957173,3.2206119163,4.6214355949
2021-11-09,-0.0247872428,0.0749400480,0.4150039904,0.0971502591,,,-0.1345895020,2.2630000000,0.7857142857,0.1317175975,-0.9750390016,-1.3345864662
2021-11-10,-0.6239669421,-0.0898607159,0.0000000000,1.0352636687,,,-0.2695417790,2.2260000000,-0.3118355776,-0.5787950539,1.9692792438,2.4957134692
2021-11-11,1.7505925402,-0.2298505971,1.5630795316,1.1527377522,,,2.0270270270,2.1750000000,0.1279681501,2.5138925642,-3.1672460409,-3.4758364312
2021-11-12,-0.0531262771,-0.0500826363,0.0626043406,-0.1266223488,,,-0.5298013245,2.2240000000,0.2130076683,-0.2839442437,-0.3191065018,-0.8858078182
2021-11-15,-0.0245328536,0.2906248434,-0.3649635036,0.1901743265,,,-0.2663115846,2.1990000000,0.3684285107,-0.5953921822,-1.0404161665,-1.2823003691
2021-11-16,-0.0858860578,-0.0349737697,0.4761904762,0.9807023094,,,-0.6675567423,2.1810000000,-0.6635606381,-2.7083333333,1.3344116458,1.9484353474
2021-11-17,-0.0859598854,-0.0699720112,-0.4583094630,-0.1253132832,,,-0.1344086022,2.3750000000,-0.3126776578,-0.3207698476,-0.6783719074,-1.1044371246
2021-11-18,-1.0569871769,0.1400420126,0.3348506252,0.7841907152,,,-0.2691790040,2.3150000000,-1.7536355860,-0.9117725932,-2.8927280032,-4.0164576803
2021-11-19,1.3374187404,-0.3253741803,-0.2085831986,0.1556178027,,,1.4844804318,2.5260000000,3.0697266482,3.9512855210,2.2341745966,3.3476219637
2021-11-22,0.2083844079,0.3163921254,-0.9405862988,-0.4972032318,,,0.0000000000,2.5460000000,-0.4680187207,-0.5727675085,-2.0234722784,-3.7132135098
2021-11-23,0.0530071356,-0.0600750939,-1.9412354275,1.3429106808,,,0.9308510638,2.6120000000,0.7979481334,0.2094789212,-0.5369681950,0.7589743590
2021-11-24,0.1833890293,0.3306116315,-0.5896858583,0.3564484770,,,1.3175230567,2.4720000000,0.6785411366,0.6009929449,1.9102990033,4.5195439739
2021-11-25,-0.4027173250,-0.0649058865,0.0053925798,-0.7103648692,,,-0.2600780234,2.3770000000,1.0530749789,1.6103896104,1.0594947025,-0.8375535645
2021-11-26,-0.8331971900,0.2747801759,0.4853060124,-0.2601626016,,,-1.4341590613,2.6110000000,-1.9591496457,-3.0674846626,-3.3064516129,-2.5142408171
2021-11-29,-0.0576606260,-0.0797170046,-0.3434397639,0.4564721226,,,-0.9259259259,4.6460000000,-0.4676870748,0.2900843882,-3.4195162636,-4.5738464638
2021-11-30,-0.4120992335,-0.0548491648,-0.3176996392,-1.1684518014,,,-0.1335113485,4.6050000000,-1.1106364801,-0.5784906653,-4.5768566494,-5.4476351351
2021-12-01,0.2896631631,-0.1347036520,-0.4051426102,0.1313628900,,,1.3368983957,2.6010000000,0.2879769618,1.1372652737,1.4932126697,0.8039303260
2021-12-02,0.2351873246,-0.1648598691,-0.4718772034,0.0655952771,,,0.6596306069,2.2630000000,-1.4357501795,-1.8566945607,-1.0699955417,-2.2817899867
2021-12-03,0.9797060882,-0.1751401121,-0.2942779292,1.7699115044,,,1.7038007864,2.2750000000,1.1798980335,1.1191047162,0.4506534475,1.2695533893
2021-12-06,-0.2242061066,0.4511504336,0.7542632269,-0.8051529791,,,-0.3865979381,2.2520000000,-0.5470774547,-1.3965744401,0.6280843428,1.0073875084
2021-12-07,0.6087596012,-0.3892409801,-0.2169903439,-1.2012987013,,,1.4230271669,2.4310000000,0.4921829763,0.4275788348,2.6749888542,2.7925531915
2021-12-08,1.6406091371,-0.0400781524,0.1087311080,-0.1971738416,,,0.1275510204,2.5980000000,0.2160760588,0.4257583821,-0.6947459835,2.0698576973
2021-12-09,1.6660673619,0.0902119982,-0.4235907462,1.9427066184,,,0.2547770701,2.3990000000,0.2012361650,-0.5299417064,2.2433132010,0.9083227714
2021-12-10,-0.3183211507,0.1602323369,-0.2999563700,0.9043927649,,,-0.3811944091,2.3920000000,-0.2582125950,0.6925945658,-1.3502109705,-2.2114574558
2021-12-13,0.1498127341,-0.1049842524,0.6892401947,0.0000000000,,,-0.6377551020,2.5240000000,0.0575291241,1.6931216931,1.9247219846,3.5752746069
2021-12-14,-0.4172735504,0.1951756581,0.1032216005,-1.6325224072,,,-1.2836970475,2.5430000000,-0.9486847779,-0.0520291363,-1.8044481746,-2.4745269287
2021-12-15,-0.9922125153,0.0399580441,-1.1288396831,1.6596160104,,,0.9102730819,2.5450000000,-1.3205630533,-1.3014055180,-0.4273504274,-1.9189765458
2021-12-16,0.5190449573,-0.1697538569,1.0209682731,1.4084507042,,,1.4175257732,2.5680000000,0.8676470588,1.2921940928,0.9442060086,2.2826086957
2021-12-17,-1.4021290118,0.1050262566,1.2768963269,0.1893939394,,,0.1270648030,2.5360000000,1.1371920105,2.7821112845,-0.0425170068,-0.2763018066
2021-12-20,-1.4509063141,-0.0249800160,-0.1180320833,-0.4725897921,,,-0.5076142132,2.6330000000,-1.0544561606,-0.7083227928,-2.8498511272,-3.9855072464
2021-12-21,0.3915171289,0.0449752636,-0.7036579470,-0.1899335233,,,1.7857142857,2.2990000000,1.0656934307,0.0254777070,2.1453590193,0.8657047725
2021-12-22,-0.0365615860,0.2147852148,-0.2217894623,0.8246114811,,,-0.3759398496,2.1710000000,0.6644518272,2.2924095772,2.5289327047,2.4647887324
2021-12-23,0.8330962734,0.1694661815,1.0517755489,2.1075810003,,,0.5031446541,2.2580000000,0.7031137896,1.1703187251,1.0033444816,1.5034364261
2021-12-24,-0.4997581815,-0.1094690750,0.2092386931,0.5237215034,,,-0.7509386733,3.0240000000,-0.6127101738,-0.6399212405,0.7450331126,1.2695725772
2021-12-27,0.1498703824,0.0896637609,-0.0321233537,-1.0113392584,,,0.5044136192,3.3900000000,-0.3154121864,-2.5761704236,-0.4108463435,-1.1909736732
