资产,来源,日期,合约内部编码,合约代码,收盘价,主力标志
PTA主连,commodity,2021-04-29,2026220,TA109,4874.0000000000,1.0000000000
PTA主连,commodity,2021-04-29,2026769,TA110,4900.0000000000,
PTA主连,commodity,2021-04-29,2027175,TA111,4894.0000000000,
PTA主连,commodity,2021-04-29,2027910,TA112,4916.0000000000,
PTA主连,commodity,2021-04-29,2028362,TA201,4916.0000000000,
PTA主连,commodity,2021-04-29,2029037,TA202,4940.0000000000,
PTA主连,commodity,2021-04-29,2029839,TA203,4950.0000000000,
PTA主连,commodity,2021-04-29,2030442,TA204,4986.0000000000,
PTA主连,commodity,2021-04-30,2024098,TA105,4752.0000000000,
PTA主连,commodity,2021-04-30,2024319,TA106,4758.0000000000,
PTA主连,commodity,2021-04-30,2025227,TA107,4790.0000000000,
PTA主连,commodity,2021-04-30,2025823,TA108,4810.0000000000,
PTA主连,commodity,2021-04-30,2026220,TA109,4816.0000000000,1.0000000000
PTA主连,commodity,2021-04-30,2026769,TA110,4876.0000000000,
PTA主连,commodity,2021-04-30,2027175,TA111,4860.0000000000,
PTA主连,commodity,2021-04-30,2027910,TA112,4876.0000000000,
PTA主连,commodity,2021-04-30,2028362,TA201,4866.0000000000,
PTA主连,commodity,2021-04-30,2029037,TA202,4910.0000000000,
PTA主连,commodity,2021-04-30,2029839,TA203,4924.0000000000,
PTA主连,commodity,2021-04-30,2030442,TA204,4938.0000000000,
PTA主连,commodity,2021-05-06,2024098,TA105,4788.0000000000,
PTA主连,commodity,2021-05-06,2024319,TA106,4832.0000000000,
PTA主连,commodity,2021-05-06,2025227,TA107,4862.0000000000,
PTA主连,commodity,2021-05-06,2025823,TA108,4878.0000000000,
PTA主连,commodity,2021-05-06,2026220,TA109,4886.0000000000,1.0000000000
PTA主连,commodity,2021-05-06,2026769,TA110,4916.0000000000,
PTA主连,commodity,2021-05-06,2027175,TA111,4906.0000000000,
PTA主连,commodity,2021-05-06,2027910,TA112,4918.0000000000,
PTA主连,commodity,2021-05-06,2028362,TA201,4924.0000000000,
PTA主连,commodity,2021-05-06,2029037,TA202,4948.0000000000,
PTA主连,commodity,2021-05-06,2029839,TA203,4958.0000000000,
PTA主连,commodity,2021-05-06,2030442,TA204,4968.0000000000,
PTA主连,commodity,2021-05-07,2024098,TA105,4832.0000000000,
PTA主连,commodity,2021-05-07,2024319,TA106,4854.0000000000,
PTA主连,commodity,2021-05-07,2025227,TA107,4882.0000000000,
PTA主连,commodity,2021-05-07,2025823,TA108,4900.0000000000,
PTA主连,commodity,2021-05-07,2026220,TA109,4904.0000000000,1.0000000000
PTA主连,commodity,2021-05-07,2026769,TA110,4944.0000000000,
PTA主连,commodity,2021-05-07,2027175,TA111,4932.0000000000,
PTA主连,commodity,2021-05-07,2027910,TA112,4968.0000000000,
PTA主连,commodity,2021-05-07,2028362,TA201,4960.0000000000,
PTA主连,commodity,2021-05-07,2029037,TA202,4978.0000000000,
PTA主连,commodity,2021-05-07,2029839,TA203,5002.0000000000,
PTA主连,commodity,2021-05-07,2030442,TA204,5010.0000000000,
PTA主连,commodity,2021-05-10,2024098,TA105,4804.0000000000,
PTA主连,commodity,2021-05-10,2024319,TA106,4828.0000000000,
PTA主连,commodity,2021-05-10,2025227,TA107,4856.0000000000,
PTA主连,commodity,2021-05-10,2025823,TA108,4874.0000000000,
PTA主连,commodity,2021-05-10,2026220,TA109,4896.0000000000,1.0000000000
PTA主连,commodity,2021-05-10,2026769,TA110,4958.0000000000,
PTA主连,commodity,2021-05-10,2027175,TA111,4934.0000000000,
PTA主连,commodity,2021-05-10,2027910,TA112,4956.0000000000,
PTA主连,commodity,2021-05-10,2028362,TA201,4966.0000000000,
PTA主连,commodity,2021-05-10,2029037,TA202,4980.0000000000,
PTA主连,commodity,2021-05-10,2029839,TA203,5010.0000000000,
PTA主连,commodity,2021-05-10,2030442,TA204,5048.0000000000,
PTA主连,commodity,2021-05-11,2024098,TA105,4686.0000000000,
PTA主连,commodity,2021-05-11,2024319,TA106,4712.0000000000,
PTA主连,commodity,2021-05-11,2025227,TA107,4734.0000000000,
PTA主连,commodity,2021-05-11,2025823,TA108,4768.0000000000,
PTA主连,commodity,2021-05-11,2026220,TA109,4782.0000000000,1.0000000000
PTA主连,commodity,2021-05-11,2026769,TA110,4864.0000000000,
PTA主连,commodity,2021-05-11,2027175,TA111,4860.0000000000,
PTA主连,commodity,2021-05-11,2027910,TA112,4872.0000000000,
PTA主连,commodity,2021-05-11,2028362,TA201,4878.0000000000,
PTA主连,commodity,2021-05-11,2029037,TA202,4902.0000000000,
PTA主连,commodity,2021-05-11,2029839,TA203,4924.0000000000,
PTA主连,commodity,2021-05-11,2030442,TA204,4942.0000000000,
PTA主连,commodity,2021-05-12,2024098,TA105,4796.0000000000,
PTA主连,commodity,2021-05-12,2024319,TA106,4818.0000000000,
PTA主连,commodity,2021-05-12,2025227,TA107,4846.0000000000,
PTA主连,commodity,2021-05-12,2025823,TA108,4872.0000000000,
PTA主连,commodity,2021-05-12,2026220,TA109,4890.0000000000,1.0000000000
PTA主连,commodity,2021-05-12,2026769,TA110,4960.0000000000,
PTA主连,commodity,2021-05-12,2027175,TA111,4954.0000000000,
PTA主连,commodity,2021-05-12,2027910,TA112,4980.0000000000,
PTA主连,commodity,2021-05-12,2028362,TA201,4982.0000000000,
PTA主连,commodity,2021-05-12,2029037,TA202,4998.0000000000,
PTA主连,commodity,2021-05-12,2029839,TA203,5028.0000000000,
PTA主连,commodity,2021-05-12,2030442,TA204,5054.0000000000,
PTA主连,commodity,2021-05-13,2024098,TA105,4592.0000000000,
PTA主连,commodity,2021-05-13,2024319,TA106,4612.0000000000,
PTA主连,commodity,2021-05-13,2025227,TA107,4634.0000000000,
PTA主连,commodity,2021-05-13,2025823,TA108,4668.0000000000,
PTA主连,commodity,2021-05-13,2026220,TA109,4684.0000000000,1.0000000000
PTA主连,commodity,2021-05-13,2026769,TA110,4760.0000000000,
PTA主连,commodity,2021-05-13,2027175,TA111,4766.0000000000,
PTA主连,commodity,2021-05-13,2027910,TA112,4786.0000000000,
PTA主连,commodity,2021-05-13,2028362,TA201,4774.0000000000,
PTA主连,commodity,2021-05-13,2029037,TA202,4798.0000000000,
PTA主连,commodity,2021-05-13,2029839,TA203,4850.0000000000,
PTA主连,commodity,2021-05-13,2030442,TA204,4898.0000000000,
PTA主连,commodity,2021-05-14,2024098,TA105,4524.0000000000,
PTA主连,commodity,2021-05-14,2024319,TA106,4534.0000000000,
PTA主连,commodity,2021-05-14,2025227,TA107,4560.0000000000,
PTA主连,commodity,2021-05-14,2025823,TA108,4586.0000000000,
PTA主连,commodity,2021-05-14,2026220,TA109,4604.0000000000,1.0000000000
PTA主连,commodity,2021-05-14,2026769,TA110,4692.0000000000,
PTA主连,commodity,2021-05-14,2027175,TA111,4690.0000000000,
PTA主连,commodity,2021-05-14,2027910,TA112,4706.0000000000,
PTA主连,commodity,2021-05-14,2028362,TA201,4716.0000000000,
PTA主连,commodity,2021-05-14,2029037,TA202,4728.0000000000,
PTA主连,commodity,2021-05-14,2029839,TA203,4758.0000000000,
PTA主连,commodity,2021-05-14,2030442,TA204,4768.0000000000,
PTA主连,commodity,2021-05-17,2024098,TA105,4576.0000000000,
PTA主连,commodity,2021-05-17,2024319,TA106,4594.0000000000,
PTA主连,commodity,2021-05-17,2025227,TA107,4622.0000000000,
PTA主连,commodity,2021-05-17,2025823,TA108,4650.0000000000,
PTA主连,commodity,2021-05-17,2026220,TA109,4666.0000000000,1.0000000000
PTA主连,commodity,2021-05-17,2026769,TA110,4756.0000000000,
PTA主连,commodity,2021-05-17,2027175,TA111,4748.0000000000,
PTA主连,commodity,2021-05-17,2027910,TA112,4776.0000000000,
PTA主连,commodity,2021-05-17,2028362,TA201,4774.0000000000,
PTA主连,commodity,2021-05-17,2029037,TA202,4804.0000000000,
PTA主连,commodity,2021-05-17,2029839,TA203,4824.0000000000,
PTA主连,commodity,2021-05-17,2030442,TA204,4848.0000000000,
PTA主连,commodity,2021-05-18,2024098,TA105,4680.0000000000,
PTA主连,commodity,2021-05-18,2024319,TA106,4704.0000000000,
PTA主连,commodity,2021-05-18,2025227,TA107,4732.0000000000,
PTA主连,commodity,2021-05-18,2025823,TA108,4756.0000000000,
PTA主连,commodity,2021-05-18,2026220,TA109,4776.0000000000,1.0000000000
PTA主连,commodity,2021-05-18,2026769,TA110,4852.0000000000,
PTA主连,commodity,2021-05-18,2027175,TA111,4868.0000000000,
PTA主连,commodity,2021-05-18,2027910,TA112,4872.0000000000,
PTA主连,commodity,2021-05-18,2028362,TA201,4874.0000000000,
PTA主连,commodity,2021-05-18,2029037,TA202,4884.0000000000,
PTA主连,commodity,2021-05-18,2029839,TA203,4918.0000000000,
PTA主连,commodity,2021-05-18,2030442,TA204,4908.0000000000,
PTA主连,commodity,2021-05-19,2024098,TA105,4578.0000000000,
PTA主连,commodity,2021-05-19,2024319,TA106,4590.0000000000,
PTA主连,commodity,2021-05-19,2025227,TA107,4616.0000000000,
PTA主连,commodity,2021-05-19,2025823,TA108,4640.0000000000,
PTA主连,commodity,2021-05-19,2026220,TA109,4660.0000000000,1.0000000000
PTA主连,commodity,2021-05-19,2026769,TA110,4732.0000000000,
PTA主连,commodity,2021-05-19,2027175,TA111,4746.0000000000,
PTA主连,commodity,2021-05-19,2027910,TA112,4752.0000000000,
PTA主连,commodity,2021-05-19,2028362,TA201,4754.0000000000,
PTA主连,commodity,2021-05-19,2029037,TA202,4796.0000000000,
PTA主连,commodity,2021-05-19,2029839,TA203,4794.0000000000,
PTA主连,commodity,2021-05-19,2030442,TA204,4822.0000000000,
PTA主连,commodity,2021-05-20,2024319,TA106,4594.0000000000,
PTA主连,commodity,2021-05-20,2025227,TA107,4626.0000000000,
PTA主连,commodity,2021-05-20,2025823,TA108,4656.0000000000,
PTA主连,commodity,2021-05-20,2026220,TA109,4672.0000000000,1.0000000000
PTA主连,commodity,2021-05-20,2026769,TA110,4740.0000000000,
PTA主连,commodity,2021-05-20,2027175,TA111,4754.0000000000,
PTA主连,commodity,2021-05-20,2027910,TA112,4764.0000000000,
PTA主连,commodity,2021-05-20,2028362,TA201,4768.0000000000,
PTA主连,commodity,2021-05-20,2029037,TA202,4792.0000000000,
PTA主连,commodity,2021-05-20,2029839,TA203,4806.0000000000,
PTA主连,commodity,2021-05-20,2030442,TA204,4826.0000000000,
PTA主连,commodity,2021-05-20,2031610,TA205,4834.0000000000,
PTA主连,commodity,2021-05-21,2024319,TA106,4526.0000000000,
PTA主连,commodity,2021-05-21,2025227,TA107,4540.0000000000,
PTA主连,commodity,2021-05-21,2025823,TA108,4566.0000000000,
PTA主连,commodity,2021-05-21,2026220,TA109,4586.0000000000,1.0000000000
PTA主连,commodity,2021-05-21,2026769,TA110,4648.0000000000,
PTA主连,commodity,2021-05-21,2027175,TA111,4670.0000000000,
PTA主连,commodity,2021-05-21,2027910,TA112,4670.0000000000,
PTA主连,commodity,2021-05-21,2028362,TA201,4678.0000000000,
PTA主连,commodity,2021-05-21,2029037,TA202,4704.0000000000,
PTA主连,commodity,2021-05-21,2029839,TA203,4722.0000000000,
PTA主连,commodity,2021-05-21,2030442,TA204,4778.0000000000,
PTA主连,commodity,2021-05-21,2031610,TA205,4748.0000000000,
PTA主连,commodity,2021-05-24,2024319,TA106,4584.0000000000,
PTA主连,commodity,2021-05-24,2025227,TA107,4594.0000000000,
PTA主连,commodity,2021-05-24,2025823,TA108,4620.0000000000,
PTA主连,commodity,2021-05-24,2026220,TA109,4638.0000000000,1.0000000000
PTA主连,commodity,2021-05-24,2026769,TA110,4710.0000000000,
PTA主连,commodity,2021-05-24,2027175,TA111,4720.0000000000,
PTA主连,commodity,2021-05-24,2027910,TA112,4710.0000000000,
PTA主连,commodity,2021-05-24,2028362,TA201,4730.0000000000,
PTA主连,commodity,2021-05-24,2029037,TA202,4758.0000000000,
PTA主连,commodity,2021-05-24,2029839,TA203,4772.0000000000,
PTA主连,commodity,2021-05-24,2030442,TA204,4798.0000000000,
PTA主连,commodity,2021-05-24,2031610,TA205,4806.0000000000,
PTA主连,commodity,2021-05-25,2024319,TA106,4686.0000000000,
PTA主连,commodity,2021-05-25,2025227,TA107,4708.0000000000,
PTA主连,commodity,2021-05-25,2025823,TA108,4728.0000000000,
PTA主连,commodity,2021-05-25,2026220,TA109,4728.0000000000,1.0000000000
PTA主连,commodity,2021-05-25,2026769,TA110,4788.0000000000,
PTA主连,commodity,2021-05-25,2027175,TA111,4794.0000000000,
PTA主连,commodity,2021-05-25,2027910,TA112,4810.0000000000,
PTA主连,commodity,2021-05-25,2028362,TA201,4814.0000000000,
PTA主连,commodity,2021-05-25,2029037,TA202,4840.0000000000,
PTA主连,commodity,2021-05-25,2029839,TA203,4852.0000000000,
PTA主连,commodity,2021-05-25,2030442,TA204,4878.0000000000,
PTA主连,commodity,2021-05-25,2031610,TA205,4880.0000000000,
PTA主连,commodity,2021-05-26,2024319,TA106,4658.0000000000,
PTA主连,commodity,2021-05-26,2025227,TA107,4686.0000000000,
PTA主连,commodity,2021-05-26,2025823,TA108,4702.0000000000,
PTA主连,commodity,2021-05-26,2026220,TA109,4718.0000000000,1.0000000000
PTA主连,commodity,2021-05-26,2026769,TA110,4792.0000000000,
PTA主连,commodity,2021-05-26,2027175,TA111,4790.0000000000,
PTA主连,commodity,2021-05-26,2027910,TA112,4802.0000000000,
PTA主连,commodity,2021-05-26,2028362,TA201,4810.0000000000,
PTA主连,commodity,2021-05-26,2029037,TA202,4830.0000000000,
PTA主连,commodity,2021-05-26,2029839,TA203,4850.0000000000,
PTA主连,commodity,2021-05-26,2030442,TA204,4876.0000000000,
PTA主连,commodity,2021-05-26,2031610,TA205,4872.0000000000,
PTA主连,commodity,2021-05-27,2024319,TA106,4598.0000000000,
PTA主连,commodity,2021-05-27,2025227,TA107,4620.0000000000,
PTA主连,commodity,2021-05-27,2025823,TA108,4640.0000000000,
PTA主连,commodity,2021-05-27,2026220,TA109,4652.0000000000,1.0000000000
PTA主连,commodity,2021-05-27,2026769,TA110,4724.0000000000,
PTA主连,commodity,2021-05-27,2027175,TA111,4726.0000000000,
PTA主连,commodity,2021-05-27,2027910,TA112,4736.0000000000,
PTA主连,commodity,2021-05-27,2028362,TA201,4746.0000000000,
PTA主连,commodity,2021-05-27,2029037,TA202,4770.0000000000,
PTA主连,commodity,2021-05-27,2029839,TA203,4778.0000000000,
PTA主连,commodity,2021-05-27,2030442,TA204,4802.0000000000,
PTA主连,commodity,2021-05-27,2031610,TA205,4822.0000000000,
PTA主连,commodity,2021-05-28,2024319,TA106,4632.0000000000,
PTA主连,commodity,2021-05-28,2025227,TA107,4664.0000000000,
PTA主连,commodity,2021-05-28,2025823,TA108,4686.0000000000,
PTA主连,commodity,2021-05-28,2026220,TA109,4696.0000000000,1.0000000000
PTA主连,commodity,2021-05-28,2026769,TA110,4762.0000000000,
PTA主连,commodity,2021-05-28,2027175,TA111,4772.0000000000,
PTA主连,commodity,2021-05-28,2027910,TA112,4786.0000000000,
PTA主连,commodity,2021-05-28,2028362,TA201,4784.0000000000,
PTA主连,commodity,2021-05-28,2029037,TA202,4808.0000000000,
PTA主连,commodity,2021-05-28,2029839,TA203,4828.0000000000,
PTA主连,commodity,2021-05-28,2030442,TA204,4898.0000000000,
PTA主连,commodity,2021-05-28,2031610,TA205,4862.0000000000,
PTA主连,commodity,2021-05-31,2024319,TA106,4694.0000000000,
PTA主连,commodity,2021-05-31,2025227,TA107,4726.0000000000,
PTA主连,commodity,2021-05-31,2025823,TA108,4738.0000000000,
PTA主连,commodity,2021-05-31,2026220,TA109,4748.0000000000,1.0000000000
PTA主连,commodity,2021-05-31,2026769,TA110,4816.0000000000,
PTA主连,commodity,2021-05-31,2027175,TA111,4808.0000000000,
PTA主连,commodity,2021-05-31,2027910,TA112,4838.0000000000,
PTA主连,commodity,2021-05-31,2028362,TA201,4840.0000000000,
PTA主连,commodity,2021-05-31,2029037,TA202,4858.0000000000,
PTA主连,commodity,2021-05-31,2029839,TA203,4884.0000000000,
PTA主连,commodity,2021-05-31,2030442,TA204,4874.0000000000,
PTA主连,commodity,2021-05-31,2031610,TA205,4898.0000000000,
PTA主连,commodity,2021-06-01,2024319,TA106,4802.0000000000,
PTA主连,commodity,2021-06-01,2025227,TA107,4806.0000000000,
PTA主连,commodity,2021-06-01,2025823,TA108,4818.0000000000,
PTA主连,commodity,2021-06-01,2026220,TA109,4842.0000000000,1.0000000000
PTA主连,commodity,2021-06-01,2026769,TA110,4910.0000000000,
PTA主连,commodity,2021-06-01,2027175,TA111,4912.0000000000,
PTA主连,commodity,2021-06-01,2027910,TA112,4906.0000000000,
PTA主连,commodity,2021-06-01,2028362,TA201,4924.0000000000,
PTA主连,commodity,2021-06-01,2029037,TA202,4950.0000000000,
PTA主连,commodity,2021-06-01,2029839,TA203,4934.0000000000,
PTA主连,commodity,2021-06-01,2030442,TA204,4934.0000000000,
PTA主连,commodity,2021-06-01,2031610,TA205,4954.0000000000,
PTA主连,commodity,2021-06-02,2024319,TA106,4766.0000000000,
PTA主连,commodity,2021-06-02,2025227,TA107,4774.0000000000,
PTA主连,commodity,2021-06-02,2025823,TA108,4786.0000000000,
PTA主连,commodity,2021-06-02,2026220,TA109,4798.0000000000,1.0000000000
PTA主连,commodity,2021-06-02,2026769,TA110,4856.0000000000,
PTA主连,commodity,2021-06-02,2027175,TA111,4844.0000000000,
PTA主连,commodity,2021-06-02,2027910,TA112,4866.0000000000,
PTA主连,commodity,2021-06-02,2028362,TA201,4872.0000000000,
PTA主连,commodity,2021-06-02,2029037,TA202,4896.0000000000,
PTA主连,commodity,2021-06-02,2029839,TA203,4896.0000000000,
PTA主连,commodity,2021-06-02,2030442,TA204,4876.0000000000,
PTA主连,commodity,2021-06-02,2031610,TA205,4904.0000000000,
PTA主连,commodity,2021-06-03,2024319,TA106,4772.0000000000,
PTA主连,commodity,2021-06-03,2025227,TA107,4776.0000000000,
PTA主连,commodity,2021-06-03,2025823,TA108,4790.0000000000,
PTA主连,commodity,2021-06-03,2026220,TA109,4802.0000000000,1.0000000000
PTA主连,commodity,2021-06-03,2026769,TA110,4846.0000000000,
PTA主连,commodity,2021-06-03,2027175,TA111,4858.0000000000,
PTA主连,commodity,2021-06-03,2027910,TA112,4868.0000000000,
PTA主连,commodity,2021-06-03,2028362,TA201,4878.0000000000,
PTA主连,commodity,2021-06-03,2029037,TA202,4898.0000000000,
PTA主连,commodity,2021-06-03,2029839,TA203,4900.0000000000,
PTA主连,commodity,2021-06-03,2030442,TA204,4890.0000000000,
PTA主连,commodity,2021-06-03,2031610,TA205,4912.0000000000,
PTA主连,commodity,2021-06-04,2024319,TA106,4702.0000000000,
PTA主连,commodity,2021-06-04,2025227,TA107,4694.0000000000,
PTA主连,commodity,2021-06-04,2025823,TA108,4720.0000000000,
PTA主连,commodity,2021-06-04,2026220,TA109,4734.0000000000,1.0000000000
PTA主连,commodity,2021-06-04,2026769,TA110,4794.0000000000,
PTA主连,commodity,2021-06-04,2027175,TA111,4792.0000000000,
PTA主连,commodity,2021-06-04,2027910,TA112,4816.0000000000,
PTA主连,commodity,2021-06-04,2028362,TA201,4822.0000000000,
PTA主连,commodity,2021-06-04,2029037,TA202,4848.0000000000,
PTA主连,commodity,2021-06-04,2029839,TA203,4860.0000000000,
PTA主连,commodity,2021-06-04,2030442,TA204,4866.0000000000,
PTA主连,commodity,2021-06-04,2031610,TA205,4866.0000000000,
PTA主连,commodity,2021-06-07,2024319,TA106,4602.0000000000,
PTA主连,commodity,2021-06-07,2025227,TA107,4620.0000000000,
PTA主连,commodity,2021-06-07,2025823,TA108,4646.0000000000,
PTA主连,commodity,2021-06-07,2026220,TA109,4652.0000000000,1.0000000000
PTA主连,commodity,2021-06-07,2026769,TA110,4726.0000000000,
PTA主连,commodity,2021-06-07,2027175,TA111,4730.0000000000,
PTA主连,commodity,2021-06-07,2027910,TA112,4744.0000000000,
PTA主连,commodity,2021-06-07,2028362,TA201,4754.0000000000,
PTA主连,commodity,2021-06-07,2029037,TA202,4774.0000000000,
PTA主连,commodity,2021-06-07,2029839,TA203,4792.0000000000,
PTA主连,commodity,2021-06-07,2030442,TA204,4808.0000000000,
PTA主连,commodity,2021-06-07,2031610,TA205,4820.0000000000,
PTA主连,commodity,2021-06-08,2024319,TA106,4566.0000000000,
PTA主连,commodity,2021-06-08,2025227,TA107,4590.0000000000,
PTA主连,commodity,2021-06-08,2025823,TA108,4616.0000000000,
PTA主连,commodity,2021-06-08,2026220,TA109,4630.0000000000,1.0000000000
PTA主连,commodity,2021-06-08,2026769,TA110,4712.0000000000,
PTA主连,commodity,2021-06-08,2027175,TA111,4712.0000000000,
PTA主连,commodity,2021-06-08,2027910,TA112,4738.0000000000,
PTA主连,commodity,2021-06-08,2028362,TA201,4740.0000000000,
PTA主连,commodity,2021-06-08,2029037,TA202,4758.0000000000,
PTA主连,commodity,2021-06-08,2029839,TA203,4790.0000000000,
PTA主连,commodity,2021-06-08,2030442,TA204,4798.0000000000,
PTA主连,commodity,2021-06-08,2031610,TA205,4810.0000000000,
PTA主连,commodity,2021-06-09,2024319,TA106,4628.0000000000,
PTA主连,commodity,2021-06-09,2025227,TA107,4652.0000000000,
