Date,Inflation_Factor_NAV,Inflation_Factor_YoY
2024-07-19,1.322374162218078,-0.01180339235852601
2024-07-26,1.3109635125880617,-0.03526065455956873
2024-08-02,1.2927525333917982,-0.05589318044281777
2024-08-09,1.2750336876435864,-0.07211349826919977
2024-08-16,1.2527771428432233,-0.08421860414762317
2024-08-23,1.2365863497847922,-0.08836749459872795
2024-08-30,1.2312363283764942,-0.08956086498735205
2024-09-06,1.2149767524735344,-0.10794935226064206
2024-09-13,1.2042131866405112,-0.12869759663780223
2024-09-20,1.1975532628012537,-0.15366363268146266
2024-09-27,1.1913657752543798,-0.17223950303325197
2024-10-04,1.2229434249768958,-0.15437996736493098
2024-10-11,1.2456078717100707,-0.13899422901775926
2024-10-18,1.2608599450553777,-0.12520429727658455
2024-10-25,1.2623833914535076,-0.12110865634874679
2024-11-01,1.2503060632814855,-0.12939085002937945
2024-11-08,1.243676337495335,-0.12996752131060574
2024-11-15,1.2358868327410828,-0.13146583715715854
2024-11-22,1.2309818955579246,-0.13400905817068232
2024-11-29,1.2227978921867337,-0.13905198794557583
2024-12-06,1.2124476143488325,-0.144275604104519
2024-12-13,1.2113028431919035,-0.14222809153857707
2024-12-20,1.2045559652345326,-0.1450990054945448
2024-12-27,1.1967483841839972,-0.15003978351294422
2025-01-03,1.1923820286554645,-0.15547080957566461
2025-01-10,1.1858641310312041,-0.15831855021648233
2025-01-17,1.189365899021116,-0.1514442605536901
2025-01-24,1.1967647243413306,-0.14504774440769952
2025-01-31,1.2041478678251638,-0.1372135897570692
2025-02-07,1.208324409317827,-0.13313481701192253
2025-02-14,1.1999469052882605,-0.14078863174149991
2025-02-21,1.194091916443113,-0.14363282112297138
2025-02-28,1.1846809752355234,-0.15291407389946787
2025-03-07,1.1722262986185414,-0.1601851865603683
2025-03-14,1.1612490097631654,-0.15961435207626018
2025-03-21,1.146047770924888,-0.16134157029138696
2025-03-28,1.1374255045706014,-0.1560264079909247
2025-04-04,1.1309211855729369,-0.15103300198342773
2025-04-11,1.1141985945692472,-0.1606952351233415
2025-04-18,1.1012232608930748,-0.17095781076020944
2025-04-25,1.085724631780648,-0.1868958498520068
2025-05-02,1.0704951595334264,-0.20166754561942635
2025-05-09,1.0645250238977533,-0.20708816296435395
2025-05-16,1.0602367459244797,-0.20982199689489933
2025-05-23,1.0528849040041826,-0.2166213479617909
2025-05-30,1.0444882360321532,-0.22656611229989787
2025-06-06,1.0397220290806197,-0.22753175410689552
2025-06-13,1.036991488007768,-0.22832919570088728
2025-06-20,1.0437812144487721,-0.22032921295538144
2025-06-27,1.0479763653432177,-0.21224582836387962
2025-07-04,1.0556551346264753,-0.2082413351836302
2025-07-11,1.0625499556352123,-0.20072896187146017
2025-07-18,1.0645285753965033,-0.19498686089652462
2025-07-25,1.0825085471432654,-0.17426493052715697
2025-08-01,1.099457554783192,-0.1495220265408862
2025-08-08,1.1065038178275153,-0.13217679771860336
2025-08-15,1.111885343958183,-0.11246357717325617
2025-08-22,1.1062490513725667,-0.10540088723679397
2025-08-29,1.0975913856136303,-0.1085453212212214
2025-09-05,1.0902958631854431,-0.10261997938171008
2025-09-12,1.0815544046804562,-0.10185802922674014
2025-09-19,1.079591258545472,-0.09850251167939805
2025-09-26,1.0795274808652526,-0.09387401981162968
2025-10-03,1.0777248343576875,-0.11874514196922215
2025-10-10,1.0751946682351958,-0.1368112769237062
2025-10-17,1.0639592357795113,-0.15616382299083842
2025-10-24,1.0581016610192502,-0.16182225765743607
2025-10-31,1.0640333769907446,-0.14898167077736124
2025-11-07,1.0683777986789917,-0.1409518968330462
2025-11-14,1.0770862468431985,-0.1284912029895805
2025-11-21,1.0825551422997752,-0.12057590269504093
2025-11-28,1.083171813791259,-0.11418573689702805
2025-12-05,1.086210309601574,-0.10411773940027624
2025-12-12,1.0797459767884752,-0.10860774177394217
2025-12-19,1.0664026180079897,-0.1146923440785449
2025-12-26,1.0543681026074345,-0.118972612337091
2026-01-02,1.042877458387309,-0.12538311268976232
2026-01-09,1.0355070647111164,-0.12679114106380818
2026-01-16,1.0418054366067697,-0.12406649840540485
2026-01-23,1.0457900560062106,-0.1261523382703419
2026-01-30,1.0563519412825113,-0.12273901776663831
2026-02-06,1.061620436873986,-0.12141108075989637
2026-02-13,1.0628454100754792,-0.11425630134847153
2026-02-20,1.0702382566612307,-0.10372204859305112
2026-02-27,1.0751376669477106,-0.09246650412870405
2026-03-06,1.0995625214049294,-0.061987840828384155
2026-03-13,1.1331042367751178,-0.024236638956348866
2026-03-20,1.1718033601178548,0.02247339931753567
2026-03-27,1.206486465463347,0.06071690903292781
2026-04-03,1.2197160811479526,0.07851554706708508
