date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2022-07-15,风险平价策略,-1.0,0.0,0.0,0.0,0.06089158136088157,0.7025530623505787,0.0,0.029686454263181207,0.03816511654167581,0.021454947590228233,0.01908943330824422,0.04583341462554613,0.08232598995966409
2022-07-22,风险平价策略,-1.0,0.0,0.0,0.0,0.05938198464136046,0.7056992846991973,0.0,0.02998571995013013,0.03951550211117477,0.0215448717591065,0.019777882358450828,0.04310418325010193,0.08099057123047804
2022-07-29,风险平价策略,-1.0,0.0,0.0,0.0,0.060505568804097395,0.6971421084870401,0.0,0.03093310934176698,0.04082654235588147,0.021774159485237473,0.019565830344940468,0.045177070073049504,0.08407561110798667
2022-08-05,风险平价策略,-1.0,0.0,0.0,0.0,0.05686986799876669,0.6985483169542888,0.0,0.03054487494199496,0.040396789316334974,0.021638689441125177,0.019236923991118777,0.045050961891193626,0.08771357546517697
2022-08-12,风险平价策略,-1.0,0.0,0.0,0.0,0.058044623413395724,0.6949780493743806,0.0,0.03133918133650517,0.04104931089400415,0.02214118281072944,0.019802856633071658,0.04512663986252987,0.08751815567538349
2022-08-19,风险平价策略,-1.0,0.0,0.0,0.0,0.05876980140325745,0.7073220411399621,0.0,0.029346820152750037,0.034713073681103185,0.021899147793824066,0.020009418135814472,0.04175630493144756,0.08618339276184121
2022-08-26,风险平价策略,-1.0,0.0,0.0,0.0,0.06485227610881285,0.6804642223266715,0.0,0.03232087932969201,0.03736458650521788,0.024248775980364595,0.022222817839881056,0.04308921597686002,0.09543722593250006
2022-09-02,风险平价策略,-1.0,0.0,0.0,0.0,0.06956912746124698,0.6901992479953939,0.0,0.02917977515005953,0.03472059683372278,0.023850080556350052,0.0212376304952968,0.046048178656905886,0.08519536285102401
2022-09-09,风险平价策略,-1.0,0.0,0.0,0.0,0.08285258265572754,0.6504075665715785,0.0,0.032353163961025964,0.03903347885916,0.02490916108573861,0.022754989371038797,0.054031487524305304,0.09365756997142535
2022-09-16,风险平价策略,-1.0,0.0,0.0,0.0,0.0637612284304895,0.6635500807824235,0.0,0.0337866933731625,0.040215312006317554,0.026499331906203977,0.024064620910060657,0.05674471578141392,0.09137801680992846
2022-09-23,风险平价策略,-1.0,0.0,0.0,0.0,0.0646121511177502,0.6442577726009026,0.0,0.0365451523416374,0.04355530159080506,0.026626970641849365,0.024322975219758517,0.05996419358897055,0.10011548289832627
2022-09-30,风险平价策略,-1.0,0.0,0.0,0.0,0.07553539166292114,0.5573292873827044,0.0,0.04639244116661021,0.04799433273078897,0.031593634354541926,0.02698851756851694,0.08356441059682237,0.13060198453709393
2022-10-14,风险平价策略,-1.0,0.0,0.0,0.0,0.07511282335998871,0.5614243927096301,0.0,0.04685614099763749,0.04772925582948071,0.030487864857426203,0.02669634104204394,0.08051648652150609,0.13117669468228663
2022-10-21,风险平价策略,-1.0,0.0,0.0,0.0,0.07662492759207613,0.5726393370726316,0.0,0.048672862303456486,0.04738957720526659,0.030421130737128932,0.027219046020070647,0.06818090059084546,0.12885221847852418
2022-10-28,风险平价策略,-1.0,0.0,0.0,0.0,0.06440044405736706,0.5852533442705551,0.0,0.04851060239293827,0.04396619666086193,0.028181043630538326,0.028628963325464118,0.06640635035499097,0.13465305530728414
2022-11-04,风险平价策略,-1.0,0.0,0.0,0.0,0.05811965978179732,0.586477075177735,0.0,0.04872808127777105,0.041023631957242505,0.02950146049189386,0.030167304209576796,0.06952437129791594,0.13645841580606763
