10年国债主连,30年国债主连,PTA主连,date,中证1000主连,原油主连,方案名称,沪深300主连,沪金主连,沪铜主连,沪铝主连,策略名称,红利低波ETF,股指期货仓位,股指期货信号,股指期货目标仓位,豆粕主连
0.5753474494033701,0.0,0.03617059979318018,2021-11-26,0.0,0.03602315024616719,固定仓位_25%,0.0,0.11892981708665812,0.05979323603238595,0.03211005485597529,风险平价策略,0.06052649357132429,0.0,0.0,0.0,0.08109919901093882
0.564663704526966,0.0,0.03214413834524927,2021-12-03,0.0,0.029361730940278184,固定仓位_25%,0.0,0.12350202940965072,0.06045919716277491,0.03558801150761331,风险平价策略,0.0680706025737634,0.0,0.0,0.0,0.08621058553370436
0.5420760097851836,0.0,0.03435861390169868,2021-12-10,0.0,0.031191804626953232,固定仓位_25%,0.0,0.13058687140951578,0.06472321864834023,0.03800221271190619,风险平价策略,0.0728168987729753,0.0,0.0,0.0,0.08624437014342708
0.5577881821903445,0.0,0.034504769678091636,2021-12-17,0.0,0.029778012613833556,固定仓位_25%,0.0,0.12503858551547428,0.06136126134465794,0.03907324450325388,风险平价策略,0.0709298143726078,0.0,-1.0,0.0,0.08152612978173637
0.5600830103945117,0.0,0.03334008798020723,2021-12-24,0.0,0.028243049334178108,固定仓位_25%,0.0,0.1262765092315829,0.05990225080005153,0.039630965129714035,风险平价策略,0.07022861244184694,0.0,-1.0,0.0,0.08229551468790763
0.5650649732929273,0.0,0.03442097583673516,2021-12-31,0.0,0.028690011982607094,固定仓位_25%,0.0,0.12592602897535765,0.06088674530834648,0.03846730492365785,风险平价策略,0.07191742851834974,0.0,-1.0,0.0,0.0746265311620188
0.5564380182969293,0.0,0.037997729783933856,2022-01-07,0.0,0.03138494526252647,固定仓位_25%,0.0,0.12023216350298245,0.06175525655861408,0.04247111621090975,风险平价策略,0.08084063225985696,0.0,-1.0,0.0,0.06888013812424715
0.571112600480572,0.0,0.038748444655294666,2022-01-14,0.0,0.03201552530423244,固定仓位_25%,0.0,0.12242437230045415,0.06446626754836855,0.04209724224904059,风险平价策略,0.06602538280287573,0.0,-1.0,0.0,0.06311016465916197
0.5805997198213803,0.0,0.03642192438112812,2022-01-21,0.0,0.032015381364951426,固定仓位_25%,0.0,0.12001095008532164,0.06078898847165677,0.04288335389015703,风险平价策略,0.06410750455434433,0.0,-1.0,0.0,0.0631721774310604
0.5835396765834399,0.0,0.041096793782647446,2022-01-28,0.0,0.03476154969485289,固定仓位_25%,0.0,0.10467238195520391,0.05696325860982006,0.04858703129088924,风险平价策略,0.05682585053233254,0.0,-1.0,0.0,0.07355345755081405
0.5014863927596268,0.0,0.04593495978265587,2022-02-11,0.0,0.04403098230192074,固定仓位_25%,0.0,0.13276211432473026,0.06200644869941895,0.05274539453098265,风险平价策略,0.08096747810641758,0.0,-1.0,0.0,0.08006622949424713
0.5166369491067295,0.0,0.04001194638292437,2022-02-18,0.0,0.04299984571488338,固定仓位_25%,0.0,0.11911986313328578,0.06611100723963265,0.05580714816952881,风险平价策略,0.07759159342117807,0.0,-1.0,0.0,0.08172164683183736
0.5316959333504674,0.0,0.04221791212618294,2022-02-25,0.0,0.04535526682078066,固定仓位_25%,0.0,0.10919293984791185,0.07254459499153244,0.05383492325613423,风险平价策略,0.07911342819560019,0.0,-1.0,0.0,0.06604500141139016
0.5165450584750142,0.0,0.03918249458841234,2022-03-04,0.0,0.04287616082260682,固定仓位_25%,0.0,0.1152310718166953,0.07951585507284412,0.05603621071727445,风险平价策略,0.08149448052171883,0.0,-1.0,0.0,0.06911866798543397
0.5789608090960173,0.0,0.029385934259288832,2022-03-11,0.0,0.024760831349284095,固定仓位_25%,0.0,0.08641182777146848,0.07690133797591003,0.046276713254341746,风险平价策略,0.08253426730788073,0.0,-1.0,0.0,0.07476827898580886
0.543262971738491,0.0,0.03493727288733549,2022-03-18,0.0,0.02537608213629026,固定仓位_25%,0.0,0.09124852686879925,0.10498692717009825,0.06125390476392659,风险平价策略,0.05808218595751972,0.0,-1.0,0.0,0.08085212847753942
0.5312095261768792,0.0,0.0360192604135506,2022-03-25,0.0,0.026058668147621648,固定仓位_25%,0.0,0.09324106386307444,0.10862064607653475,0.06247906511162655,风险平价策略,0.059765951094271734,0.0,-1.0,0.0,0.08260581911644098
0.5515283008378865,0.0,0.035040514487245426,2022-04-01,0.0,0.024346808877201958,固定仓位_25%,0.0,0.09661868613839582,0.10449005005536974,0.06449906653031681,风险平价策略,0.065463110747197,0.0,-1.0,0.0,0.058013462326386725
0.5648105067614857,0.0,0.03451063640727857,2022-04-08,0.0,0.021623434706383712,固定仓位_25%,0.0,0.09928166955630326,0.10452796543392712,0.05640892051774049,风险平价策略,0.06104151288439568,0.0,-1.0,0.0,0.05779535373248545
0.556991861272661,0.0,0.034657916306201575,2022-04-15,0.0,0.022837758687211804,固定仓位_25%,0.0,0.10482507546335249,0.10601581913596923,0.05226301469707833,风险平价策略,0.06192321856474389,0.0,-1.0,0.0,0.060485335872781695
0.5397721328339488,0.0,0.03780096610001934,2022-04-22,0.0,0.024127457269667037,固定仓位_25%,0.0,0.10559422775912045,0.1103773774832761,0.05740185008199329,风险平价策略,0.05903087078306132,0.0,-1.0,0.0,0.06589511768891378
0.5977048226084019,0.0,0.03445751489890382,2022-04-29,0.0,0.022003997939005215,固定仓位_25%,0.0,0.10694690962158684,0.09344219332459548,0.041870761558109995,风险平价策略,0.04751326909882789,0.0,-1.0,0.0,0.056060530950568954
0.6120346212267604,0.0,0.03560554844402696,2022-05-06,0.0,0.022696263169131793,固定仓位_25%,0.0,0.106148683625514,0.08658020640973926,0.039072785381524616,风险平价策略,0.04476820794937822,0.0,-1.0,0.0,0.0530936837939248
0.6151366965324382,0.0,0.03478938905778603,2022-05-13,0.0,0.02206926408408853,固定仓位_25%,0.0,0.10120123814695646,0.08607414515329675,0.03990238742440174,风险平价策略,0.04719405109526291,0.0,-1.0,0.0,0.05363282850576934
0.6227388756562844,0.0,0.0338963186388542,2022-05-20,0.0,0.021756754937938622,固定仓位_25%,0.0,0.09467554683738158,0.08492708389347983,0.04034205909528689,风险平价策略,0.04707710498879612,0.0,-1.0,0.0,0.05458625595197829
0.6316163118653555,0.0,0.033042518788830064,2022-05-27,0.0,0.021032628872681227,固定仓位_25%,0.0,0.09666345126660633,0.08402837680784167,0.03866146491029331,风险平价策略,0.0445161585772475,0.0,-1.0,0.0,0.05043908891114436
0.6120780978613608,0.0,0.03494100092849559,2022-06-02,0.0,0.022110204988860616,固定仓位_25%,0.0,0.0984792388302268,0.09034545460486086,0.03949990550441425,风险平价策略,0.05097875499468606,0.0,-1.0,0.0,0.05156734228709498
0.6084063294991331,0.0,0.03580825891266858,2022-06-10,0.0,0.02265023214148888,固定仓位_25%,0.0,0.09788933930282674,0.09129992972512152,0.03921366137253295,风险平价策略,0.0523208822758435,0.0,-1.0,0.0,0.05241136677038492
0.6271788016334371,0.0,0.03355554057827826,2022-06-17,0.0,0.023508239328202625,固定仓位_25%,0.0,0.09765140118432733,0.07752339025990627,0.03783119117779075,风险平价策略,0.052905696489720835,0.0,-1.0,0.0,0.049845739348336915
0.6333612768000387,0.0,0.031092218626730214,2022-06-24,0.0,0.02304771136717598,固定仓位_25%,0.0,0.11350064916957925,0.04873616364918528,0.039421012995181984,风险平价策略,0.06642285449247994,0.0,-1.0,0.0,0.04441811289962855
0.6289725115920892,0.0,0.029827881482467664,2022-07-01,0.0,0.023700842080795294,固定仓位_25%,0.0,0.11156004470082458,0.04323628881891819,0.041542753831231016,风险平价策略,0.0739181979148313,0.0,-1.0,0.0,0.04724147957884273
0.6690648186591458,0.0,0.028268855467616323,2022-07-08,0.0,0.02029958212448793,固定仓位_25%,0.0,0.08630539349145518,0.0363900511962224,0.043506534253275705,风险平价策略,0.06656511380687857,0.0,-1.0,0.0,0.049599651000918045
0.7025530236551896,0.0,0.021454949043751545,2022-07-15,0.0,0.019089431263241526,固定仓位_25%,0.0,0.08232601661381829,0.02968645555025745,0.038165105518964126,风险平价策略,0.06089162789608256,0.0,-1.0,0.0,0.04583339045869492
0.7056993216041031,0.0,0.02154486586517487,2022-07-22,0.0,0.019777872963246262,固定仓位_25%,0.0,0.0809905498033054,0.029985707278562285,0.039515476852465765,风险平价策略,0.05938203499664384,0.0,-1.0,0.0,0.04310417063649821
0.6971421342767467,0.0,0.02177415148615425,2022-07-29,0.0,0.019565820096976844,固定仓位_25%,0.0,0.08407556430440485,0.030933088884829877,0.040826500660462846,风险平价策略,0.06050570048950341,0.0,-1.0,0.0,0.04517703980092115
0.6985484166988106,0.0,0.021638685687760235,2022-08-05,0.0,0.019236916412493598,固定仓位_25%,0.0,0.08771353700233882,0.03054485752000373,0.040396757120720446,风险平价策略,0.0568698946378092,0.0,-1.0,0.0,0.04505093492006324
0.6949781685265115,0.0,0.02214117659071826,2022-08-12,0.0,0.019802846838902707,固定仓位_25%,0.0,0.08751810343089939,0.03133916447186526,0.04104927782145672,风险平价策略,0.05804465505154006,0.0,-1.0,0.0,0.04512660726810593
0.7073221001511064,0.0,0.02189914003976435,2022-08-19,0.0,0.02000940592476718,固定仓位_25%,0.0,0.08618334976053947,0.02934680179308939,0.03471304801074801,风险平价策略,0.058769879493951876,0.0,-1.0,0.0,0.04175627482603336
0.6804642498947865,0.0,0.02424876816187917,2022-08-26,0.0,0.022222804712764468,固定仓位_25%,0.0,0.09543718018193982,0.03232085962940509,0.037364559506643996,风险平价策略,0.06485239180948767,0.0,-1.0,0.0,0.04308918610309323
0.6901993428174829,0.0,0.023850085424655863,2022-09-02,0.0,0.02123761559546831,固定仓位_25%,0.0,0.08519531807335064,0.0291797720550773,0.03472059081387705,风险平价策略,0.06956910345330564,0.0,-1.0,0.0,0.046048171766782296
0.6504076576267256,0.0,0.024909167203767086,2022-09-09,0.0,0.022754975172158402,固定仓位_25%,0.0,0.09365752671053106,0.03235316219479818,0.0390334740142633,风险平价策略,0.08285255393410174,0.0,-1.0,0.0,0.05403148314365461
0.663550148521604,0.0,0.026499344486070057,2022-09-16,0.0,0.024064621286886613,固定仓位_25%,0.0,0.09137800460470201,0.03378669754709249,0.04021531544614142,风险平价策略,0.0637611397466513,0.0,-1.0,0.0,0.05674472836085204
0.6442578418317996,0.0,0.02662699036927213,2022-09-23,0.0,0.02432297769070096,固定仓位_25%,0.0,0.10011538473621401,0.03654513224949462,0.04355528501064616,风险平价策略,0.06461219770574504,0.0,-1.0,0.0,0.05996419040612755
0.5573293141172563,0.0,0.03159366306280522,2022-09-30,0.0,0.026988524218251653,固定仓位_25%,0.0,0.13060192134935317,0.04639243732004734,0.0479943380896874,风险平价策略,0.07553537041477473,0.0,-1.0,0.0,0.08356443142782419
0.5614245303710685,0.0,0.030487887695471484,2022-10-14,0.0,0.026696350906940468,固定仓位_25%,0.0,0.13117665514080804,0.046856150779317755,0.04772926642866876,风险平价策略,0.07511267970574291,0.0,-1.0,0.0,0.08051647897198211
0.5726395140482601,0.0,0.03042116159920022,2022-10-21,0.0,0.02721905904103777,固定仓位_25%,0.0,0.12885217452764122,0.04867289040351687,0.04738957688267828,风险平价策略,0.07662473716222841,0.0,-1.0,0.0,0.06818088633543715
0.5852537105351938,0.0,0.028181062347241864,2022-10-28,0.0,0.02862897912419288,固定仓位_25%,0.0,0.13465305704149366,0.048510625675084566,0.043966196908972466,风险平价策略,0.0644000238289823,0.0,-1.0,0.0,0.06640634453883841
0.5864774418837638,0.0,0.029501478946562163,2022-11-04,0.0,0.03016732141967931,固定仓位_25%,0.0,0.13645844504463905,0.04872810813461976,0.04102362647486302,风险平价策略,0.05811920309165505,0.0,-1.0,0.0,0.06952437500421792
0.5450776485197651,0.0,0.03267512171072642,2022-11-11,0.0,0.031698222361518494,固定仓位_25%,0.0,0.15364847629253617,0.054784593902198954,0.04559847029244637,风险平价策略,0.06501589847214793,0.0,-1.0,0.0,0.07150156844866058
0.43456176517627326,0.0,0.0442945802448939,2022-11-18,0.0,0.0383465785209605,固定仓位_25%,0.0,0.18226753858840772,0.06781306423720465,0.06675873924064137,风险平价策略,0.08393876661424161,0.0,-1.0,0.0,0.08201896737737711
0.43935206606561394,0.0,0.04069509558522971,2022-11-25,0.0,0.03527211057451555,固定仓位_25%,0.0,0.17848309157711428,0.0672322493088282,0.06479487140970057,风险平价策略,0.08568089473098468,0.0,-1.0,0.0,0.08848962074801305
0.424840744722477,0.0,0.04296884091496731,2022-12-02,0.0,0.033317499861645755,固定仓位_25%,0.0,0.19899449546688525,0.0662785331353576,0.06620253989430634,风险平价策略,0.08545776238806554,0.0,-1.0,0.0,0.08193958361629515
0.3278936543630932,0.0,0.030890993517782295,2022-12-09,0.125,0.022374496893022698,固定仓位_25%,0.125,0.12496070617423174,0.05397609218670221,0.05423025739256929,风险平价策略,0.0675925676149103,0.25,1.0,0.25,0.06808123185768826
0.3468308490806512,0.0,0.03421329142112531,2022-12-16,0.125,0.02451791469710357,固定仓位_25%,0.125,0.12250701540786442,0.05003456289661963,0.0500005376929175,风险平价策略,0.05975133208532056,0.25,1.0,0.25,0.0621444967183977
0.353510954892583,0.0,0.034398267368370435,2022-12-23,0.125,0.025193804256411163,固定仓位_25%,0.125,0.12027065065456574,0.050683366817090965,0.05004273884669425,风险平价策略,0.055209194830753976,0.25,1.0,0.25,0.06069102233353048
0.3481527712429486,0.0,0.03566846797646265,2022-12-30,0.125,0.025189212406637317,固定仓位_25%,0.125,0.12412364166271363,0.05282219073539868,0.048157347629300004,风险平价策略,0.05660226959366741,0.25,1.0,0.25,0.05928409875287172
0.36531254415354253,0.0,0.032721664570596685,2023-01-06,0.125,0.020935451303515935,固定仓位_25%,0.125,0.12671996415726447,0.047641498710357166,0.04238349220438459,风险平价策略,0.06418408780746405,0.25,1.0,0.25,0.05010129709287448
0.3497536769025587,0.0,0.03446569570959509,2023-01-13,0.125,0.021739650466337145,固定仓位_25%,0.125,0.13321106851547662,0.050413821730800196,0.044784566682056534,风险平价策略,0.06490884200879186,0.25,1.0,0.25,0.05072267798438372
0.3411999253747591,0.0,0.03520237517290134,2023-01-20,0.125,0.021786778710678287,固定仓位_25%,0.125,0.13917306724337375,0.050599584740561546,0.04694690966776441,风险平价策略,0.06782293800524336,0.25,1.0,0.25,0.04726842108471814
0.3718997367785205,0.0,0.032528260013568316,2023-02-03,0.125,0.020118744176790028,固定仓位_25%,0.125,0.11502265961031082,0.04734609727601016,0.04366904867759119,风险平价策略,0.06803413525832312,0.25,1.0,0.25,0.051381318208885945
0.3826900166990289,0.0,0.03171778457383405,2023-02-10,0.125,0.02079120596881357,固定仓位_25%,0.125,0.09607507651774093,0.049599648310442,0.042243685583719714,风险平价策略,0.07369325323086919,0.25,1.0,0.25,0.05318932911555156
0.38788302640165184,0.0,0.031355765801502594,2023-02-17,0.125,0.020447377757143354,固定仓位_25%,0.125,0.09419334888371819,0.051091998574292544,0.040915836166098965,风险平价策略,0.07267888841066245,0.25,1.0,0.25,0.051433758004930094
0.3824990966446776,0.0,0.032433879755789596,2023-02-24,0.125,0.019818886277637955,固定仓位_25%,0.125,0.09602457631629202,0.05253846359061891,0.041952124061884484,风险平价策略,0.07352895899558176,0.25,1.0,0.25,0.05120401435751763
0.3908807650513786,0.0,0.031093852461926356,2023-03-03,0.125,0.020862133499962583,固定仓位_25%,0.125,0.0978494279121485,0.04617704410160086,0.04050714378110548,风险平价策略,0.07423133958352936,0.25,1.0,0.25,0.04839829360834825
0.41577829231234464,0.0,0.033625609224198647,2023-03-10,0.125,0.018364728009306344,固定仓位_25%,0.125,0.08974355734910942,0.043761970403191006,0.03886287122313331,风险平价策略,0.05963047662456945,0.25,1.0,0.25,0.050232494854147186
0.4379359186642668,0.0,0.026637621898342574,2023-03-17,0.125,0.013993516617010893,固定仓位_25%,0.125,0.10111198700306709,0.032026445319852465,0.03642181608745082,风险平价策略,0.05665662471320543,0.25,1.0,0.25,0.04521606969680392
0.4480826800663112,0.0,0.030137261192481633,2023-03-24,0.125,0.01424631221363659,固定仓位_25%,0.125,0.0909602847955154,0.03531566718503941,0.0387439140974676,风险平价策略,0.056765507313094946,0.25,1.0,0.25,0.03574837313645321
0.45250599920574697,0.0,0.03013118600515298,2023-03-31,0.125,0.0146672878799768,固定仓位_25%,0.125,0.0875237151491244,0.03472426032943931,0.04005790133584604,风险平价策略,0.05497386939002004,0.25,1.0,0.25,0.03541578070469333
0.45053454104053803,0.0,0.03037352535385477,2023-04-07,0.125,0.016441210959796906,固定仓位_25%,0.125,0.08321726599559506,0.036497377861700556,0.04185509398361665,风险平价策略,0.05667959195713073,0.25,1.0,0.25,0.03440139284776722
0.45766675538118273,0.0,0.029481700281168838,2023-04-14,0.125,0.016659394031633478,固定仓位_25%,0.125,0.07806015779504998,0.03725475359958471,0.04171587184566896,风险平价策略,0.05721087623680299,0.25,1.0,0.25,0.0319504908289083
