日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连
2019-12-10,3195.8261783460,91.2620348437,368.3049223979,1544.3302186136,,,46226.1691760708,11889.5217017114,5227.5393276339,527.8328951992
2019-12-11,3200.9028174200,91.3553259603,368.5236567621,1550.4585131319,,,46520.4824322750,11898.0202876312,5247.2990310983,526.3626085830
2019-12-12,3189.6032014166,91.3833132953,370.6891269674,1539.8732771458,,,46548.9643602948,11859.5706709027,5327.3279116221,527.4935982878
2019-12-13,3258.5472352923,91.2013956179,365.9644647012,1527.0595704257,,,46529.9764082816,11915.1090061771,5314.3502553209,527.2674003468
2019-12-16,3265.4252624248,91.2060601737,369.9235566928,1536.5305710449,,,46615.4221923409,11889.4759283582,5383.5644222604,532.5830519591
2019-12-17,3314.7177902076,90.9868260496,369.7266957650,1534.3021003110,,,46767.3258084462,11974.9195210880,5359.7720523750,532.3568540181
2019-12-18,3306.6934252197,90.9168577122,370.2954051119,1539.3161594623,,,46586.9402643211,12047.5465749084,5355.4461669412,535.6367241619
2019-12-19,3298.8328227826,91.0148133846,369.7048223286,1527.0595704257,,,46624.9161683474,12132.9901676382,5310.0243698872,541.1785737151
2019-12-20,3297.1951972749,91.3320031812,370.8641144587,1524.8310996918,,,46548.9643602948,12111.6292694558,5323.0020261884,543.1012562131
2019-12-23,3251.7617268985,91.4113006303,372.0234065889,1533.1878649440,,,46567.9523123079,12120.1736287288,5277.5802291343,539.2558912170
2019-12-24,3267.2875531063,91.4672753003,373.7295346294,1533.1878649440,,,47080.6270166636,12162.8954250937,5370.5867659592,543.3274541540
2019-12-25,3270.8830075965,91.5465727494,375.9824985804,1527.6166881092,,,47090.1209926702,12162.8954250937,5364.0979378087,547.6252150320
2019-12-26,3296.8683377758,91.6538575335,376.3543469995,1524.2739820083,,,47137.5908727031,12009.0969581800,5372.7497086761,548.3038088549
2019-12-27,3291.4751560404,91.6072119752,377.6448797482,1523.7168643248,,,47213.5426807558,12026.1856767259,5450.6156464830,553.7325594376
2019-12-30,3342.7920974008,91.6118765311,377.8198672395,1546.0015716641,,,47004.6752086109,12039.0022156354,5467.9191882179,553.3932625262
2019-12-31,3357.9910641094,91.5512373053,380.0290843177,1544.3302186136,,,46662.8920723738,12056.0909341814,5377.0755941098,546.8335222387
2020-01-02,3399.6656502459,91.4392879653,378.6729312598,1543.7731009302,,,46738.8438804265,12039.0022156354,5351.1202815075,545.7025325340
2020-01-03,3392.6381710151,91.4019715186,384.0537966185,1538.2019240953,,,46311.6149601301,12034.7300359989,5420.3344484470,565.1555554554
2020-01-06,3376.9489150578,91.5932183077,391.9063602924,1525.9453350587,,,46179.0254694467,12051.8187545449,5513.3409852719,584.5226095602
2020-01-07,3401.2999477415,91.4299588536,388.1878761014,1528.1738057926,,,46415.7924170956,12021.9134970894,5413.8456202964,568.7797994984
2020-01-08,3371.2288738233,91.5279145261,394.4655523532,1519.2599228569,,,46273.7322485063,12094.5405509098,5441.9638756156,575.4619994527
2020-01-09,3404.5685427326,91.6398638661,380.6415405374,1513.1316283386,,,46368.4390275658,12030.4578563624,5310.0243698872,545.3354708452
2020-01-10,3403.4245344857,91.9477245509,382.0195670317,1485.2757441645,,,46415.7924170956,12133.6497750732,5318.6761407546,542.6172878130
2020-01-13,3440.8499471338,91.8917498810,382.1508076502,1479.1474496462,,,46349.4976717539,12004.6598766847,5325.1649689052,540.1256200334
2020-01-14,3431.0441621605,91.8357752110,376.9886766556,1481.3759203801,,,46699.9127542743,11978.8618970070,5281.9061145681,527.1009930039
2020-01-15,3401.9536667397,91.9150726601,380.0947046269,1500.3179216185,,,46652.5593647445,12013.2592032440,5273.2543437006,524.7225828507
2020-01-16,3397.2142040026,91.8451043226,380.5540467917,1498.0894508846,,,46595.7352973088,12297.0369796985,5299.2096563029,525.0623557297
2020-01-17,3392.4747412655,92.0036992209,380.3571858639,1494.1896271002,,,46643.0886868386,12279.8383265801,5301.3725990198,525.5153862351
2020-01-20,3416.5406120275,92.2789080150,380.5321733553,1493.6325094167,,,46501.0285182492,12219.6430406655,5327.3279116221,527.7805387620
2020-01-21,3352.4733614855,92.5121358065,384.2506575462,1509.7889222377,,,45857.0224206441,12142.2491016324,5258.1137446826,522.0043998184
2020-01-22,3363.0428317525,92.4794839157,380.9477686472,1491.9611563663,,,45970.6705555156,12180.9460711489,5258.1137446826,520.7585659287
2020-01-23,3247.4290877541,93.0019141689,383.5725810173,1470.7906843939,,,45478.1953044059,12125.0504485139,5186.7366350263,506.4881050093
2020-02-03,2919.7755094744,94.1960404617,392.9562852404,1437.3636233850,,,42655.9332884307,11699.3837838321,4834.1769721784,470.5854374584
2020-02-04,3062.5446616975,94.0234518960,389.5659025957,1475.8047435453,,,42864.2882023617,11699.3837838321,4717.3780654680,450.1990647165
2020-02-05,3089.8626771570,94.0980847893,387.4004323904,1468.0050959765,,,43138.9378616345,11716.5824369505,4756.3110343715,448.2736850686
2020-02-06,3164.1741834964,94.1400657917,385.4099496764,1469.1193313435,,,43603.0010790264,11755.2794064671,4790.9181178412,459.6209638135
2020-02-07,3164.9872196708,94.3919518066,387.4879261360,1467.4479782930,,,43271.5273523179,11802.5757025428,4799.5698887086,454.9022934443
2020-02-10,3163.8489690267,94.2986606900,388.8659526303,1479.7045673297,,,43006.3483709511,11793.9763759836,4788.7551751244,449.2848287192
2020-02-11,3199.7851679348,93.9721417818,387.8160276823,1480.2616850131,,,43167.3498953523,11849.8719986186,4816.8734304435,446.9254935346
2020-02-12,3224.8266821060,93.9581481143,387.1598245898,1471.3478020774,,,43167.3498953523,11819.7743556613,4806.0587168592,453.1047047323
2020-02-13,3213.9319973692,94.1027493451,389.9158775784,1495.3038624672,,,43290.4687081298,11785.3770494244,4814.7104877267,456.2504849784
2020-02-14,3238.9735115404,93.6549519853,390.2002322518,1486.3899795315,,,43498.8236220608,11776.7933807795,4842.8287430458,458.6098201630
2020-02-17,3316.5371625774,93.5569963128,391.4251446912,1493.6325094167,,,43858.7093824872,11751.0423748448,4870.9469983650,461.0815046420
2020-02-18,3286.1638607799,93.8993523573,393.3718805323,1479.7045673297,,,43678.7665022740,11781.0852151019,4832.0140294615,456.1381356839
2020-02-19,3291.1990070672,93.8899727396,398.1621631078,1481.9330380636,,,43801.4861833913,11768.2097121346,4849.3175711964,464.5643327716
2020-02-20,3360.8789347201,93.6883109600,399.2558349287,1484.1615087975,,,43829.8061098030,11733.8750375551,4896.9023109673,471.4176397363
2020-02-21,3377.2837661722,94.0119077691,406.7365501834,1482.4901557471,,,43414.4471890984,11656.6220197511,4927.1835090033,466.6989693672
2020-02-24,3345.9359199321,94.2370185929,415.2671903863,1459.0912130408,,,43423.8871645689,11613.7036765267,4860.1322847807,449.6218766027
2020-02-25,3343.4995588254,94.2182593576,406.5615626921,1468.5622136600,,,43376.6872872161,11617.9955108492,4847.1546284795,448.6107329521
2020-02-26,3310.2026236998,94.2041899311,409.3176156807,1469.6764490270,,,43074.6080721583,11579.3690019472,4760.6369198052,429.6237021811
2020-02-27,3311.6644403639,94.3824026666,409.3613625535,1474.1333904948,,,42895.2485382177,11527.8669900779,4684.9339247152,414.2318488341
2020-02-28,3188.2221442887,94.8373141229,404.6367002874,1453.5766679852,,,41904.0511138090,11253.1895934416,4598.4162160408,397.7686465198
2020-03-02,3294.2850644691,94.6684810051,395.0780085729,1507.1323397866,,,42697.0090533359,11377.6527887924,4652.4897839623,406.4974584851
2020-03-03,3307.2789903717,94.5418561667,394.0062101885,1509.2962053140,,,43065.1680966877,11399.1119604046,4700.0745237332,415.9997094853
2020-03-04,3334.7286588411,94.9404899171,403.0618128653,1504.9684742593,,,42744.2089306887,11334.7344455680,4723.8668936186,414.4528314155
2020-03-05,3404.2461624202,94.8889020200,403.1493066110,1508.2142725503,,,42781.9688325710,11334.7344455680,4693.5856955826,412.9059533457
2020-03-06,3346.5856162272,95.1843599762,411.3080983947,1500.0997768228,,,42385.4898628075,11274.8302242626,4635.1862422274,394.7853816709
2020-03-09,3230.4524034723,95.6111325795,408.3989313512,1475.7562896403,,,41299.8926836933,11030.9344660907,4410.2401996741,373.5710538565
2020-03-10,3307.1165662979,94.9217306818,403.1711800474,1490.3623819498,,,42045.6507458674,11112.2330521480,4250.1824386266,339.8712101930
2020-03-11,3249.6184441787,95.2312580645,405.9928533452,1478.4611215495,,,41649.1717761039,11069.4443226442,4263.1600949278,303.8510494249
2020-03-12,3207.0633368475,95.0295962848,401.6619129346,1471.9695249675,,,40903.4137139298,11013.8189742892,4172.3165008197,288.4927600176
2020-03-13,3162.5591406310,94.7294485198,389.7846369599,1491.9852810953,,,41082.7732478704,11056.6077037930,4165.8276726692,295.1222374596
2020-03-16,2998.3484020362,94.7951058434,379.7009827714,1487.1165836588,,,40138.7757008146,10971.0302447853,4070.6581931274,274.2393835173
2020-03-17,2990.2271983471,94.3777128577,361.8741320911,1498.4768776773,,,40129.3357253440,10902.5682775792,3981.9775417362,272.3610315754
2020-03-18,2931.7545317852,94.7575873728,370.8422410223,1489.2804491862,,,37580.5423482932,10526.0274579454,3867.3415777427,261.6433763775
2020-03-19,2910.6394021934,94.4058517107,368.1518083430,1477.9201551677,,,35332.8572578923,10102.4190358573,3733.2391292975,256.4322219932
2020-03-20,2944.2611854665,94.5699950197,371.6078112969,1523.9022976235,,,36593.0656349372,10265.0162079719,3826.2456661224,273.0427765931
2020-03-23,2850.5062901014,95.0436657113,371.4328238056,1576.9170030431,,,34984.8892731859,9708.7627244220,3670.5137905086,270.2200679683
2020-03-24,2923.1378988158,95.0858739908,392.0376009109,1579.6218349523,,,35925.3432859060,9785.7824375289,3605.6255090028,282.2708624819
2020-03-25,2995.6070207097,95.2687765351,398.5340115269,1603.9653221348,,,37016.2699406612,10012.5627038993,3648.8843633400,287.0477540008
2020-03-26,2976.2710890833,95.4563688882,397.3747193967,1564.4747762609,,,36555.4474744284,9961.2162284947,3620.7661080209,280.8595081695
2020-03-27,2989.9199819960,95.2500172998,402.0118879173,1583.9495660069,,,36846.9882183716,10046.7936875023,3560.2037119488,277.4939709630
2020-03-30,2975.7836286221,95.3109848145,398.8621130731,1595.8508264073,,,36414.3793725204,9854.2444047350,3387.8017819070,273.5856051748
2020-03-31,2967.0093403211,95.6017529619,399.0808474373,1590.4411625889,,,36818.7745979900,9901.3120071893,3470.8870493970,288.0248454479
2020-04-01,2963.9220907337,95.7940351238,392.2125884022,1548.2457848060,,,36677.7064960820,9807.1768022808,3402.3417037177,284.6593082414
2020-04-02,3027.7794111469,95.5501650648,394.4874257896,1540.6722554603,,,37289.0016043500,9832.8836877390,3553.9723168871,313.7549202203
2020-04-03,3001.6190330641,95.2031192115,397.5278334517,1517.4107010415,,,37552.3287279116,9892.8664204746,3595.5149506321,307.7838058216
2020-04-07,3067.4261953221,95.9581784328,408.9020203888,1518.4926338051,,,38182.4329164341,9957.1336341200,3651.5975061879,323.2001375418
2020-04-08,3058.6519070210,96.3052242861,404.8773080879,1526.0661631508,,,38379.9282591053,9957.1336341200,3641.2118477516,317.8804174412
2020-04-09,3070.6759317299,96.0285255652,406.2553345823,1526.6071295326,,,38370.5237189781,9987.1250004878,3730.5285103034,327.4342004790
2020-04-10,3057.3520124579,95.8550026386,408.7489063338,1528.7709950600,,,39301.5731915709,10149.9352750560,3713.9114568054,314.8405773837
2020-04-13,3042.5657118024,95.8878313004,408.2239438598,1516.8697346596,,,39358.0004323341,10072.8146186816,3626.6719259409,309.5208572831
2020-04-14,3096.9987966330,95.8737618739,412.9704795624,1519.0336001870,,,39329.7395416455,10085.6680614107,3664.0602963114,304.8525314805
2020-04-15,3078.6377859290,96.0754236535,411.5705796317,1520.6564993325,,,39150.7539006177,10239.9093741595,3653.6746378751,298.0128913511
2020-04-16,3084.6497982834,96.2254975360,414.9172154036,1493.0672138590,,,39150.7539006177,10355.5903587212,3599.6692140066,280.7509424532
2020-04-17,3128.1962661479,95.9628682416,407.0427782933,1499.0178440592,,,39829.0152771443,10634.0816178510,3585.1292921958,275.4312223526
2020-04-20,3137.0948911478,95.7893453150,405.5335111805,1479.5430543132,,,39876.1167616253,10574.0988851154,3543.5866584508,263.5975592716
2020-04-21,3100.0172869818,95.8409332121,409.4926031720,1477.3791887858,,,39037.7103378633,10372.7282823599,3441.8072057755,248.8326218495
2020-04-22,3132.3159999441,96.0894930800,408.1364501142,1494.1491466227,,,38707.9999464962,10449.8489387343,3248.6339588611,228.6393986104
2020-04-23,3121.7694814258,96.6897886100,415.3765575684,1501.1817095865,,,39518.1454795696,10492.6937478312,3462.5785226480,246.9870046717
2020-04-24,3110.3990161482,96.9055198161,418.6356995946,1493.0672138590,,,39358.0004323341,10526.9695951088,3464.6556543353,250.8953704599
2020-04-27,3127.0427406850,96.7085478453,415.7484059874,1504.4275078775,,,40026.8415119645,10634.0816178510,3406.4959670922,236.3596125630
2020-04-28,3144.8399906847,96.8539319190,412.4236436520,1476.8382224040,,,39847.8558709367,10698.3488314964,3448.0386008372,237.8950799465
2020-04-29,3162.6372406843,97.0509038898,414.2172654382,1470.8875922038,,,40045.6821057569,10784.0384496902,3518.6610782038,249.4622675687
2020-04-30,3217.1825161463,96.5537841540,415.9015200424,1476.2972560222,,,40450.7548722936,10848.3056633355,3549.8180535126,254.5804921802
2020-05-06,3226.9050879054,96.2677058155,415.6827856782,1491.9852810953,,,40243.5083405772,10922.0741418462,3634.9804526899,269.8328015228
2020-05-07,3220.4783031833,95.7705860797,413.6048092185,1486.0346508952,,,40610.8999195291,10813.5910852129,3632.9033210026,267.5807826937
2020-05-08,3253.7657522568,95.8034147415,419.2919026871,1487.6575500407,,,40987.7117953772,10787.5551516209,3639.1347160644,268.5020631237
2020-05-11,3252.1178587383,95.3297440498,417.5734040976,1479.5430543132,,,40978.2914984810,10878.6809191929,3622.5176625664,264.9193058956
2020-05-12,3252.9418054976,95.5736141089,416.4204873224,1481.1659534587,,,40544.9578412557,10774.5371848248,3595.5149506321,259.1868943307
2020-05-13,3261.8404304974,95.3485032852,417.2471068971,1475.2153232585,,,40563.7984350481,10843.9663410702,3578.8978971341,257.2419689783
2020-05-14,3236.4628703127,95.3860217558,420.0750159684,1458.9863318035,,,40422.4939816050,10874.3415969275,3610.0548724429,251.1000994444
2020-05-15,3218.6233109101,95.5135368614,426.2529096318,1461.6911637127,,,40629.7405133215,10935.0921086422,3713.9114568054,265.6358573413
2020-05-18,3235.6292460415,95.0318131292,436.3246165550,1486.5756172770,,,40761.6246698683,11073.9504211329,3745.0684321142,273.9273812120
2020-05-19,3260.9714238845,95.1168231996,429.0808187031,1481.1659534587,,,41242.0598115747,11152.0582219089,3751.2998271759,273.7226522276
2020-05-20,3249.9675835053,95.3340711572,433.6707326573,1491.4443147135,,,41279.7409991595,11173.7548332356,3871.7734650365,274.9510261343
2020-05-21,3226.2926542046,95.4379723544,429.6899068108,1483.3298189860,,,41676.2077546968,11086.9683879289,3857.2335432258,284.7780173886
2020-05-22,3153.6006177604,96.0849934456,428.9502998229,1489.8214155680,,,40836.0758203439,11099.9863547249,3736.7599053652,271.9824558596
2020-05-25,3161.6034107634,95.6032697134,428.0366676614,1508.2142725503,,,41204.2235219143,11143.3795773783,3780.3796707975,278.1243253935
2020-05-26,3191.7806093790,95.2065560516,429.9944508646,1508.7552389321,,,41402.4568996829,11230.1660226849,3788.6881975465,281.2976246527
2020-05-27,3177.1088222068,95.3293483755,425.4915494972,1524.4432640053,,,41194.7838372586,11295.2558566650,3757.5312222377,279.2503348081
2020-05-28,3180.9434938541,95.5702102416,428.7327683559,1510.9191044595,,,41251.4219451925,11416.7568800943,3794.9195926082,279.5574282848
2020-05-29,3184.4447157929,95.3860217558,428.9938061163,1516.8697346596,,,41477.9743769281,11468.8287472783,3740.9141687397,281.7070826216
2020-06-01,3283.4792792055,95.2160016150,432.8876193760,1508.7552389321,,,42100.9935642011,11421.0962023596,3848.9250164768,284.6756528964
2020-06-02,3296.9839923981,94.7390006645,431.7564557475,1507.6733061685,,,42063.2348255785,11303.9345011956,3840.6164897278,285.1874753575
2020-06-03,3293.6494953135,94.8098423898,427.4928389939,1515.2468355141,,,42318.1063112810,11412.4175578290,3884.2362551600,297.4712144253
2020-06-04,3294.4831195847,94.5548121787,423.9035697880,1532.5577597328,,,42214.2697800689,11425.4355246250,3811.5366461062,287.0300362177
2020-06-05,3316.9909749057,94.3092275309,424.3821390154,1537.4264571693,,,42686.2540128514,11438.4534914210,3842.6936214150,291.6364383681
2020-06-08,3327.3279158680,94.6209311223,420.1402754085,1519.5745665688,,,43233.7557228791,11646.7409601570,3917.4703621561,302.6918035291
2020-06-09,3346.8347238129,94.5028615801,420.1620285552,1522.8203648598,,,43658.5415323834,11763.9026613210,3890.4676502218,296.0381115341
2020-06-10,3346.0010995418,94.5737033054,424.6214236291,1524.4432640053,,,44206.0432424111,11863.7070734237,3869.6963333493,293.0695412594
2020-06-11,3305.3202351096,94.8712385518,428.2106928350,1515.2468355141,,,44319.3194582789,11746.5453722597,3830.2308312915,288.5751840771
2020-06-12,3322.9930696580,95.0743181644,428.1236802482,1532.0167933510,,,44215.4829270668,11824.6531730357,3811.5366461062,274.5303178826
2020-06-15,3275.6432110567,95.1971104883,426.9490103263,1515.7878018960,,,43686.8605863503,11807.2958839744,3774.1482757357,271.3468148785
2020-06-16,3334.4970845999,94.6067627772,426.7967382994,1533.6396924965,,,44508.1131513919,12041.6192863024,3838.5393580405,284.8298864252
2020-06-17,3340.3324544979,94.5170299252,427.2970606735,1522.8203648598,,,44149.4051344772,12011.2440304451,3855.1564115385,288.3879191945
2020-06-18,3369.5093039882,94.6398222491,426.5574536857,1523.3613312416,,,44291.0004043120,11928.7969074037,3844.7707531023,289.0433462836
2020-06-19,3415.4218643872,94.6634361575,427.3840732603,1520.6564993325,,,45102.8132846979,11985.9988106853,3878.0048600983,292.7886439355
2020-06-22,3419.1353803018,94.4084059463,432.3437907085,1527.1480959145,,,44904.1641490061,12052.0010067794,3853.0792798513,290.5414653443
2020-06-23,3438.3781445867,94.3706236928,431.7564557475,1520.1155329506,,,45263.6244897818,12016.7998355292,3846.8478847895,291.8523195225
2020-06-24,3468.4238642596,94.5925944322,435.1281934864,1524.4432640053,,,45273.0839724337,11972.7983714665,3848.9250164768,292.0395844051
2020-06-29,3441.7540681454,94.6350994674,435.2152060732,1517.4107010415,,,45764.9770703373,12122.4033492797,3759.6083539249,279.2119399474
2020-06-30,3477.7076540461,94.7531690096,435.8460473275,1521.7384320961,,,46152.8158590690,12170.8049597487,3784.5339341720,285.4853135143
2020-07-01,3560.5865774134,94.6917728476,438.4346717851,1559.0651124426,,,46682.5468875806,12346.8108159996,3782.4568024847,285.9534757208
2020-07-02,3648.6981822968,94.7153867561,434.0405361513,1567.7205745519,,,46739.3037834925,12289.6089127181,3799.0738559827,290.1669355792
2020-07-03,3719.4237808526,94.4225742914,435.6502690072,1572.0483056066,,,46256.8701682409,12368.8115480310,3811.5366461062,289.7924058140
2020-07-06,3995.4055317804,93.4496812636,434.6931305523,1583.4085996251,,,46389.3029253688,12430.4135977188,3834.3850946660,291.1968924334
2020-07-07,3977.0067483852,93.4827407355,435.4109843935,1574.2121711339,,,46692.0063702325,12373.2116944372,3761.6854856122,289.0433462836
2020-07-08,4017.0114425564,93.0718587286,437.6298053571,1567.1796081701,,,47108.2236069202,12452.4143297501,3776.2254074230,291.2905248747
2020-07-09,4081.3227863506,92.9774030948,440.4359612817,1571.5073392248,,,47959.5770455995,12575.6184291258,3763.7626172995,291.9459519638
2020-07-10,4004.6893215670,93.1049182004,437.1077298363,1579.0808685704,,,47770.3873925596,12650.4209180324,3682.7544814966,285.3916810730
2020-07-13,4083.1795443079,92.9254524963,439.1307724796,1555.2783477698,,,50021.7442637337,12962.8313128777,3730.5285103034,288.6688165184
2020-07-14,4045.2004042720,93.1521460173,438.3476591983,1550.4096503333,,,49387.9589260503,12747.2241389704,3740.9141687397,285.8598432795
2020-07-15,3997.2622897377,93.5346913340,439.0002535994,1556.9012469153,,,49387.9589260503,12738.4238461578,3745.0684321142,288.2942867532
2020-07-16,3794.5380800348,93.7661076367,437.3687675967,1566.0976754064,,,47947.9110156801,12298.4092055306,3722.2199835544,282.3018105102
2020-07-17,3817.3255640564,93.6858203480,434.8018962858,1569.3434736974,,,48705.8309685065,12456.8144761564,3693.1401399329,281.5527509798
2020-07-20,3917.1778410942,93.7424937283,436.9989641028,1579.6218349523,,,48573.1949767619,12536.0171114693,3651.5975061879,274.6239503239
2020-07-21,3927.8040124682,93.8747316156,440.0008983477,1574.7531375158,,,49141.6349413817,12536.0171114693,3676.5230864349,280.3355292430
2020-07-22,3947.7070001210,94.2383858056,450.5294213516,1583.9495660069,,,49653.2309095395,12663.6213572512,3680.6773498094,282.1145456276
2020-07-23,3954.1164368228,94.1297618267,453.0310332224,1599.6375910801,,,49236.3749354850,12668.0215036575,3699.3715349947,281.9272807450
2020-07-24,3765.5440622816,94.4414654182,457.2511436826,1622.8991454989,,,48525.8249797102,12676.8217964700,3709.7571934309,276.9647613563
2020-07-27,3792.5311641838,94.3186730943,467.7579135398,1623.9803574546,,,48885.8369573028,12707.6228213139,3682.7544814966,276.0284369433
2020-07-28,3819.3495966990,93.9833555944,467.6273946596,1582.3536971603,,,48810.0449620201,12782.4253102205,3707.6800617437,273.3130961457
2020-07-29,3940.4542164848,93.7330481649,469.1936212222,1590.4627868280,,,49151.1089407920,12938.5261077983,3707.6800617437,272.5640366153
2020-07-30,3908.9130411367,93.6622064396,466.5397373245,1580.7318792268,,,48971.1029519958,13130.3070876794,3726.3742469289,272.3767717327
2020-07-31,3929.6593757240,93.3599484116,470.8033540782,1587.7597569388,,,49094.2649443300,13099.0869281639,3738.8370370524,267.8824145505
2020-08-03,3997.9704774137,93.5771963692,469.2153743689,1594.7876346508,,,48364.7669897346,13023.2665407690,3691.0630082457,261.8899383075
2020-08-04,4011.4640283648,93.6905431297,469.8244624766,1582.3536971603,,,48828.9929608408,13108.0069737398,3713.9114568054,263.3880573682
2020-08-05,3999.1511631220,93.5016318622,482.9851162315,1561.2700640243,,,48648.9869720445,13076.7868142242,3757.5312222377,262.1708356314
2020-08-06,3988.5249917480,93.4071762284,486.7919169044,1553.1609743565,,,48696.3569690962,12938.5261077983,3774.1482757357,264.8861764290
2020-08-07,3950.2370409244,93.3174433764,489.1412567482,1552.6203683787,,,48601.6169749929,12983.1263356776,3817.7680411680,263.8562195747
2020-08-10,3963.7305918754,93.7613848551,485.5084812489,1547.2143086002,,,47587.8990380876,12804.7254241602,3813.6137777935,266.1970306071
2020-08-11,3923.9246165698,93.6952659114,475.2409960054,1541.2676428439,,,47692.1130316012,12684.3048088860,3805.6355062918,267.1333550201
2020-08-12,3901.9975962743,93.7944443269,453.7271339168,1542.3488547996,,,47246.8350593157,12697.6848772498,3773.7224202852,266.1033981658
2020-08-13,3884.7933188117,93.8227810170,453.2703178361,1557.4858221793,,,47758.4310274735,12809.1854469481,3753.7767415310,265.5594048476
2020-08-14,3978.4048285347,93.9833555944,457.1423779491,1565.0543058692,,,47464.7370457533,12849.3256520396,3759.7604451573,264.6527493172
2020-08-17,4058.3541179198,94.0400289747,461.6452793165,1572.0821835812,,,48061.5990086041,12849.3256520396,3763.7495809081,262.2954449383
2020-08-18,4051.1013342836,93.8558404888,471.9780240001,1576.4070314040,,,48156.3390027074,12876.0857887672,3751.7821736556,257.5808361803
2020-08-19,3988.5249917480,93.5630280242,466.7790219382,1568.2979417363,,,49406.9069248709,13054.4867002846,3735.8256306523,261.8421171731
2020-08-20,3952.7268389870,93.3348834803,454.9453101322,1568.2979417363,,,49198.9176496419,13090.1668825880,3717.8745197736,261.8421171731
2020-08-21,3981.0599741106,93.5202509222,456.2504989343,1559.6482460907,,,48972.0202584829,13121.3870421036,3713.8853840227,259.5754783471
2020-08-24,3996.3293283689,93.4299437069,451.9651290340,1560.1888520686,,,48726.2147513939,13161.5272471950,3727.8473591506,261.7514516200
2020-08-25,4015.3311914458,93.0972329138,453.0092800757,1578.0288493375,,,48338.5983748307,13014.3464951931,3739.8147664031,265.9220670598
2020-08-26,3964.9423223936,92.8833474040,452.0956479142,1586.1379390053,,,48631.6741717444,13170.4472927709,3749.7876057802,266.9193881432
2020-08-27,3995.8203498936,92.9926666646,457.4034157095,1579.1100612932,,,48678.9444615692,13071.6577119863,3731.8364949015,267.3727159084
2020-08-28,4108.8135714047,92.9641485966,457.2511436826,1587.7597569388,,,49151.6473598171,13116.5620668884,3691.9451373932,266.1940637189
2020-08-31,4059.9516377783,93.2017991631,459.7310024067,1611.5464199641,,,49142.1933018521,13058.1864055157,3737.8201985277,270.1833480525
2020-09-01,4093.8835361300,93.1305039932,464.4079289477,1590.4627868280,,,50097.0531563129,13071.6577119863,3741.8093342785,267.2820503553
2020-09-02,4078.7838413635,92.8690883700,459.6439898199,1589.3815748723,,,49227.2798235367,13026.7533570843,3789.6789632885,265.3780737415
2020-09-03,4070.6401857591,93.0116787099,451.7040912735,1585.5973330274,,,48934.2040266230,12851.6263729663,3725.8527912752,259.1221505819
2020-09-04,4031.7881621464,92.8643353587,453.0527863691,1607.2215721413,,,48830.2093890085,12815.7028890447,3711.8908161473,257.8528328394
2020-09-07,3940.8506745639,92.7692751321,452.8570080488,1617.4930857204,,,49387.9988089410,13004.3011796333,3715.8799518981,247.0636320279
2020-09-08,3970.7107451134,93.0639618345,453.0745395158,1620.7367215875,,,49718.8908377145,13008.7916151235,3729.8419270261,243.9810032246
2020-09-09,3882.8271283825,93.4156846729,453.0092800757,1609.9246020306,,,49000.3824323777,12892.0402923781,3626.1243975045,227.5705381248
2020-09-10,3881.1305334649,93.4822268316,456.2287457876,1619.6555096318,,,48877.4796788333,12878.5689859075,3636.0972368815,225.0319026397
2020-09-11,3912.8568584238,93.0259377439,455.0105695723,1657.4979280812,,,48858.5715629034,12784.2698406132,3602.1895829995,221.4518496432
2020-09-14,3940.1720365969,92.8738413814,455.1193353058,1685.6094389292,,,49274.5501133615,13035.7342280647,3620.1406938782,223.3271154985
2020-09-15,3967.9961932452,93.1922931404,456.5985492815,1684.5282269735,,,49312.3663452214,13085.1290184570,3638.0918047570,222.2190038567
2020-09-16,3943.0562479568,93.1162449592,455.3368667728,1656.4167161255,,,48886.9337367982,13067.1672764961,3650.0592120095,230.6577002057
2020-09-17,3923.8847253881,93.0497028006,452.0521416208,1661.2821699261,,,48527.6795341298,13026.7533570843,3616.1515581274,230.1462640634
2020-09-18,3992.5968195502,93.0306907552,453.4660961564,1704.5306481539,,,49463.6312726607,13147.9951153198,3640.0863726324,236.7949339141
2020-09-21,3940.9902204633,93.4014256389,453.5966150366,1695.8809525083,,,49312.3663452214,13170.4472927709,3586.2330399962,235.8573009864
2020-09-22,3893.9371448253,93.6771002961,443.3073766464,1673.7161074166,,,48953.1121425529,13044.7150990451,3570.2764969929,225.7138174962
2020-09-23,3896.8041781079,93.5535220015,436.0418256479,1668.8506536160,,,48622.4117131012,12883.0594213977,3512.4340286058,225.8842962103
2020-09-24,3835.4159360569,93.4869798429,431.3431459602,1669.9318655717,,,47847.6278498143,12519.3341466911,3532.3797073600,223.0713974273
2020-09-25,3848.0646123037,93.2540822877,436.2158508215,1663.9851998153,,,48225.5711977592,12654.0472113973,3516.4231643566,227.3333652804
2020-09-28,3859.5327454341,93.4204376843,435.2152060732,1672.6348954609,,,48395.6457043343,12794.6981484906,3450.6024244680,223.5828335697
2020-09-29,3867.2906001988,93.2017991631,441.4801123234,1660.7415639482,,,48131.0853607730,12889.9778155539,3454.5915602188,225.8601414416
2020-09-30,3841.3186516387,92.9451365513,441.6976437905,1668.8506536160,,,48121.6367770743,12835.5322915177,3410.7110669597,216.8322423779
