日期,一天期国债逆回购
2021-03-24,2.0540000000
2021-03-25,2.1060000000
2021-03-26,2.3190000000
2021-03-29,2.6320000000
2021-03-30,3.9820000000
2021-03-31,3.0780000000
2021-04-01,2.2250000000
2021-04-02,2.1060000000
2021-04-06,1.8790000000
2021-04-07,1.7430000000
2021-04-08,1.6760000000
2021-04-09,1.7490000000
2021-04-12,1.7330000000
2021-04-13,1.7630000000
2021-04-14,1.8740000000
2021-04-15,1.8320000000
2021-04-16,2.0200000000
2021-04-19,2.0330000000
2021-04-20,1.9120000000
2021-04-21,1.8940000000
2021-04-22,2.0410000000
2021-04-23,2.2000000000
2021-04-26,2.2470000000
2021-04-27,2.1030000000
2021-04-28,2.1320000000
2021-04-29,2.2720000000
2021-04-30,2.2930000000
2021-05-06,2.2010000000
2021-05-07,2.2170000000
2021-05-10,1.9110000000
2021-05-11,1.8380000000
2021-05-12,1.8320000000
2021-05-13,1.9480000000
2021-05-14,2.0700000000
2021-05-17,2.1780000000
2021-05-18,2.1300000000
2021-05-19,1.9920000000
2021-05-20,2.0360000000
2021-05-21,2.1540000000
2021-05-24,2.2650000000
2021-05-25,2.3400000000
2021-05-26,2.2990000000
2021-05-27,2.3420000000
2021-05-28,4.0620000000
2021-05-31,3.7960000000
2021-06-01,2.4730000000
2021-06-02,2.2970000000
2021-06-03,1.9430000000
2021-06-04,2.0950000000
2021-06-07,2.2050000000
2021-06-08,2.0220000000
2021-06-09,2.0100000000
2021-06-10,1.9550000000
2021-06-11,2.0590000000
2021-06-15,2.0920000000
2021-06-16,2.0680000000
2021-06-17,2.0630000000
2021-06-18,2.3580000000
2021-06-21,2.4590000000
2021-06-22,2.6030000000
2021-06-23,2.5360000000
2021-06-24,2.3720000000
2021-06-25,2.5690000000
2021-06-28,4.0580000000
2021-06-29,4.4220000000
2021-06-30,4.7460000000
2021-07-01,3.0410000000
2021-07-02,2.6160000000
2021-07-05,2.0960000000
2021-07-06,1.9710000000
2021-07-07,2.0040000000
2021-07-08,1.9860000000
2021-07-09,2.2510000000
2021-07-12,2.1800000000
2021-07-13,2.2000000000
2021-07-14,2.2240000000
2021-07-15,2.1560000000
2021-07-16,2.1410000000
2021-07-19,2.1220000000
2021-07-20,2.1430000000
2021-07-21,2.1980000000
2021-07-22,2.1820000000
2021-07-23,2.1980000000
2021-07-26,2.2540000000
2021-07-27,2.4220000000
2021-07-28,2.3740000000
2021-07-29,2.7970000000
2021-07-30,2.5260000000
2021-08-02,2.1040000000
2021-08-03,2.0480000000
2021-08-04,2.0140000000
2021-08-05,1.9110000000
2021-08-06,2.0040000000
2021-08-09,2.1000000000
2021-08-10,2.2290000000
2021-08-11,2.0580000000
2021-08-12,2.0190000000
2021-08-13,2.1480000000
2021-08-16,2.0720000000
2021-08-17,2.0070000000
2021-08-18,1.9970000000
2021-08-19,1.9970000000
2021-08-20,2.0440000000
2021-08-23,2.1150000000
2021-08-24,2.2860000000
2021-08-25,2.2990000000
2021-08-26,2.2580000000
2021-08-27,2.6090000000
2021-08-30,4.1500000000
2021-08-31,3.0750000000
2021-09-01,2.4670000000
2021-09-02,2.3010000000
2021-09-03,2.2030000000
2021-09-06,2.1780000000
2021-09-07,2.2190000000
2021-09-08,2.2350000000
2021-09-09,2.1420000000
2021-09-10,2.2000000000
2021-09-13,2.2620000000
2021-09-14,2.3570000000
2021-09-15,2.3470000000
2021-09-16,2.4990000000
2021-09-17,2.6770000000
2021-09-22,2.4660000000
2021-09-23,2.3740000000
2021-09-24,2.5210000000
2021-09-27,3.0980000000
2021-09-28,3.4610000000
2021-09-29,3.7020000000
2021-09-30,2.8260000000
2021-10-08,3.3540000000
2021-10-11,2.5090000000
2021-10-12,2.1480000000
2021-10-13,1.9810000000
2021-10-14,1.8960000000
2021-10-15,2.0550000000
2021-10-18,2.0950000000
2021-10-19,2.1510000000
2021-10-20,2.0390000000
2021-10-21,1.8930000000
2021-10-22,1.9950000000
2021-10-25,1.9880000000
2021-10-26,2.0180000000
2021-10-27,2.2100000000
2021-10-28,2.7570000000
2021-10-29,2.5020000000
2021-11-01,2.2130000000
2021-11-02,2.1630000000
2021-11-03,2.1080000000
2021-11-04,2.0240000000
2021-11-05,2.1090000000
2021-11-08,2.1740000000
2021-11-09,2.2630000000
2021-11-10,2.2260000000
2021-11-11,2.1750000000
2021-11-12,2.2240000000
2021-11-15,2.1990000000
2021-11-16,2.1810000000
2021-11-17,2.3750000000
2021-11-18,2.3150000000
2021-11-19,2.5260000000
2021-11-22,2.5460000000
2021-11-23,2.6120000000
2021-11-24,2.4720000000
2021-11-25,2.3770000000
2021-11-26,2.6110000000
2021-11-29,4.6460000000
2021-11-30,4.6050000000
2021-12-01,2.6010000000
2021-12-02,2.2630000000
2021-12-03,2.2750000000
2021-12-06,2.2520000000
2021-12-07,2.4310000000
2021-12-08,2.5980000000
2021-12-09,2.3990000000
2021-12-10,2.3920000000
2021-12-13,2.5240000000
2021-12-14,2.5430000000
2021-12-15,2.5450000000
2021-12-16,2.5680000000
2021-12-17,2.5360000000
2021-12-20,2.6330000000
2021-12-21,2.2990000000
2021-12-22,2.1710000000
2021-12-23,2.2580000000
2021-12-24,3.0240000000
2021-12-27,3.3900000000
2021-12-28,3.4820000000
2021-12-29,4.6530000000
2021-12-30,5.0460000000
2021-12-31,5.0480000000
2022-01-04,3.6850000000
2022-01-05,2.6820000000
2022-01-06,2.1040000000
2022-01-07,2.0070000000
2022-01-10,1.9530000000
2022-01-11,2.0530000000
2022-01-12,2.1160000000
2022-01-13,2.3870000000
2022-01-14,2.4560000000
2022-01-17,2.3280000000
2022-01-18,2.2800000000
2022-01-19,2.3160000000
2022-01-20,2.3780000000
2022-01-21,2.5610000000
2022-01-24,2.5260000000
2022-01-25,2.6680000000
2022-01-26,2.9180000000
2022-01-27,2.7300000000
2022-01-28,2.5600000000
2022-02-07,2.5950000000
2022-02-08,2.1860000000
2022-02-09,1.9390000000
2022-02-10,1.8370000000
2022-02-11,1.9340000000
2022-02-14,1.9830000000
2022-02-15,1.9590000000
2022-02-16,1.9890000000
2022-02-17,1.9790000000
2022-02-18,2.0700000000
2022-02-21,2.1650000000
2022-02-22,2.2120000000
2022-02-23,2.3140000000
2022-02-24,2.5630000000
2022-02-25,3.1970000000
2022-02-28,2.8580000000
2022-03-01,2.3700000000
2022-03-02,2.1970000000
2022-03-03,1.9790000000
2022-03-04,1.9390000000
2022-03-07,1.9990000000
2022-03-08,2.0000000000
2022-03-09,2.0890000000
2022-03-10,2.1060000000
2022-03-11,2.1690000000
2022-03-14,2.2870000000
2022-03-15,2.2220000000
2022-03-16,2.2130000000
2022-03-17,2.1260000000
2022-03-18,2.1360000000
2022-03-21,2.1900000000
2022-03-22,2.1690000000
2022-03-23,2.2200000000
2022-03-24,2.2580000000
2022-03-25,2.3480000000
2022-03-28,2.7400000000
2022-03-29,3.5290000000
2022-03-30,5.3020000000
2022-03-31,2.8810000000
2022-04-01,2.3690000000
2022-04-06,2.2810000000
2022-04-07,1.9930000000
2022-04-08,1.9400000000
2022-04-11,1.8910000000
2022-04-12,1.8360000000
2022-04-13,1.8210000000
2022-04-14,1.7820000000
2022-04-15,1.7460000000
2022-04-18,1.7750000000
2022-04-19,1.7020000000
2022-04-20,1.6410000000
2022-04-21,1.6030000000
2022-04-22,1.6770000000
2022-04-25,1.7190000000
2022-04-26,1.7420000000
2022-04-27,1.9030000000
2022-04-28,1.8770000000
2022-04-29,1.8530000000
2022-05-05,1.8420000000
2022-05-06,1.8600000000
2022-05-09,1.7160000000
2022-05-10,1.5980000000
2022-05-11,1.5830000000
2022-05-12,1.5340000000
2022-05-13,1.6090000000
2022-05-16,1.6900000000
2022-05-17,1.6640000000
2022-05-18,1.6600000000
2022-05-19,1.6370000000
2022-05-20,1.7260000000
2022-05-23,1.7310000000
2022-05-24,1.7070000000
2022-05-25,1.6840000000
2022-05-26,1.6290000000
2022-05-27,1.7200000000
2022-05-30,2.1110000000
2022-05-31,1.8520000000
2022-06-01,1.7200000000
2022-06-02,1.7300000000
2022-06-06,1.7710000000
2022-06-07,1.7680000000
2022-06-08,1.7360000000
2022-06-09,1.6120000000
2022-06-10,1.6440000000
2022-06-13,1.6540000000
2022-06-14,1.6560000000
2022-06-15,1.7300000000
2022-06-16,1.7150000000
2022-06-17,1.7750000000
2022-06-20,1.7830000000
2022-06-21,1.7920000000
2022-06-22,1.7910000000
2022-06-23,1.7810000000
2022-06-24,1.8860000000
2022-06-27,2.1490000000
2022-06-28,2.5880000000
2022-06-29,5.3400000000
2022-06-30,3.7510000000
2022-07-01,2.3530000000
2022-07-04,2.0760000000
2022-07-05,1.9080000000
2022-07-06,1.7310000000
2022-07-07,1.6240000000
2022-07-08,1.6250000000
2022-07-11,1.6100000000
2022-07-12,1.5910000000
2022-07-13,1.5800000000
2022-07-14,1.4920000000
2022-07-15,1.5250000000
2022-07-18,1.6060000000
2022-07-19,1.6370000000
2022-07-20,1.6500000000
2022-07-21,1.5970000000
2022-07-22,1.6350000000
2022-07-25,1.6260000000
2022-07-26,1.5490000000
2022-07-27,1.5700000000
2022-07-28,1.7950000000
2022-07-29,1.7770000000
2022-08-01,1.6590000000
2022-08-02,1.6530000000
2022-08-03,1.6080000000
2022-08-04,1.5180000000
2022-08-05,1.5530000000
2022-08-08,1.5270000000
2022-08-09,1.5260000000
2022-08-10,1.5550000000
2022-08-11,1.5140000000
2022-08-12,1.4850000000
2022-08-15,1.4750000000
2022-08-16,1.5400000000
2022-08-17,1.6670000000
2022-08-18,1.5920000000
2022-08-19,1.5990000000
2022-08-22,1.6160000000
2022-08-23,1.6250000000
2022-08-24,1.6320000000
2022-08-25,1.6000000000
2022-08-26,1.6690000000
2022-08-29,1.7120000000
2022-08-30,1.9200000000
2022-08-31,1.8150000000
2022-09-01,1.6940000000
2022-09-02,1.6860000000
2022-09-05,1.6110000000
2022-09-06,1.6040000000
2022-09-07,1.5920000000
2022-09-08,1.5600000000
2022-09-09,1.6090000000
2022-09-13,1.6240000000
2022-09-14,1.6280000000
2022-09-15,1.5980000000
2022-09-16,1.7170000000
2022-09-19,1.7550000000
2022-09-20,1.7540000000
2022-09-21,1.7320000000
2022-09-22,1.7330000000
2022-09-23,1.8350000000
2022-09-26,2.1380000000
2022-09-27,2.5990000000
2022-09-28,2.6140000000
2022-09-29,3.3330000000
2022-09-30,3.3390000000
2022-10-10,2.1390000000
2022-10-11,1.8830000000
2022-10-12,1.6900000000
2022-10-13,1.5570000000
2022-10-14,1.6120000000
2022-10-17,1.6270000000
2022-10-18,1.5980000000
2022-10-19,1.5750000000
2022-10-20,1.5420000000
2022-10-21,1.6380000000
2022-10-24,1.7770000000
2022-10-25,2.5860000000
2022-10-26,2.2160000000
2022-10-27,1.9660000000
2022-10-28,2.0910000000
2022-10-31,2.1660000000
2022-11-01,2.0820000000
2022-11-02,1.7860000000
2022-11-03,1.6140000000
2022-11-04,1.7080000000
2022-11-07,1.8040000000
2022-11-08,1.9600000000
2022-11-09,1.8460000000
2022-11-10,1.7960000000
2022-11-11,1.8630000000
2022-11-14,1.9970000000
2022-11-15,2.1620000000
2022-11-16,2.2070000000
2022-11-17,2.0280000000
2022-11-18,1.9630000000
2022-11-21,1.9480000000
2022-11-22,1.8590000000
2022-11-23,1.7830000000
2022-11-24,1.7660000000
2022-11-25,1.9150000000
2022-11-28,2.0420000000
2022-11-29,3.4390000000
2022-11-30,2.9620000000
2022-12-01,1.9640000000
2022-12-02,1.8580000000
2022-12-05,1.8060000000
2022-12-06,1.8220000000
2022-12-07,1.8250000000
2022-12-08,1.8030000000
2022-12-09,1.8630000000
2022-12-12,1.9870000000
2022-12-13,2.0490000000
2022-12-14,2.1320000000
2022-12-15,2.0300000000
2022-12-16,2.1370000000
2022-12-19,2.2630000000
2022-12-20,2.2510000000
2022-12-21,2.1890000000
2022-12-22,2.0750000000
2022-12-23,2.9490000000
2022-12-26,3.9170000000
2022-12-27,3.8310000000
2022-12-28,4.6370000000
2022-12-29,5.1160000000
2022-12-30,4.2030000000
2023-01-03,2.6860000000
2023-01-04,2.3220000000
2023-01-05,2.0490000000
2023-01-06,2.0870000000
2023-01-09,2.1110000000
2023-01-10,2.2810000000
2023-01-11,2.3700000000
2023-01-12,2.1740000000
2023-01-13,2.2590000000
2023-01-16,2.6440000000
2023-01-17,3.2330000000
2023-01-18,3.1400000000
2023-01-19,2.4800000000
2023-01-20,2.9130000000
2023-01-30,2.8280000000
2023-01-31,2.6920000000
2023-02-01,2.2730000000
2023-02-02,1.9730000000
2023-02-03,1.9150000000
2023-02-06,2.1660000000
2023-02-07,2.7180000000
2023-02-08,2.7500000000
2023-02-09,2.3360000000
2023-02-10,2.1060000000
2023-02-13,2.0990000000
2023-02-14,2.0740000000
2023-02-15,2.1460000000
2023-02-16,2.2930000000
2023-02-17,2.9850000000
2023-02-20,2.5670000000
2023-02-21,2.3830000000
2023-02-22,2.1980000000
2023-02-23,2.1510000000
2023-02-24,2.5040000000
2023-02-27,4.6010000000
2023-02-28,4.3960000000
2023-03-01,2.4010000000
2023-03-02,2.0180000000
2023-03-03,1.8990000000
2023-03-06,1.8500000000
2023-03-07,1.8490000000
2023-03-08,1.8960000000
2023-03-09,1.8540000000
2023-03-10,2.0790000000
2023-03-13,2.1610000000
2023-03-14,2.2610000000
2023-03-15,2.4340000000
2023-03-16,2.4620000000
2023-03-17,2.4540000000
2023-03-20,2.4150000000
2023-03-21,2.5190000000
2023-03-22,2.3490000000
2023-03-23,2.1320000000
2023-03-24,2.4720000000
2023-03-27,2.8820000000
2023-03-28,3.0430000000
2023-03-29,4.4460000000
2023-03-30,5.4740000000
2023-03-31,6.9100000000
2023-04-03,3.8600000000
2023-04-04,2.7230000000
2023-04-06,2.2110000000
2023-04-07,2.1960000000
2023-04-10,2.1250000000
2023-04-11,2.0340000000
2023-04-12,1.9280000000
2023-04-13,1.7960000000
2023-04-14,2.0990000000
2023-04-17,2.1190000000
2023-04-18,2.0190000000
2023-04-19,2.0690000000
2023-04-20,2.2620000000
2023-04-21,2.7240000000
2023-04-24,2.2390000000
2023-04-25,2.0270000000
2023-04-26,2.0330000000
2023-04-27,2.2400000000
2023-04-28,2.2600000000
2023-05-04,2.1120000000
2023-05-05,2.1090000000
2023-05-08,1.9790000000
2023-05-09,1.8650000000
2023-05-10,1.7360000000
2023-05-11,1.7060000000
2023-05-12,1.8760000000
2023-05-15,1.9700000000
2023-05-16,1.9760000000
2023-05-17,1.9190000000
2023-05-18,1.8510000000
2023-05-19,1.8970000000
2023-05-22,1.8630000000
2023-05-23,1.8520000000
2023-05-24,1.9130000000
2023-05-25,1.9750000000
2023-05-26,2.0870000000
2023-05-29,2.0460000000
2023-05-30,2.3640000000
2023-05-31,2.0910000000
2023-06-01,1.9670000000
2023-06-02,1.9980000000
2023-06-05,1.9310000000
2023-06-06,1.8950000000
2023-06-07,1.8580000000
2023-06-08,1.8800000000
2023-06-09,1.9740000000
2023-06-12,1.9770000000
2023-06-13,2.0110000000
2023-06-14,1.9180000000
2023-06-15,1.9110000000
2023-06-16,2.1720000000
2023-06-19,2.3440000000
2023-06-20,2.1860000000
2023-06-21,2.2300000000
2023-06-26,2.2710000000
2023-06-27,2.4510000000
2023-06-28,3.6910000000
2023-06-29,6.0910000000
2023-06-30,4.1600000000
2023-07-03,2.7470000000
2023-07-04,2.2340000000
2023-07-05,1.9190000000
2023-07-06,1.7690000000
2023-07-07,1.7870000000
2023-07-10,1.8440000000
2023-07-11,1.8670000000
2023-07-12,1.8630000000
2023-07-13,1.8210000000
2023-07-14,1.8650000000
2023-07-17,1.8250000000
2023-07-18,1.8020000000
2023-07-19,1.8270000000
2023-07-20,1.8140000000
2023-07-21,1.8880000000
2023-07-24,1.9030000000
2023-07-25,2.0030000000
2023-07-26,1.9280000000
2023-07-27,1.8410000000
2023-07-28,2.2390000000
2023-07-31,2.0480000000
2023-08-01,1.8480000000
2023-08-02,1.7590000000
2023-08-03,1.6370000000
2023-08-04,1.6880000000
2023-08-07,1.7470000000
2023-08-08,1.7550000000
2023-08-09,1.7460000000
2023-08-10,1.6720000000
2023-08-11,1.7190000000
2023-08-14,1.8460000000
2023-08-15,1.9310000000
2023-08-16,1.9970000000
2023-08-17,1.9480000000
2023-08-18,1.9720000000
2023-08-21,1.9760000000
2023-08-22,1.9630000000
2023-08-23,1.9490000000
2023-08-24,1.8750000000
2023-08-25,2.0190000000
2023-08-28,2.2000000000
2023-08-29,2.4290000000
2023-08-30,3.9370000000
2023-08-31,2.2310000000
2023-09-01,1.9360000000
2023-09-04,1.8590000000
2023-09-05,1.7900000000
2023-09-06,1.8810000000
2023-09-07,1.9930000000
2023-09-08,2.0700000000
2023-09-11,2.0320000000
2023-09-12,1.9490000000
2023-09-13,1.8830000000
2023-09-14,1.9120000000
2023-09-15,1.9320000000
2023-09-18,2.0600000000
2023-09-19,2.1310000000
2023-09-20,2.1360000000
2023-09-21,2.1020000000
2023-09-22,2.1980000000
2023-09-25,2.5460000000
2023-09-26,3.8010000000
2023-09-27,4.9290000000
2023-09-28,3.9170000000
2023-10-09,2.7650000000
2023-10-10,2.2850000000
2023-10-11,2.0790000000
2023-10-12,1.9620000000
2023-10-13,1.9990000000
2023-10-16,2.0190000000
2023-10-17,1.9960000000
2023-10-18,2.0340000000
2023-10-19,2.8100000000
2023-10-20,2.9790000000
2023-10-23,2.6840000000
2023-10-24,3.0150000000
2023-10-25,2.3140000000
2023-10-26,1.9550000000
2023-10-27,2.1070000000
2023-10-30,3.3750000000
2023-10-31,3.0690000000
2023-11-01,2.5270000000
2023-11-02,1.8400000000
2023-11-03,1.8560000000
2023-11-06,1.9140000000
2023-11-07,1.8960000000
2023-11-08,1.9260000000
2023-11-09,1.9180000000
2023-11-10,1.9580000000
2023-11-13,2.0490000000
2023-11-14,2.1700000000
2023-11-15,2.2220000000
2023-11-16,2.4090000000
2023-11-17,2.3910000000
2023-11-20,2.3400000000
2023-11-21,2.3140000000
2023-11-22,2.4180000000
2023-11-23,2.4660000000
2023-11-24,2.4920000000
2023-11-27,2.5700000000
2023-11-28,2.6590000000
2023-11-29,6.2440000000
2023-11-30,3.0390000000
2023-12-01,2.7020000000
2023-12-04,2.4590000000
2023-12-05,2.2250000000
2023-12-06,2.1730000000
2023-12-07,2.2560000000
2023-12-08,2.4880000000
2023-12-11,2.5310000000
2023-12-12,2.3540000000
2023-12-13,2.2060000000
2023-12-14,2.1440000000
2023-12-15,2.1920000000
2023-12-18,2.3800000000
2023-12-19,2.4380000000
2023-12-20,2.3210000000
2023-12-21,2.2320000000
2023-12-22,2.4860000000
2023-12-25,2.5710000000
2023-12-26,2.7580000000
2023-12-27,3.3330000000
2023-12-28,4.1370000000
2023-12-29,2.7780000000
2024-01-02,2.5770000000
2024-01-03,2.5830000000
2024-01-04,2.4540000000
2024-01-05,2.2880000000
2024-01-08,2.3060000000
2024-01-09,2.2600000000
2024-01-10,2.2110000000
2024-01-11,2.1600000000
2024-01-12,2.2390000000
2024-01-15,2.2630000000
2024-01-16,2.5070000000
2024-01-17,2.5590000000
2024-01-18,2.2580000000
2024-01-19,2.1180000000
2024-01-22,2.1250000000
2024-01-23,2.1280000000
2024-01-24,2.4210000000
2024-01-25,2.6350000000
2024-01-26,2.5000000000
2024-01-29,2.3250000000
2024-01-30,2.7010000000
2024-01-31,2.3800000000
2024-02-01,2.2770000000
2024-02-02,2.3270000000
2024-02-05,2.2830000000
2024-02-06,2.2890000000
2024-02-07,2.0600000000
2024-02-08,2.2570000000
2024-02-19,2.0450000000
2024-02-20,1.9350000000
2024-02-21,1.9410000000
2024-02-22,1.9250000000
2024-02-23,2.0170000000
2024-02-26,2.0340000000
2024-02-27,2.0460000000
2024-02-28,2.3750000000
2024-02-29,2.0030000000
2024-03-01,1.9800000000
2024-03-04,1.9860000000
2024-03-05,2.0080000000
2024-03-06,1.9710000000
2024-03-07,1.9290000000
2024-03-08,1.9440000000
2024-03-11,1.9110000000
2024-03-12,1.9000000000
2024-03-13,2.0110000000
2024-03-14,1.9660000000
2024-03-15,1.9300000000
2024-03-18,1.9390000000
2024-03-19,1.9430000000
2024-03-20,2.0430000000
2024-03-21,2.0890000000
2024-03-22,2.0370000000
2024-03-25,2.1150000000
2024-03-26,2.1780000000
2024-03-27,2.7170000000
2024-03-28,4.5590000000
2024-03-29,2.9120000000
2024-04-01,2.2620000000
2024-04-02,1.9230000000
2024-04-03,1.9350000000
2024-04-08,1.9170000000
2024-04-09,1.8800000000
2024-04-10,1.8600000000
2024-04-11,1.7860000000
2024-04-12,1.8170000000
2024-04-15,1.8080000000
2024-04-16,1.8130000000
2024-04-17,1.7970000000
2024-04-18,1.7920000000
2024-04-19,1.8270000000
2024-04-22,1.8680000000
2024-04-23,1.8730000000
2024-04-24,1.8610000000
2024-04-25,1.8140000000
2024-04-26,1.9570000000
2024-04-29,1.9540000000
2024-04-30,1.9020000000
2024-05-06,1.9230000000
2024-05-07,1.8480000000
2024-05-08,1.8130000000
2024-05-09,1.7420000000
2024-05-10,1.7670000000
2024-05-13,1.7930000000
2024-05-14,1.7830000000
2024-05-15,1.7530000000
2024-05-16,1.7030000000
2024-05-17,1.7580000000
2024-05-20,1.7700000000
2024-05-21,1.8350000000
2024-05-22,1.8060000000
2024-05-23,1.7110000000
2024-05-24,1.7600000000
2024-05-27,1.8060000000
2024-05-28,1.8200000000
2024-05-29,1.8940000000
2024-05-30,1.8800000000
2024-05-31,1.8290000000
2024-06-03,1.8330000000
2024-06-04,1.8140000000
2024-06-05,1.8000000000
2024-06-06,1.7830000000
2024-06-07,1.8340000000
2024-06-11,1.8250000000
2024-06-12,1.8180000000
2024-06-13,1.8120000000
2024-06-14,1.8340000000
2024-06-17,1.8440000000
2024-06-18,1.8480000000
2024-06-19,1.8340000000
2024-06-20,1.8690000000
2024-06-21,1.9380000000
2024-06-24,1.9340000000
2024-06-25,1.9820000000
2024-06-26,2.1390000000
2024-06-27,2.6400000000
2024-06-28,2.4450000000
2024-07-01,1.9280000000
2024-07-02,1.8750000000
2024-07-03,1.8490000000
2024-07-04,1.8170000000
2024-07-05,1.8570000000
2024-07-08,1.8570000000
2024-07-09,1.8240000000
2024-07-10,1.7670000000
2024-07-11,1.7330000000
2024-07-12,1.7890000000
2024-07-15,1.8510000000
2024-07-16,1.9110000000
2024-07-17,1.8710000000
2024-07-18,1.8430000000
2024-07-19,1.8640000000
2024-07-22,1.8420000000
2024-07-23,1.8550000000
2024-07-24,1.8620000000
2024-07-25,1.8590000000
2024-07-26,1.8910000000
2024-07-29,1.9500000000
2024-07-30,2.0350000000
2024-07-31,1.9850000000
2024-08-01,1.8330000000
2024-08-02,1.8240000000
2024-08-05,1.8200000000
2024-08-06,1.8210000000
2024-08-07,1.8250000000
2024-08-08,1.8390000000
2024-08-09,1.8930000000
2024-08-12,1.9220000000
2024-08-13,1.8980000000
2024-08-14,1.9030000000
2024-08-15,1.8510000000
2024-08-16,1.8430000000
2024-08-19,1.8300000000
2024-08-20,1.8710000000
2024-08-21,1.8870000000
2024-08-22,1.8710000000
2024-08-23,1.9160000000
2024-08-26,1.9160000000
2024-08-27,1.8720000000
2024-08-28,1.8550000000
2024-08-29,1.9290000000
2024-08-30,1.8960000000
2024-09-02,1.8450000000
2024-09-03,1.8670000000
2024-09-04,1.8830000000
2024-09-05,1.8620000000
2024-09-06,1.9270000000
2024-09-09,1.9320000000
2024-09-10,1.9590000000
2024-09-11,1.9010000000
2024-09-12,1.8800000000
2024-09-13,1.9400000000
2024-09-18,1.9930000000
2024-09-19,2.0940000000
2024-09-20,1.9970000000
2024-09-23,1.9810000000
2024-09-24,1.9700000000
2024-09-25,2.0270000000
2024-09-26,2.2560000000
2024-09-27,2.6170000000
2024-09-30,2.9260000000
2024-10-08,2.7130000000
2024-10-09,2.1730000000
2024-10-10,1.7770000000
2024-10-11,1.7440000000
2024-10-14,1.7360000000
2024-10-15,1.7200000000
2024-10-16,1.7540000000
2024-10-17,1.7350000000
2024-10-18,1.8660000000
2024-10-21,1.8460000000
2024-10-22,1.8380000000
2024-10-23,1.8460000000
2024-10-24,1.7030000000
2024-10-25,1.7150000000
2024-10-28,1.7350000000
2024-10-29,1.8290000000
2024-10-30,1.9120000000
2024-10-31,1.6140000000
2024-11-01,1.6170000000
2024-11-04,1.6480000000
2024-11-05,1.6920000000
2024-11-06,1.7420000000
2024-11-07,1.7430000000
2024-11-08,1.9190000000
2024-11-11,1.8950000000
2024-11-12,1.7520000000
2024-11-13,1.6780000000
2024-11-14,1.6040000000
2024-11-15,1.7100000000
2024-11-18,1.8480000000
2024-11-19,1.8620000000
2024-11-20,1.7020000000
2024-11-21,1.5570000000
2024-11-22,1.6850000000
2024-11-25,1.7310000000
2024-11-26,1.8010000000
2024-11-27,1.8420000000
2024-11-28,1.6890000000
2024-11-29,1.7170000000
2024-12-02,1.7150000000
2024-12-03,1.7300000000
2024-12-04,1.7370000000
2024-12-05,1.7160000000
2024-12-06,1.8210000000
2024-12-09,1.8640000000
2024-12-10,2.1030000000
2024-12-11,1.9450000000
2024-12-12,1.7710000000
2024-12-13,1.7930000000
2024-12-16,1.8990000000
2024-12-17,2.0310000000
2024-12-18,1.9260000000
2024-12-19,1.6120000000
2024-12-20,1.6450000000
2024-12-23,1.6400000000
2024-12-24,1.8700000000
2024-12-25,1.9920000000
2024-12-26,1.8050000000
2024-12-27,1.9770000000
2024-12-30,2.5470000000
2024-12-31,2.0420000000
2025-01-02,1.8700000000
2025-01-03,1.7970000000
2025-01-06,1.5870000000
2025-01-07,1.5160000000
2025-01-08,1.4880000000
2025-01-09,1.4600000000
2025-01-10,1.7060000000
2025-01-13,2.0320000000
2025-01-14,2.6240000000
2025-01-15,2.3540000000
2025-01-16,2.9210000000
2025-01-17,3.4950000000
2025-01-20,3.4440000000
2025-01-21,2.3490000000
2025-01-22,2.0000000000
2025-01-23,2.6810000000
2025-01-24,2.7000000000
2025-01-27,2.7320000000
2025-02-05,2.1850000000
2025-02-06,1.7060000000
2025-02-07,1.7290000000
2025-02-10,1.7720000000
2025-02-11,1.7620000000
2025-02-12,1.7500000000
2025-02-13,1.7180000000
2025-02-14,1.9720000000
2025-02-17,2.1140000000
2025-02-18,2.1770000000
2025-02-19,2.0170000000
2025-02-20,2.0570000000
2025-02-21,2.3760000000
2025-02-24,2.3030000000
2025-02-25,2.1460000000
2025-02-26,2.2270000000
2025-02-27,2.0000000000
2025-02-28,2.3220000000
2025-03-03,1.8330000000
2025-03-04,1.6210000000
2025-03-05,1.4970000000
2025-03-06,1.4570000000
2025-03-07,1.7000000000
2025-03-10,1.6770000000
2025-03-11,1.6260000000
2025-03-12,1.6330000000
2025-03-13,1.6310000000
2025-03-14,1.8680000000
2025-03-17,1.8970000000
2025-03-18,2.1740000000
2025-03-19,2.2670000000
2025-03-20,1.6370000000
2025-03-21,1.8350000000
2025-03-24,1.8340000000
2025-03-25,1.8830000000
2025-03-26,1.8940000000
2025-03-27,1.9190000000
2025-03-28,3.2060000000
2025-03-31,2.9560000000
2025-04-01,1.8680000000
2025-04-02,1.5840000000
2025-04-03,1.6360000000
2025-04-07,1.8710000000
2025-04-08,1.8730000000
2025-04-09,1.7360000000
2025-04-10,1.5280000000
2025-04-11,1.5730000000
2025-04-14,1.5320000000
2025-04-15,1.5000000000
2025-04-16,1.5550000000
2025-04-17,1.5500000000
2025-04-18,1.6930000000
2025-04-21,1.6990000000
2025-04-22,1.6290000000
2025-04-23,1.6210000000
2025-04-24,1.5310000000
2025-04-25,1.6550000000
2025-04-28,1.8510000000
2025-04-29,1.7260000000
2025-04-30,1.7120000000
2025-05-06,1.7350000000
2025-05-07,1.6180000000
2025-05-08,1.4790000000
2025-05-09,1.4880000000
