Date,Growth_Factor_NAV,Growth_Factor_YoY
2024-06-28,0.952676046916211,-0.017423059451015077
2024-07-05,0.9507655201681063,-0.019146742814114326
2024-07-12,0.9498727999599836,-0.0192651201812557
2024-07-19,0.9488014753450957,-0.01989511064745464
2024-07-26,0.946094779425387,-0.02354517782921839
2024-08-02,0.9420280667024551,-0.029170021326151985
2024-08-09,0.9365777832705354,-0.03508674469630735
2024-08-16,0.9334942677564478,-0.03629310450087442
2024-08-23,0.9331617006030051,-0.03325132048108104
2024-08-30,0.934705662670266,-0.029032670885140166
2024-09-06,0.9360195660423939,-0.02688310016081419
2024-09-13,0.9348116946943855,-0.029190961034802343
2024-09-20,0.9332758140662221,-0.032502146951779554
2024-09-27,0.9347990779973595,-0.030998455802655256
2024-10-04,0.9446628037140383,-0.01951941354819653
2024-10-11,0.9522261875772711,-0.01085084805352221
2024-10-18,0.9575708859559571,-0.004331044549472196
2024-10-25,0.9575855013526942,-0.003064545541692665
2024-11-01,0.9546101453593359,-0.005378383903839046
2024-11-08,0.9534721887165676,-0.005335370437007714
2024-11-15,0.9512568991803716,-0.007341585940651929
2024-11-22,0.9481706967045591,-0.011193062401114284
2024-11-29,0.9444373640714137,-0.014999034305418157
2024-12-06,0.9402828809171372,-0.018097859579766506
2024-12-13,0.9378113888419263,-0.019031053398520292
2024-12-20,0.9335941170850159,-0.021396146717982734
2024-12-27,0.9303653944172935,-0.02330681244347077
2025-01-03,0.927221627671423,-0.025973037553025158
2025-01-10,0.9232194499272103,-0.02838853161217425
2025-01-17,0.922372984837943,-0.026574576804556105
2025-01-24,0.9223434726465248,-0.02417050860096781
2025-01-31,0.9237083718723125,-0.01988001607068335
2025-02-07,0.9257892950958803,-0.015585816038256262
2025-02-14,0.9295689789850988,-0.011591617736546933
2025-02-21,0.9345267646898465,-0.006206874597957324
2025-02-28,0.9401717216015192,-0.0012758434254053208
2025-03-07,0.9450345911925923,0.004318126699923042
2025-03-14,0.9503238139896703,0.008961999379050622
2025-03-21,0.9553579471948245,0.01411119261241267
2025-03-28,0.9588088831376467,0.017351896888314622
2025-04-04,0.96025412648645,0.017126552668687012
2025-04-11,0.9530063970297679,0.008604855194041194
2025-04-18,0.9454760671017338,0.0004152565262030006
2025-04-25,0.9402389336353527,-0.006682322820040776
2025-05-02,0.9373989878307313,-0.013652313881436173
2025-05-09,0.9401885328637931,-0.013557934424547113
2025-05-16,0.9432969951965127,-0.016056762750172537
2025-05-23,0.9446484425399261,-0.01747013046455026
2025-05-30,0.9462188868319904,-0.016344643088807342
2025-06-06,0.9477011672878916,-0.01426445074298921
2025-06-13,0.9483899318868338,-0.011164510562303831
2025-06-20,0.9485797542340543,-0.007405011337044409
2025-06-27,0.9499741368843494,-0.0028361267616705543
2025-07-04,0.9516258323916152,0.0009048626661984915
2025-07-11,0.9525319754055842,0.0027995068873565288
2025-07-18,0.9542083321414235,0.0056986176105608966
2025-07-25,0.9568051202663563,0.011320579157485966
2025-08-01,0.9577528136278335,0.016692439940162673
2025-08-08,0.958256635771857,0.023146878869599874
2025-08-15,0.9594286858969095,0.027782086121205918
2025-08-22,0.9588941264523895,0.02757552719186407
2025-08-29,0.9597712696820352,0.026816577680894627
2025-09-05,0.9619000431490872,0.027649504396707325
2025-09-12,0.9639425767404617,0.03116229954269012
2025-09-19,0.9659083900926615,0.03496562916836066
2025-09-26,0.9678938626424901,0.035403099365513224
2025-10-03,0.9712136438106421,0.028106155966146407
2025-10-10,0.9732782642596104,0.022108273178142346
2025-10-17,0.9749026768039945,0.018099747081110173
2025-10-24,0.9754200734108601,0.01862452181342844
2025-10-31,0.9761249194932955,0.022537759774029054
2025-11-07,0.9756280152233763,0.023236992928584277
2025-11-14,0.9770255103776954,0.027089013724396427
2025-11-21,0.9770846181387136,0.030494426303878663
2025-11-28,0.9769071253009108,0.03438000492644844
2025-12-05,0.9798872651877018,0.04211964832533699
2025-12-12,0.9831851204454852,0.04838257686291225
2025-12-19,0.9872772633598368,0.05750159013687561
2025-12-26,0.9920324970351487,0.06628267021526368
2026-01-02,0.995319708773469,0.07344315433308424
2026-01-09,1.0010140758238428,0.08426450060466806
2026-01-16,1.006940202575946,0.0916844043875169
2026-01-23,1.0102435255558362,0.09530078058350155
2026-01-30,1.014045750523836,0.09779859250210543
2026-02-06,1.0132523192365677,0.09447400677886342
2026-02-13,1.0118823530111132,0.08855004403856492
2026-02-20,1.0105883817772305,0.08139051759809957
2026-02-27,1.0099957983331704,0.0742673653412067
2026-03-06,1.0101661109262723,0.0689197203368892
2026-03-13,1.0106135096830093,0.06344121320103469
2026-03-20,1.009931683618039,0.057123862928504465
2026-03-27,1.0060695789470095,0.04929104917624971
2026-04-03,1.005006650299459,0.04660487529145807
