date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2021-05-07,风险平价策略,1.0,0.3,0.3,0.0,0.06392914193781592,0.40276409463459556,0.0,0.04226035432087152,0.05211893947160708,0.02856675948181585,0.019852622588514956,0.03784646254313391,0.05266162502164523
2021-05-14,风险平价策略,1.0,0.3,0.3,0.0,0.06330886003242495,0.44348119647010065,0.0,0.03137963941486387,0.035576100017461976,0.020869683327138597,0.018398411535972038,0.030406147391149902,0.056579961810887945
2021-05-21,风险平价策略,1.0,0.3,0.3,0.0,0.06089318992646519,0.46098689985726565,0.0,0.025282079827602756,0.028500859299158413,0.019449619474550848,0.015428904840880997,0.02846488007311771,0.0609935667009584
2021-05-28,风险平价策略,1.0,0.3,0.3,0.0,0.07088927881687042,0.4354517181186312,0.0,0.02858266114497147,0.029172756545968306,0.021585851213221978,0.017511595119992684,0.031273022621807804,0.0655331164185361
2021-06-04,风险平价策略,1.0,0.3,0.3,0.0,0.09206177241275029,0.39789501114548537,0.0,0.02947571353270052,0.03422669364184586,0.026154655253869327,0.023123070604491428,0.03648282227983894,0.06058026112901816
2021-06-11,风险平价策略,1.0,0.3,0.3,0.0,0.09017550813388067,0.3823763592034775,0.0,0.03230458955490282,0.037254038112924964,0.02669945550452923,0.024667376132690606,0.04013369606531868,0.06638897729227548
2021-06-18,风险平价策略,1.0,0.3,0.3,0.0,0.0789347352183736,0.434604176619588,0.0,0.026924926903235898,0.03321989571066598,0.02541251735870287,0.02368321350138258,0.028387847684929853,0.048832687003121183
2021-06-25,风险平价策略,1.0,0.3,0.3,0.0,0.07883035025902571,0.4350208941635875,0.0,0.026626985251518784,0.03302277650082197,0.025539041092453422,0.02378009690309132,0.028540758247265624,0.04863909758223563
2021-07-02,风险平价策略,1.0,0.3,0.3,0.0,0.07128319956046622,0.43509668044811695,0.0,0.0280142259575845,0.034164407456307555,0.02526636312784586,0.024373253128931634,0.030943151551168176,0.05085871876957897
2021-07-09,风险平价策略,1.0,0.3,0.3,0.0,0.06232197760013661,0.4543590918690965,0.0,0.02785153698572346,0.03267112017288572,0.019331231923452093,0.01920175484724491,0.02967209857436279,0.054591188027097864
