日期,T-1原始信号,标准化信号,股指总仓位,沪深300主连权重,中证1000主连权重,闲置资金比例,逆回购日收益,换手率,交易成本,沪深300主连日收益,中证1000主连日收益,策略日收益,基准沪深300主连权重,基准中证1000主连权重,基准日收益,策略净值,基准净值,超额净值,当日超额收益
2022-03-25,-1.0,0.0,0.0,0.0,0.0,1.0,6.086301369863014e-05,0.0,0.0,-0.019389399829,0.0,6.086301369863014e-05,1.0,0.0,-0.019389399829,1.7198927551976881,1.126837644466197,1.5263004068455948,0.01945026284269863
2022-03-28,-1.0,0.0,0.0,0.0,0.0,1.0,0.00019198630136986299,0.0,0.0,-0.0021271452739999998,0.0,0.00019198630136986299,1.0,0.0,-0.0021271452739999998,1.7202229510465115,1.1244406970962053,1.5298476438009359,0.0023191315753698627
2022-03-29,-1.0,0.0,0.0,0.0,0.0,1.0,7.406849315068493e-05,0.0,0.0,-0.003633544886,0.0,7.406849315068493e-05,1.0,0.0,-0.003633544886,1.7203503653683785,1.120354991351661,1.5355404123231051,0.003707613379150685
2022-03-30,-1.0,0.0,0.0,0.0,0.0,1.0,9.568493150684932e-05,0.0,0.0,0.034279879413,0.0,9.568493150684932e-05,1.0,0.0,0.034279879413,1.7205149769752563,1.1587606253549485,1.4847889541019161,-0.03418419448149315
2022-03-31,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014426027397260275,0.0,0.0,-0.008321188473,0.0,0.00014426027397260275,1.0,0.0,-0.008321188473,1.7207631789372086,1.1491183597962786,1.4974638289151294,0.008465448746972604
2022-04-01,-1.0,0.0,0.0,0.0,0.0,1.0,7.793150684931506e-05,0.0,0.0,0.011662084005,0.0,7.793150684931506e-05,1.0,0.0,0.011662084005,1.720897280604674,1.1625194746399106,1.480316947927019,-0.011584152498150684
2022-04-06,-1.0,0.0,0.0,0.0,0.0,1.0,0.0003235205479452055,0.0,0.0,-0.006091846298,0.0,0.0003235205479452055,1.0,0.0,-0.006091846298,1.7214540262358529,1.1554375846819727,1.4898719316886968,0.006415366845945206
2022-04-07,-1.0,0.0,0.0,0.0,0.0,1.0,6.149315068493151e-05,0.0,0.0,-0.011032531825,0.0,6.149315068493151e-05,1.0,0.0,-0.011032531825,1.721559883867685,1.1426901827571676,1.5065849955180133,0.011094024975684931
2022-04-08,-1.0,0.0,0.0,0.0,0.0,1.0,5.36027397260274e-05,0.0,0.0,0.009200991609,0.0,5.36027397260274e-05,1.0,0.0,0.009200991609,1.7216521641940628,1.1532040655404028,1.4929293224328684,-0.009147388869273973
2022-04-11,-1.0,0.0,0.0,0.0,0.0,1.0,0.00015845205479452057,0.0,0.0,-0.031602815438000004,0.0,0.00015845205479452057,1.0,0.0,-0.031602815438000004,1.7219249635171208,1.1167595702947781,1.541894073997149,0.03176126749279452
2022-04-12,-1.0,0.0,0.0,0.0,0.0,1.0,5.08082191780822e-05,0.0,0.0,0.018536585366,0.0,5.08082191780822e-05,1.0,0.0,0.018536585366,1.7220124514580755,1.1374604794028447,1.5139096985260663,-0.018485777146821918
2022-04-13,-1.0,0.0,0.0,0.0,0.0,1.0,4.9301369863013705e-05,0.0,0.0,-0.006752873563,0.0,4.9301369863013705e-05,1.0,0.0,-0.006752873563,1.7220973490308535,1.129779352602528,1.5242775901895167,0.006802174932863014
2022-04-14,-1.0,0.0,0.0,0.0,0.0,1.0,4.8890410958904115e-05,0.0,0.0,0.009257919861,0.0,4.8890410958904115e-05,1.0,0.0,0.009257919861,1.722181543077959,1.1402387593095347,1.5103692354054132,-0.009209029450041097
2022-04-15,-1.0,0.0,0.0,0.0,0.0,1.0,4.782191780821918e-05,0.0,0.0,0.001958817066,0.0,4.782191780821918e-05,1.0,0.0,0.001958817066,1.7222639011021628,1.142472278450585,1.5074885698214824,-0.0019109951481917809
2022-04-18,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014250684931506848,0.0,0.0,-0.005786151492,0.0,0.00014250684931506848,1.0,0.0,-0.005786151492,1.7225093355043979,1.1358617607720594,1.5164779685281304,0.005928658341315069
2022-04-19,-1.0,0.0,0.0,0.0,0.0,1.0,4.763013698630137e-05,0.0,0.0,-0.005627434947999999,0.0,4.763013698630137e-05,1.0,0.0,-0.005627434947999999,1.722591378860008,1.1294697726033938,1.525132784111156,0.005675065084986301
2022-04-20,-1.0,0.0,0.0,0.0,0.0,1.0,4.563013698630137e-05,0.0,0.0,-0.019396343233,0.0,4.563013698630137e-05,1.0,0.0,-0.019396343233,1.7226699809405968,1.10756218922268,1.5553708836427667,0.019441973369986303
2022-04-21,-1.0,0.0,0.0,0.0,0.0,1.0,4.395890410958905e-05,0.0,0.0,-0.013762146698,0.0,4.395890410958905e-05,1.0,0.0,-0.013762146698,1.7227457076251016,1.0923197558974393,1.5771441451314872,0.013806105602109589
2022-04-22,-1.0,0.0,0.0,0.0,0.0,1.0,4.291780821917808e-05,0.0,0.0,0.0032509752930000003,0.0,4.291780821917808e-05,1.0,0.0,0.0032509752930000003,1.7228196440949917,1.0958708604359175,1.5721009712856908,-0.003208057484780822
2022-04-25,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013683561643835617,0.0,0.0,-0.050351463183999995,0.0,0.00013683561643835617,1.0,0.0,-0.050351463183999995,1.7230553871830037,1.04069215915226,1.655682107364575,0.05048829880043835
2022-04-26,-1.0,0.0,0.0,0.0,0.0,1.0,4.6095890410958905e-05,0.0,0.0,-0.0072969709699999994,0.0,4.6095890410958905e-05,1.0,0.0,-0.0072969709699999994,1.7231348129553032,1.0330982586782194,1.6679292588876684,0.007343066860410958
2022-04-27,-1.0,0.0,0.0,0.0,0.0,1.0,4.672602739726028e-05,0.0,0.0,0.027445795875,0.0,4.672602739726028e-05,1.0,0.0,0.027445795875,1.7232153281997826,1.0614524626047197,1.6234503088071883,-0.02739906984760274
2022-04-28,-1.0,0.0,0.0,0.0,0.0,1.0,5.113698630136987e-05,0.0,0.0,0.0077718873850000005,0.0,5.113698630136987e-05,1.0,0.0,0.0077718873850000005,1.7233034482384153,1.0697019516086144,1.611012717745272,-0.007720750398698631
2022-04-29,-1.0,0.0,0.0,0.0,0.0,1.0,5.042465753424657e-05,0.0,0.0,0.026404494382,0.0,5.042465753424657e-05,1.0,0.0,0.026404494382,1.7233903452246204,1.0979468907802785,1.5696481858060163,-0.026354069724465756
2022-05-05,-1.0,0.0,0.0,0.0,0.0,1.0,0.0003036027397260274,0.0,0.0,-0.006070557795,0.0,0.0003036027397260274,1.0,0.0,-0.006070557795,1.7239135712550482,1.0912817407239563,1.579714483366508,0.006374160534726027
2022-05-06,-1.0,0.0,0.0,0.0,0.0,1.0,4.9465753424657544e-05,0.0,0.0,-0.0287359199,0.0,4.9465753424657544e-05,1.0,0.0,-0.0287359199,1.7239988459386892,1.0599227560341802,1.6265325337378587,0.02878538565342466
2022-05-09,-1.0,0.0,0.0,0.0,0.0,1.0,0.00015187671232876713,0.0,0.0,-0.008172554699,0.0,0.00015187671232876713,1.0,0.0,-0.008172554699,1.724260681215469,1.051260479333776,1.6401840600991668,0.008324431411328768
2022-05-10,-1.0,0.0,0.0,0.0,0.0,1.0,4.6013698630136985e-05,0.0,0.0,0.017001303781,0.0,4.6013698630136985e-05,1.0,0.0,0.017001303781,1.7243400208268145,1.0691332780958893,1.6128391624829401,-0.016955290082369862
2022-05-11,-1.0,0.0,0.0,0.0,0.0,1.0,4.278082191780823e-05,0.0,0.0,0.010666119686,0.0,4.278082191780823e-05,1.0,0.0,0.010666119686,1.7244137895101714,1.0805367816003457,1.5958862473484723,-0.01062333886408219
2022-05-12,-1.0,0.0,0.0,0.0,0.0,1.0,4.236986301369863e-05,0.0,0.0,-0.003399462175,0.0,4.236986301369863e-05,1.0,0.0,-0.003399462175,1.7244868526862118,1.0768635376825992,1.6013977559285666,0.0034418320380136987
2022-05-13,-1.0,0.0,0.0,0.0,0.0,1.0,4.102739726027397e-05,0.0,0.0,0.008145809999,0.0,4.102739726027397e-05,1.0,0.0,0.008145809999,1.724557603893387,1.0856354634554126,1.5885236453168012,-0.008104782601739725
2022-05-16,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013124657534246576,0.0,0.0,-0.011665488335,0.0,0.00013124657534246576,1.0,0.0,-0.011665488335,1.724783946172879,1.0729709956204112,1.6074842220460748,0.011796734910342466
2022-05-17,-1.0,0.0,0.0,0.0,0.0,1.0,4.5301369863013696e-05,0.0,0.0,0.015533186858000002,0.0,4.5301369863013696e-05,1.0,0.0,0.015533186858000002,1.7248620812483582,1.0896376545885973,1.582968497816456,-0.015487885488136987
2022-05-18,-1.0,0.0,0.0,0.0,0.0,1.0,4.458904109589041e-05,0.0,0.0,-0.00427672956,0.0,4.458904109589041e-05,1.0,0.0,-0.00427672956,1.7249389911945836,1.084977569021529,1.5898383897007144,0.004321318601095891
2022-05-19,-1.0,0.0,0.0,0.0,0.0,1.0,4.447945205479452e-05,0.0,0.0,0.003638201112,0.0,4.447945205479452e-05,1.0,0.0,0.003638201112,1.72501571553574,1.0889249356196382,1.584145664323632,-0.0035937216599452055
2022-05-20,-1.0,0.0,0.0,0.0,0.0,1.0,4.384931506849315e-05,0.0,0.0,0.022807370858999997,0.0,4.384931506849315e-05,1.0,0.0,0.022807370858999997,1.7250913562933485,1.113760450463928,1.548889041242913,-0.022763521543931502
2022-05-23,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014086301369863017,0.0,0.0,-0.011813930593,0.0,0.00014086301369863017,1.0,0.0,-0.011813930593,1.7253343578607012,1.1006025618049189,1.5676270597001534,0.01195479360669863
2022-05-24,-1.0,0.0,0.0,0.0,0.0,1.0,4.642465753424658e-05,0.0,0.0,-0.01902864259,0.0,4.642465753424658e-05,1.0,0.0,-0.01902864259,1.725414455917397,1.0796595890226948,1.5981096944447444,0.019075067247534244
2022-05-25,-1.0,0.0,0.0,0.0,0.0,1.0,4.576712328767124e-05,0.0,0.0,0.004925608084,0.0,4.576712328767124e-05,1.0,0.0,0.004925608084,1.7254934231735233,1.084977569022353,1.5903493974795473,-0.004879840960712329
2022-05-26,-1.0,0.0,0.0,0.0,0.0,1.0,4.513698630136987e-05,0.0,0.0,0.002930773118,0.0,4.513698630136987e-05,1.0,0.0,0.002930773118,1.725571306746528,1.0881573921152767,1.5857736383081291,-0.0028856361316986303
2022-05-27,-1.0,0.0,0.0,0.0,0.0,1.0,4.363013698630137e-05,0.0,0.0,0.0034260378879999998,0.0,4.363013698630137e-05,1.0,0.0,0.0034260378879999998,1.725646593659021,1.091885460568771,1.580428218872078,-0.0033824077510136983
2022-05-30,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014036986301369864,0.0,0.0,0.004669612372,0.0,0.00014036986301369864,1.0,0.0,0.004669612372,1.7258888224349833,1.0969841424242497,1.573303346592507,-0.004529242508986302
2022-05-31,-1.0,0.0,0.0,0.0,0.0,1.0,5.683561643835618e-05,0.0,0.0,0.016842420911,0.0,5.683561643835618e-05,1.0,0.0,0.016842420911,1.7259869143901103,1.1154600110836514,1.5473319502626919,-0.016785585294561645
2022-06-01,-1.0,0.0,0.0,0.0,0.0,1.0,4.9739726027397266e-05,0.0,0.0,-0.002457485501,0.0,4.9739726027397266e-05,1.0,0.0,-0.002457485501,1.7260727645063587,1.1127187842794681,1.5512210172888048,0.002507225227027397
2022-06-02,-1.0,0.0,0.0,0.0,0.0,1.0,4.612328767123288e-05,0.0,0.0,0.00280843516,0.0,4.612328767123288e-05,1.0,0.0,0.00280843516,1.7261523766570175,1.115843782836431,1.5469480613757656,-0.0027623118723287673
2022-06-06,-1.0,0.0,0.0,0.0,0.0,1.0,0.0001885890410958904,0.0,0.0,0.018130005405,0.0,0.0001885890410958904,1.0,0.0,0.018130005405,1.7264779100785168,1.136074036650391,1.5196878498947806,-0.01794141636390411
2022-06-07,-1.0,0.0,0.0,0.0,0.0,1.0,4.7520547945205484e-05,0.0,0.0,0.001930315607,0.0,4.7520547945205484e-05,1.0,0.0,0.001930315607,1.7265599532548188,1.1382670180940448,1.5168321016151665,-0.0018827950590547945
2022-06-08,-1.0,0.0,0.0,0.0,0.0,1.0,4.7438356164383565e-05,0.0,0.0,0.012089394085,0.0,4.7438356164383565e-05,1.0,0.0,0.012089394085,1.7266418584208205,1.1520279766497417,1.4987846592425094,-0.012041955728835617
2022-06-09,-1.0,0.0,0.0,0.0,0.0,1.0,4.656164383561644e-05,0.0,0.0,-0.008232998620000001,0.0,4.656164383561644e-05,1.0,0.0,-0.008232998620000001,1.726722253704064,1.142543331907783,1.511296950830598,0.008279560263835618
2022-06-10,-1.0,0.0,0.0,0.0,0.0,1.0,4.316438356164385e-05,0.0,0.0,0.015834932821,0.0,4.316438356164385e-05,1.0,0.0,0.015834932821,1.7267967866057274,1.160635428813624,1.4878029256532528,-0.015791768437438358
2022-06-13,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013412328767123288,0.0,0.0,-0.011998110534,0.0,0.00013412328767123288,1.0,0.0,-0.011998110534,1.7270283902678871,1.1467099966490417,1.5060724989881253,0.012132233821671232
2022-06-14,-1.0,0.0,0.0,0.0,0.0,1.0,4.4315068493150684e-05,0.0,0.0,0.010996366418000001,0.0,4.4315068493150684e-05,1.0,0.0,0.010996366418000001,1.7271049236492917,1.159319639947378,1.4897573232932426,-0.010952051349506851
2022-06-15,-1.0,0.0,0.0,0.0,0.0,1.0,4.4369863013698626e-05,0.0,0.0,0.011396954506999998,0.0,4.4369863013698626e-05,1.0,0.0,0.011396954506999998,1.7271815550581644,1.17253235314293,1.4730353072378068,-0.011352584643986299
2022-06-16,-1.0,0.0,0.0,0.0,0.0,1.0,4.6397260273972605e-05,0.0,0.0,-0.006686304765,0.0,4.6397260273972605e-05,1.0,0.0,-0.006686304765,1.727261691550315,1.1646924444829938,1.4830195728770657,0.006732702025273972
2022-06-17,-1.0,0.0,0.0,0.0,0.0,1.0,4.598630136986302e-05,0.0,0.0,0.011862172849,0.0,4.598630136986302e-05,1.0,0.0,0.011862172849,1.727341121927007,1.1785082275753755,1.4657013684841067,-0.011816186547630137
2022-06-20,-1.0,0.0,0.0,0.0,0.0,1.0,0.0001448904109589041,0.0,0.0,0.0012625081830000002,0.0,0.0001448904109589041,1.0,0.0,0.0012625081830000002,1.7275913970920291,1.1799961038564222,1.4640653400854249,-0.0011176177720410962
2022-06-21,-1.0,0.0,0.0,0.0,0.0,1.0,4.784931506849315e-05,0.0,0.0,0.0008873114460000001,0.0,4.784931506849315e-05,1.0,0.0,0.0008873114460000001,1.727674061157098,1.1810431279056093,1.4628374022385204,-0.0008394621309315069
2022-06-22,-1.0,0.0,0.0,0.0,0.0,1.0,4.809589041095891e-05,0.0,0.0,-0.012924598731,0.0,4.809589041095891e-05,1.0,0.0,-0.012924598731,1.7277571551794093,1.165778619393424,1.482062826026431,0.012972694621410959
2022-06-23,-1.0,0.0,0.0,0.0,0.0,1.0,4.806849315068493e-05,0.0,0.0,0.020042543134,0.0,4.806849315068493e-05,1.0,0.0,0.020042543134,1.7278402058623892,1.1891437876573119,1.4530120106554507,-0.019994474640849316
2022-06-24,-1.0,0.0,0.0,0.0,0.0,1.0,4.7794520547945206e-05,0.0,0.0,0.011678020298,0.0,4.7794520547945206e-05,1.0,0.0,0.011678020298,1.7279227871566119,1.2030306329468146,1.4363082201191153,-0.011630225777452055
2022-06-27,-1.0,0.0,0.0,0.0,0.0,1.0,0.000154013698630137,0.0,0.0,0.010169025697000001,0.0,0.000154013698630137,1.0,0.0,0.010169025697000001,1.7281889109360093,1.2152642823675288,1.4220683813476533,-0.010015011998369863
2022-06-28,-1.0,0.0,0.0,0.0,0.0,1.0,5.7876712328767125e-05,0.0,0.0,0.012424613431,0.0,5.7876712328767125e-05,1.0,0.0,0.012424613431,1.7282889328284572,1.230363471292447,1.4046978581158296,-0.012366736718671233
2022-06-29,-1.0,0.0,0.0,0.0,0.0,1.0,6.99041095890411e-05,0.0,0.0,-0.011645093385000001,0.0,6.99041095890411e-05,1.0,0.0,-0.011645093385000001,1.7284097473274191,1.2160357737717538,1.421347779898321,0.011714997494589043
2022-06-30,-1.0,0.0,0.0,0.0,0.0,1.0,0.0001453013698630137,0.0,0.0,0.010966601712999999,0.0,0.0001453013698630137,1.0,0.0,0.010966601712999999,1.7286608876313903,1.2293715537714682,1.406133794399424,-0.010821300343136985
2022-07-01,-1.0,0.0,0.0,0.0,0.0,1.0,0.00010176712328767124,0.0,0.0,-0.003720471559,0.0,0.00010176712328767124,1.0,0.0,-0.003720471559,1.7288368084770644,1.2247977118702178,1.4115284440213387,0.003822238682287671
2022-07-04,-1.0,0.0,0.0,0.0,0.0,1.0,0.00019239726027397262,0.0,0.0,0.006073967426,0.0,0.00019239726027397262,1.0,0.0,0.006073967426,1.7291694319424762,1.2322370932755569,1.4032765620989092,-0.005881570165726027
2022-07-05,-1.0,0.0,0.0,0.0,0.0,1.0,5.587671232876713e-05,0.0,0.0,-0.002862126023,0.0,5.587671232876713e-05,1.0,0.0,-0.002862126023,1.7292660522453926,1.228710275424387,1.407383080318196,0.002918002735328767
2022-07-06,-1.0,0.0,0.0,0.0,0.0,1.0,5.127397260273973e-05,0.0,0.0,-0.013230479437,0.0,5.127397260273973e-05,1.0,0.0,-0.013230479437,1.7293547185855784,1.2124538493913541,1.4263262221928743,0.01328175340960274
2022-07-07,-1.0,0.0,0.0,0.0,0.0,1.0,4.642465753424658e-05,0.0,0.0,0.0036814835010000003,0.0,4.642465753424658e-05,1.0,0.0,0.0036814835010000003,1.729435003286144,1.2169174782336123,1.421160460113092,-0.003635058843465754
2022-07-08,-1.0,0.0,0.0,0.0,0.0,1.0,4.349315068493151e-05,0.0,0.0,-0.001584929584,0.0,4.349315068493151e-05,1.0,0.0,-0.001584929584,1.7295102218633418,1.2149887497210732,1.4234783838618983,0.0016284227346849314
2022-07-11,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013256164383561645,0.0,0.0,-0.016464078374,0.0,0.00013256164383561645,1.0,0.0,-0.016464078374,1.7297394885813826,1.194985079722137,1.4474988164568454,0.016596640017835618
2022-07-12,-1.0,0.0,0.0,0.0,0.0,1.0,4.310958904109589e-05,0.0,0.0,-0.008346783491000001,0.0,4.310958904109589e-05,1.0,0.0,-0.008346783491000001,1.7298140569398837,1.185010797986721,1.4597453963109521,0.008389893080041098
2022-07-13,-1.0,0.0,0.0,0.0,0.0,1.0,4.258904109589042e-05,0.0,0.0,0.00134858631,0.0,4.258904109589042e-05,1.0,0.0,0.00134858631,1.7298877280618432,1.186608887326088,1.4578415403241949,-0.0013059972689041096
2022-07-14,-1.0,0.0,0.0,0.0,0.0,1.0,4.228767123287672e-05,0.0,0.0,0.000789485905,0.0,4.228767123287672e-05,1.0,0.0,0.000789485905,1.7299608809853573,1.1875456983173795,1.4567531030060736,-0.0007471982337671233
2022-07-15,-1.0,0.0,0.0,0.0,0.0,1.0,3.987671232876712e-05,0.0,0.0,-0.005568445476,0.0,3.987671232876712e-05,1.0,0.0,-0.005568445476,1.7300298661377485,1.1809329148460408,1.4649687923748775,0.005608322188328767
2022-07-18,-1.0,0.0,0.0,0.0,0.0,1.0,0.00012434246575342465,0.0,0.0,0.014964370546000002,0.0,0.00012434246575342465,1.0,0.0,0.014964370546000002,1.7302449823171309,1.1986048325737648,1.4435491458863676,-0.014840028080246577
2022-07-19,-1.0,0.0,0.0,0.0,0.0,1.0,4.300000000000001e-05,0.0,0.0,-0.0043997191670000005,0.0,4.300000000000001e-05,1.0,0.0,-0.0043997191670000005,1.7303193828513705,1.1933313079182313,1.4499907706853983,0.004442719167
2022-07-20,-1.0,0.0,0.0,0.0,0.0,1.0,4.384931506849315e-05,0.0,0.0,0.002021531663,0.0,4.384931506849315e-05,1.0,0.0,0.002021531663,1.7303952561711584,1.195743664941637,1.4471289348253558,-0.0019776823479315067
2022-07-21,-1.0,0.0,0.0,0.0,0.0,1.0,4.42054794520548e-05,0.0,0.0,-0.010837946889000001,0.0,4.42054794520548e-05,1.0,0.0,-0.010837946889000001,1.730471749123099,1.1827842586081414,1.4630493570817866,0.010882152368452056
2022-07-22,-1.0,0.0,0.0,0.0,0.0,1.0,4.2753424657534244e-05,0.0,0.0,0.0018024000379999999,0.0,4.2753424657534244e-05,1.0,0.0,0.0018024000379999999,1.730545732716647,1.1849161090008025,1.460479539075517,-0.0017596466133424657
2022-07-25,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013338356164383563,0.0,0.0,-0.004166469391,-0.011212373861,0.00013338356164383563,0.5,0.5,-0.007689421626,1.7307765590700643,1.175804789447256,1.4719931187588542,0.007822805187643837
2022-07-26,-1.0,0.0,0.0,0.0,0.0,1.0,4.354794520547945e-05,0.0,0.0,0.0069414729239999995,0.016340534411,4.354794520547945e-05,0.5,0.5,0.0116410036675,1.7308519308328216,1.1894923373134758,1.4551181849073798,-0.01159745572229452
2022-07-27,-1.0,0.0,0.0,0.0,0.0,1.0,4.143835616438356e-05,0.0,0.0,-0.005382690401,0.010756687169,4.143835616438356e-05,0.5,0.5,0.0026869983840000005,1.7309236544915994,1.1926885013016175,1.451278898557829,-0.002645560027835617
2022-07-28,-1.0,0.0,0.0,0.0,0.0,1.0,4.2013698630137e-05,0.0,0.0,0.00042724899099999997,0.00747219156,4.2013698630137e-05,0.5,0.5,0.0039497202755,1.730996376996371,1.197399287257564,1.4456300378806126,-0.003907706576869863
2022-07-29,-1.0,0.0,0.0,0.0,0.0,1.0,4.8178082191780825e-05,0.0,0.0,-0.014804972952,-0.004495013345,4.8178082191780825e-05,0.5,0.5,-0.0096499931485,1.7310797730820955,1.1858443923395097,1.4597866164100255,0.00969817123069178
2022-08-01,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014505479452054792,0.0,0.0,0.005201811000999999,0.006998730069,0.00014505479452054792,0.5,0.5,0.006100270535,1.7313308745028786,1.1930783639451934,1.4511459823794197,-0.005955215740479452
2022-08-02,-1.0,0.0,0.0,0.0,0.0,1.0,4.445205479452055e-05,0.0,0.0,-0.015230865325,-0.026399125633999997,4.445205479452055e-05,0.5,0.5,-0.020814995479499998,1.7314078357177793,1.1682444431929848,1.4820595516684725,0.020859447534294518
2022-08-03,-1.0,0.0,0.0,0.0,0.0,1.0,4.428767123287671e-05,0.0,0.0,-0.011953551913,-0.009412509715,4.428767123287671e-05,0.5,0.5,-0.010683030813999999,1.7314845157387775,1.1557640518080698,1.498129754970363,0.010727318485232876
2022-08-04,-1.0,0.0,0.0,0.0,0.0,1.0,4.305479452054795e-05,0.0,0.0,0.007900844403,0.001162317661,4.305479452054795e-05,0.5,0.5,0.004531581032,1.7315590644488181,1.1610014902627106,1.49143569493352,-0.0044885262374794515
2022-08-05,-1.0,0.0,0.0,0.0,0.0,1.0,4.058904109589042e-05,0.0,0.0,0.016608691392,0.027456899054,4.058904109589042e-05,0.5,0.5,0.022032795223,1.731629346770845,1.1865815983512666,1.459342829163129,-0.02199220618190411
2022-08-08,-1.0,0.0,0.0,0.0,0.0,1.0,0.00012664383561643834,0.0,0.0,-0.00356626506,0.007372881356,0.00012664383561643834,0.5,0.5,0.0019033081479999999,1.731848646953186,1.1888400287756755,1.456754992290028,-0.0017766643123835616
2022-08-09,-1.0,0.0,0.0,0.0,0.0,1.0,4.083561643835616e-05,0.0,0.0,0.0011607661060000002,0.003981941056,4.083561643835616e-05,0.5,0.5,0.002571353581,1.7319193680602623,1.191896956840904,1.4530781021965822,-0.002530517964561644
2022-08-10,-1.0,0.0,0.0,0.0,0.0,1.0,4.08082191780822e-05,0.0,0.0,-0.011256038647,0.0010892941929999999,4.08082191780822e-05,0.5,0.5,-0.005083372227,1.7319900446054328,1.1858381009530532,1.460561979930852,0.005124180446178082
2022-08-11,-1.0,0.0,0.0,0.0,0.0,1.0,4.16027397260274e-05,0.0,0.0,0.022670640543,0.016237933151,4.16027397260274e-05,0.5,0.5,0.019454286847,1.7320621001364667,1.2089077355230957,1.4327496212000013,-0.01941268410727397
2022-08-12,-1.0,0.0,0.0,0.0,0.0,1.0,4.047945205479453e-05,0.0,0.0,0.000668864364,-0.008565780804,4.047945205479453e-05,0.5,0.5,-0.00394845822,1.732132213061205,1.204134413837548,1.4384874256196534,0.003988937672054794
2022-08-15,-1.0,0.0,0.0,0.0,0.0,1.0,0.00012105479452054796,0.0,0.0,-0.002816901408,0.006036774479,0.00012105479452054796,0.5,0.5,0.0016099365355000002,1.7323418959703394,1.206072993824038,1.4363491304764944,-0.0014888817409794523
2022-08-16,-1.0,0.0,0.0,0.0,0.0,1.0,3.9410958904109596e-05,0.0,0.0,-0.002441827061,0.006193228737,3.9410958904109596e-05,0.5,0.5,0.0018757008380000002,1.7324101692256093,1.2083352259492428,1.4337165151042122,-0.0018362898790958905
2022-08-17,-1.0,0.0,0.0,0.0,0.0,1.0,4.119178082191781e-05,0.0,0.0,0.009551235901,0.002092799119,4.119178082191781e-05,0.5,0.5,0.00582201751,1.7324815302855936,1.2153701747926693,1.4254764237415474,-0.005780825729178082
2022-08-18,-1.0,0.0,0.0,0.0,0.0,1.0,4.467123287671233e-05,0.0,0.0,-0.008605115527000001,0.005276029787999999,4.467123287671233e-05,0.5,0.5,-0.0016645428695000008,1.7325589223714877,1.2133471390344153,1.4279169304756942,0.0017092141023767131
2022-08-19,-1.0,0.0,0.0,0.0,0.0,1.0,4.261643835616439e-05,0.0,0.0,-0.006857526495,-0.017795150753,4.261643835616439e-05,0.5,0.5,-0.012326338624,1.7326327578620015,1.1983910113302154,1.4457991936528105,0.012368955062356165
2022-08-22,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013042465753424658,0.0,0.0,0.006325446644,0.0064009796279999994,0.00013042465753424658,0.5,0.5,0.006363213136,1.7328587358960783,1.2060166287555762,1.4368448117370671,-0.0062327884784657535
2022-08-23,-1.0,0.0,0.0,0.0,0.0,1.0,4.327397260273973e-05,0.0,0.0,-0.0032627992900000004,0.0029312538020000002,4.327397260273973e-05,0.5,0.5,-0.00016577274400000007,1.7329337235775402,1.2058167040697179,1.4371452292282605,0.0002090467166027398
2022-08-24,-1.0,0.0,0.0,0.0,0.0,1.0,4.352054794520548e-05,0.0,0.0,-0.017907861166000003,-0.039125399801,4.352054794520548e-05,0.5,0.5,-0.0285166304835,1.733009141802743,1.17143087468893,1.4793951390968234,0.028560151031445206
2022-08-25,-1.0,0.0,0.0,0.0,0.0,1.0,4.3712328767123285e-05,0.0,0.0,0.008528993677,-0.004218198514,4.3712328767123285e-05,0.5,0.5,0.0021553975815,1.7330848956681058,1.173955773963129,1.476277841214943,-0.0021116852527328766
2022-08-26,-1.0,0.0,0.0,0.0,0.0,1.0,4.283561643835617e-05,0.0,0.0,-0.00184690158,-0.004149616737,4.283561643835617e-05,0.5,0.5,-0.0029982591585,1.7331591334279517,1.17043595031217,1.4807808432111953,0.0030410947749383564
2022-08-29,-1.0,0.0,0.0,0.0,0.0,1.0,0.00013617808219178082,0.0,0.0,-0.00569703462,0.0055558770759999996,0.00013617808219178082,0.5,0.5,-7.057877200000034e-05,1.7333951517148751,1.1703533423800923,1.4810870264101192,0.00020675685419178116
2022-08-30,-1.0,0.0,0.0,0.0,0.0,1.0,4.5904109589041095e-05,0.0,0.0,-0.00181194907,-0.0012949640290000001,4.5904109589041095e-05,0.5,0.5,-0.0015534565495000001,1.7334747216758806,1.1685352493151426,1.4834595042741232,0.0015993606590890411
2022-08-31,-1.0,0.0,0.0,0.0,0.0,1.0,5.160273972602739e-05,0.0,0.0,0.001177451798,-0.03325169284,5.160273972602739e-05,0.5,0.5,-0.016037120521,1.7335641737207648,1.1497953086888388,1.5077154695452903,0.016088723260726027
