date,策略名称,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,红利低波ETF,有色ETF,能源化工ETF
2020-08-31,风险平价策略,0.04082439733235952,0.26977426492166384,0.05127015576698522,0.09743470843172283,0.037362114539298684,0.2605875621223659,0.06351403886906606,0.08917893118411195,0.0900538268324259
2020-09-30,风险平价策略,0.04109455831204474,0.2915763576632383,0.046142423209352856,0.08500548343918077,0.03282870317778372,0.2917757827667859,0.05617752833499884,0.06604095112504736,0.08935821197156749
2020-10-31,风险平价策略,0.04012433759587472,0.3039946027076282,0.04609565497198086,0.06843155470861437,0.030877351835293426,0.311713831567074,0.0555433276399711,0.06249919203514943,0.08072014693841402
2020-11-30,风险平价策略,0.04553677797459344,0.29106403985023294,0.03514193647446509,0.059204865445296725,0.034036223329196945,0.30274289310129987,0.05692021472794797,0.0714467990654125,0.10390625003155447
2020-12-31,风险平价策略,0.048355698370017214,0.305359232676991,0.04781169590228094,0.05459928737883192,0.037254927243102684,0.34733650528882876,0.049039716265909715,0.04929052279533036,0.06095241407870748
2021-01-31,风险平价策略,0.048840566606692976,0.2994222884665292,0.05913894222223708,0.05179891222317062,0.040671292608806434,0.3184427740993937,0.05844945783120175,0.05167763587568148,0.07155813006628667
2021-02-28,风险平价策略,0.04487378486495343,0.294967130420123,0.05014226090663585,0.03820236377621924,0.04531146947784824,0.3471524225954697,0.06455378538924243,0.048541661978918973,0.06625512059058909
2021-03-31,风险平价策略,0.03140227268862011,0.31826459597008766,0.04898810791708564,0.032355769739046115,0.03695598684493493,0.390037827242612,0.05725139301670236,0.04123411828362137,0.04350992829728983
2021-04-30,风险平价策略,0.03291728060982476,0.337855381199463,0.05102425924332638,0.03454725600268388,0.04003410808788768,0.34453693982788813,0.06375390778911474,0.04484551936128031,0.05048534787853113
2021-05-31,风险平价策略,0.03749069118112465,0.3572392097483131,0.059767618973106555,0.031504171035695513,0.04692043194746673,0.3351108265838739,0.07048687895177964,0.03382810281527536,0.027652068763364505
2021-06-30,风险平价策略,0.04731846430693026,0.384161563062402,0.04689349822323442,0.03530870959928944,0.060995795232731666,0.28068028231479974,0.07433281326246083,0.03812481301516482,0.032184060982986956
2021-07-31,风险平价策略,0.033784041877751546,0.3401164617972136,0.07334857413738229,0.04316498841437476,0.0463370726458541,0.31081861018696555,0.04978374004207026,0.06297938147296958,0.0396671294254183
2021-08-31,风险平价策略,0.04126259606534775,0.30650887736491117,0.07079053739057697,0.05978568046477,0.05327230181387867,0.2911701258295331,0.07231293290157625,0.06291962085442768,0.041977327314978365
2021-09-30,风险平价策略,0.048351855632418506,0.30751941028812996,0.057350692558298624,0.05994876986496025,0.03503728839430472,0.3570750805366735,0.036069678440574016,0.0577639194592276,0.04088330482541282
2021-10-31,风险平价策略,0.06359946690054134,0.32781415546921194,0.07907734074257404,0.06532872993331075,0.049309960901907916,0.30030571051581173,0.04311844041539899,0.05114156009683398,0.02030463502440937
2021-11-30,风险平价策略,0.05724121706765387,0.3450006774305188,0.0637809466157926,0.052757896231199856,0.050766325415259494,0.3328197189056841,0.038622241067470565,0.039861267301912286,0.01914970996450833
2021-12-31,风险平价策略,0.053495111337457664,0.32874118153788173,0.07361811186318407,0.05229899661987645,0.04427533323958769,0.33721032752284624,0.04622457058489495,0.041372661158842215,0.022763706135429017
2022-01-31,风险平价策略,0.036536146650383336,0.3740944695197499,0.06472250010244686,0.05730312380095888,0.027242154533274776,0.32592294639176267,0.03776456615551927,0.04371488696814466,0.03269920587775966
2022-02-28,风险平价策略,0.0495127415643096,0.34154069200457515,0.0885370799271975,0.054306921634616125,0.03829588867679104,0.2841214014015349,0.052365375548000775,0.05624336917170078,0.03507653007127402
2022-03-31,风险平价策略,0.0343199240519055,0.3629292641354818,0.06554006838746178,0.05754419173198446,0.03505963780646119,0.32680415071023167,0.04148002654692215,0.04531639369082367,0.031006342938727716
