日期,风险平价策略,全天候策略,全天候增强策略 (动量择时)
2014-12-29,1.2752174808798922,1.1381882186982928,1.2544441998934395
2014-12-30,1.27389084292236,1.1319119762308083,1.2466370961828428
2014-12-31,1.3017225106384247,1.1482603113175374,1.2652647737594405
2015-01-05,1.2926505007488316,1.139001024741627,1.2794332481340218
2015-01-06,1.2942282265309406,1.1431657605507939,1.2895249843033336
2015-01-07,1.2884533553405717,1.1403527332951333,1.2914715335351055
2015-01-08,1.2829102622543145,1.13762625321477,1.2809774058516687
2015-01-09,1.277825165688614,1.1339424923070176,1.2821035575832593
2015-01-12,1.274952423170294,1.134202703879071,1.2865416776325878
2015-01-13,1.2623865156448832,1.1247974050919272,1.2932717354306285
2015-01-14,1.247202126137212,1.110382173008026,1.2880776322686711
2015-01-15,1.2645673868821992,1.1202972806667906,1.2923288485284787
2015-01-16,1.2691153310533416,1.1277352552205422,1.3225104993917063
2015-01-19,1.2537764180055175,1.1247668989943285,1.3140969343656952
2015-01-20,1.2540702539661657,1.1229828413766973,1.3193043099115591
2015-01-21,1.2745116172640918,1.1387345496271215,1.3491590212639275
2015-01-22,1.27885234421591,1.1392006755087691,1.336405781177448
2015-01-23,1.278689505359475,1.1396979212225775,1.3456092326444429
2015-01-26,1.2653934237852176,1.129926237946156,1.3490847007185278
2015-01-27,1.2682556955686575,1.1326168656606954,1.3400466288610478
2015-01-28,1.2640815702325916,1.1304106255023336,1.3414505500800058
2015-01-29,1.2562833305366647,1.1240585261484881,1.3341608880909577
2015-01-30,1.2445948575667172,1.114002281295835,1.3133477959606654
2015-02-02,1.2403052026168921,1.120289744696536,1.3198222961130508
2015-02-03,1.2584531750251664,1.1351815507707461,1.3282469825863434
2015-02-04,1.2658238763799146,1.1335274127783128,1.3134952850190074
2015-02-05,1.2633867884651417,1.1313862087256914,1.3139324315045533
2015-02-06,1.2687046621300035,1.1341448233810782,1.3018818246032666
2015-02-09,1.2665231117333724,1.1240761261367795,1.2813686152128414
2015-02-10,1.2658946186894373,1.126400047316715,1.2912708135884785
2015-02-11,1.2652579876546972,1.1234535562383878,1.2872893840604815
2015-02-12,1.2640567169116677,1.1197158744241935,1.2780843485036786
2015-02-13,1.282882749446638,1.133751082378448,1.287785304758027
2015-02-16,1.2865199572664343,1.1399213924300038,1.292327264842636
2015-02-17,1.2899016433430333,1.1407741043663446,1.2902175148259174
2015-02-25,1.2930916020401468,1.1344271006208857,1.280457690363173
2015-02-26,1.3017964518879492,1.145698523757201,1.2893597189422574
2015-02-27,1.3162301324776824,1.1486282682830335,1.2906404872945139
2015-03-02,1.3173122150453274,1.1592632689987559,1.3010619442384557
2015-03-03,1.2982723722532599,1.1493051403105858,1.2935455948400945
2015-03-04,1.2974627126303748,1.1471830578226752,1.2889633234512736
2015-03-05,1.2816663539920006,1.1366336458354112,1.2758545262228478
2015-03-06,1.2733663130405537,1.131493430121855,1.2688852762043492
2015-03-09,1.2858531475292003,1.1282262943427874,1.267588018805981
2015-03-10,1.284910977478779,1.1225025013982441,1.263119883464574
2015-03-11,1.2989261393566252,1.12470987634755,1.2646777477956304
2015-03-12,1.3093284734209487,1.1356197640543666,1.2785586082707232
2015-03-13,1.2997336070736565,1.1338215016777389,1.2759354659357665
2015-03-16,1.292767039612503,1.135752170977569,1.271918240544944
2015-03-17,1.2924301842431984,1.1358884164167722,1.2724175300558298
2015-03-18,1.28263491426224,1.1298201839718682,1.2608317390855892
2015-03-19,1.2932425778392738,1.1424950253638786,1.273432643082324
2015-03-20,1.2935729672075467,1.1449537294692713,1.2765480042324677
2015-03-23,1.3109817194943145,1.1623205617166334,1.2969581932971543
2015-03-24,1.316732815510138,1.1679436364252704,1.3046720880205473
2015-03-25,1.3074926467222092,1.1612550538820825,1.2958861036117717
2015-03-26,1.3012995153212557,1.1671069964348424,1.298998534735073
2015-03-27,1.3026051959640736,1.164113166052387,1.2928101719077358
2015-03-30,1.299604471701063,1.164097922656067,1.289183426298801
2015-03-31,1.2931506034702833,1.1548115963030527,1.2823442242631278
2015-04-01,1.2954529695786772,1.1604690899892904,1.2909157923029284
2015-04-02,1.2974850422897761,1.1678261359555753,1.296794631968694
2015-04-03,1.2976732738490817,1.167288620001069,1.2996614430688938
2015-04-07,1.3037981725432692,1.1777885985707106,1.3128173048796334
2015-04-08,1.3028829727920994,1.1800775293143053,1.3160770877056642
2015-04-09,1.2911104566215985,1.1707550823851562,1.305657012011715
2015-04-10,1.2924793731312536,1.1714409272036905,1.3114728121552657
2015-04-13,1.2859051605393776,1.1782212937185816,1.3208337149135414
2015-04-14,1.281508154565485,1.1785603703751877,1.3236909159542323
2015-04-15,1.2849913487219038,1.1811443202566225,1.3243440768589365
2015-04-16,1.296853601396729,1.1922382228833932,1.3411822921414713
2015-04-17,1.2996935555443734,1.1951748476580262,1.3475752105677146
2015-04-20,1.2953867643967227,1.197736167561303,1.3453567266140198
2015-04-21,1.296529428817534,1.200087193566587,1.352947102391389
2015-04-22,1.3025280471342062,1.2063149373800581,1.364743902499354
2015-04-23,1.3037330235161537,1.200665913498645,1.3595545292974784
2015-04-24,1.3047886724951707,1.2011935819647495,1.358472853595081
2015-04-27,1.3176682189261817,1.2094934903668157,1.3727839728123938
2015-04-28,1.3150521533816892,1.2113387800545772,1.370257629633579
2015-04-29,1.3128341019405976,1.20918346881571,1.3680684388162434
2015-04-30,1.3180418751784087,1.213695893464537,1.3740573907147458
2015-05-04,1.3269952519785067,1.214018847821102,1.3791641525655978
2015-05-05,1.3207960226243498,1.2041777505671913,1.3595013160984133
2015-05-06,1.3253464945043503,1.2062503566495686,1.3583369038288968
2015-05-07,1.3182843485809614,1.195712583152545,1.3433028114652932
2015-05-08,1.321687862495407,1.2013517386877,1.3528241057186632
2015-05-11,1.3244148015259594,1.2084839654430357,1.3660699648960892
2015-05-12,1.3205370524632183,1.2073946112112537,1.3685559660245679
2015-05-13,1.3250562357383866,1.2102222023396485,1.369383114931189
2015-05-14,1.323828069806895,1.2156470005608266,1.3747533092261275
2015-05-15,1.322107367058257,1.2130509458532375,1.3689425945774725
2015-05-18,1.3193853182321442,1.2123181212110903,1.3665706076505073
2015-05-19,1.3183214096408706,1.2137977439028316,1.3744386478419446
2015-05-20,1.3085169415626265,1.2058436729424586,1.36855811608013
2015-05-21,1.3140826176341398,1.211814639154601,1.3780217157082686
2015-05-22,1.3180131853363637,1.2188932623190898,1.3912974232420894
2015-05-25,1.315795743206302,1.2225848473161705,1.4029864443367615
2015-05-26,1.3129643579960217,1.2222915066023825,1.4079179514190059
2015-05-27,1.3127013820395597,1.2218995747860677,1.4089096450442802
2015-05-28,1.300227193995558,1.204164305539933,1.3775711426893789
2015-05-29,1.3009413878093636,1.2049294076500143,1.379204379959715
2015-06-01,1.2965714361187333,1.2042644482617295,1.378956340970651
2015-06-02,1.3029006903551765,1.2124846108270937,1.389244610475957
2015-06-03,1.303336820071276,1.2133566209620412,1.389459969092883
2015-06-04,1.2988322140534136,1.208843405777407,1.3846869690463253
2015-06-05,1.2924927639177404,1.2048957849795703,1.376608030528655
2015-06-08,1.2914017436065246,1.204507361020859,1.3755986571471917
2015-06-09,1.2928978029374856,1.205644235777435,1.376254647756986
2015-06-10,1.2947060526939616,1.2084328591188827,1.3815896732930917
2015-06-11,1.2913573869655524,1.2066245431907514,1.3786632582594136
2015-06-12,1.2782048357091773,1.1953950965186024,1.3594227473264577
2015-06-15,1.2706177698434553,1.1890133415010515,1.3491739818294313
2015-06-16,1.2740677847686692,1.192498785814397,1.3524447728824303
2015-06-17,1.2731939016687628,1.1916999378493722,1.3533932508116906
2015-06-18,1.27271946872039,1.190329809225749,1.3487002366354146
2015-06-19,1.2738751710922203,1.190532492750663,1.348639658705485
2015-06-23,1.2804621499228066,1.1950071701688765,1.3604090640376574
2015-06-24,1.2812899882634226,1.1960055707159676,1.3631038027987668
2015-06-25,1.2753860588960901,1.1895191333167643,1.3530370240732348
2015-06-26,1.2750421803506953,1.1861657991930483,1.3513247695491755
2015-06-29,1.277544201201535,1.1887400707139832,1.3536361706477413
2015-06-30,1.2670708809842004,1.1804673760281839,1.3382616175674866
2015-07-01,1.2639128474631747,1.1769687426440585,1.332380399455542
2015-07-02,1.2646179387080385,1.1760117618703727,1.3246946393313357
2015-07-03,1.2683077884255987,1.175527305895646,1.326989695655164
2015-07-06,1.2692912302581016,1.1737676748366492,1.3328801469807579
2015-07-07,1.2677743442280531,1.1692968046608037,1.3360084033249455
2015-07-08,1.2480157586324248,1.142795449482931,1.3155169247627612
2015-07-09,1.2663509688034051,1.1662573522013928,1.3312087010476175
2015-07-10,1.268848531425983,1.17188762868442,1.3321511044483554
2015-07-13,1.2663355979659294,1.1697985898897623,1.3322532710615633
2015-07-14,1.2650559232813998,1.1663848184175751,1.3254327515658768
2015-07-15,1.2633182759058277,1.1639162061527537,1.3228870067100156
2015-07-16,1.266192088097517,1.1635374780443062,1.3200320180234184
2015-07-17,1.2658356089796539,1.1632832325268072,1.3218007085347656
2015-07-20,1.259276897424202,1.1506880896163034,1.3064955845369557
2015-07-21,1.2566858346060727,1.1457284889143258,1.2980442889779615
2015-07-22,1.253788935226991,1.1407411396915268,1.2921303180324315
2015-07-23,1.2578290382503508,1.145232098228329,1.296342459226222
2015-07-24,1.2513440984434816,1.1363510177995544,1.2903605124982762
2015-07-27,1.2506261418734173,1.13683097276576,1.298422902215461
2015-07-28,1.2497150573914624,1.1332269656811054,1.2927379010496842
2015-07-29,1.2543147603004146,1.1383965459866205,1.29552718057058
2015-07-30,1.2492694753286089,1.1299058359284933,1.2858982923691635
2015-07-31,1.2446568282938741,1.1265247378477197,1.2806298499799351
2015-08-03,1.2339168404926761,1.1242017137096727,1.2905868735253163
2015-08-04,1.2405490836675699,1.1292904541962083,1.2904746478070777
2015-08-05,1.2472668680306078,1.129414448610305,1.2858356098849582
2015-08-06,1.24042488478513,1.126117454604669,1.284949370048808
2015-08-07,1.2442267220674195,1.1307933445635312,1.2945610041524744
2015-08-10,1.2528182900120801,1.1396002518515629,1.3014687249446406
2015-08-11,1.257205007891224,1.1501247993116646,1.3100554009641803
2015-08-12,1.266140624950965,1.165019948467876,1.3324727248066703
2015-08-13,1.2715690292294526,1.1651844510913583,1.3327398704122162
2015-08-14,1.2613919531395816,1.1587922426625543,1.3293762395491047
2015-08-17,1.2599007643604534,1.1577331897360597,1.3290350831578146
2015-08-18,1.2520537760456159,1.1475680785603326,1.3171090893641597
2015-08-19,1.2534894730377029,1.1494051260047133,1.3218535797234672
2015-08-20,1.2446968941872298,1.1483269104958975,1.3260658996414365
2015-08-21,1.2413874037222095,1.1500926410381276,1.3302972879788535
2015-08-24,1.2168596226317359,1.130404903311824,1.3162368844872352
2015-08-25,1.2012954020566733,1.1218179858297133,1.3044933871840383
2015-08-26,1.2022952163224727,1.118826749408211,1.2992226924561696
2015-08-27,1.2225476022853714,1.1294118893968503,1.3039917247047732
2015-08-28,1.2322786738848739,1.1375449171664176,1.31048725329712
2015-08-31,1.2280725994763393,1.1349308907143487,1.314659029935056
2015-09-01,1.2295530783230793,1.1384986117836673,1.3188771065792673
2015-09-02,1.2269986890623983,1.1371811562271803,1.3173409938500356
2015-09-07,1.2237334557094752,1.127711536899902,1.3032935704911772
2015-09-08,1.225044684241532,1.1292395899943046,1.3038223643424944
2015-09-09,1.2304144449543606,1.1336849109871674,1.3059271850020149
2015-09-10,1.230116040060585,1.1287581900822705,1.2979654957540723
2015-09-11,1.2296347398869771,1.1283637909667028,1.2963591169308837
2015-09-14,1.228314656056501,1.1261360421224282,1.294467299314468
2015-09-15,1.2275865917167532,1.1242472814704063,1.293468674284732
2015-09-16,1.230772109378101,1.128595572895489,1.2963484460671721
2015-09-17,1.2303570103115808,1.1315730092716094,1.3006976053885229
2015-09-18,1.2304492513909586,1.1333492258431226,1.3046143186391244
2015-09-21,1.2306368324058932,1.1381930269512242,1.3123902393351312
2015-09-22,1.2270119483474038,1.134161532064706,1.3086571597901953
2015-09-23,1.222929554060317,1.1300699961599328,1.3049427192662013
2015-09-24,1.2254433268660176,1.1344987417168184,1.3117841569548203
2015-09-25,1.227873853779433,1.1378356455426653,1.3162308279170956
2015-09-28,1.225797451067718,1.1323829586481269,1.3121391827895306
2015-09-29,1.2239019062034555,1.1264193436264163,1.3061577896048926
2015-09-30,1.2271690832738285,1.1268893848790706,1.3042061946093837
2015-10-08,1.2282127757906098,1.1393510213131355,1.3159628966089636
2015-10-09,1.2394130032570665,1.1490681895929555,1.324959407829976
2015-10-12,1.2414650028083127,1.1605054634841763,1.3344497134491646
2015-10-13,1.247177922148378,1.1562566022985818,1.3294327989614867
2015-10-14,1.2470531428749865,1.159843911325202,1.3375278609039811
2015-10-15,1.2454749109959418,1.1653061451559428,1.3401883303482116
2015-10-16,1.239945165794304,1.1619073683376802,1.3341973476916595
2015-10-19,1.241368319382361,1.1583306986279638,1.3311051149065734
2015-10-20,1.252519762239122,1.1613740471064924,1.3328648554068787
2015-10-21,1.2481026589377306,1.1532154736648437,1.3282825491555676
2015-10-22,1.2534095562480614,1.156954488938066,1.3300642618505827
2015-10-23,1.2497840419192074,1.159893823286849,1.3315869568559489
2015-10-26,1.253027716818782,1.1550372168099101,1.3250122243430056
2015-10-27,1.2590485344877662,1.1565988447093989,1.3271650189038857
2015-10-28,1.2540878141096357,1.1531093109418311,1.3262492667815435
2015-10-29,1.2461061531532613,1.1488241123262506,1.318696780700288
2015-10-30,1.2476191539254364,1.1437607256464015,1.3120638599194077
2015-11-02,1.2477032733358997,1.1414890932145436,1.3117775255672965
2015-11-03,1.2400104165172845,1.1360483877570802,1.303810690617944
2015-11-04,1.2556483034545836,1.1436726213917185,1.3190053402732569
2015-11-05,1.2528296658617113,1.140244866112658,1.3099793645211986
2015-11-06,1.2614613338912979,1.1441905586732761,1.3161516288143407
2015-11-09,1.259987720580944,1.1396670273340954,1.3126721188340265
2015-11-10,1.2553587656391405,1.1352658532865063,1.303451894590992
2015-11-11,1.250613416953512,1.1310568695835617,1.2924188646646746
