日期,唐奇安20日,唐奇安55日,唐奇安90日,TSMOM1月,TSMOM3月,TSMOM6月,TSMOM12月,唐奇安20日·仅做多,TSMOM1月·仅做多,基准·等权买入持有
2020-12-08,1.1776055008885487,1.05985742960147,1.0039168408723849,1.2349643042981249,1.131448804727582,1.133090781569637,1.1902634650532269,1.0513414491674744,1.0769837323693368,0.9223214666308575
2020-12-09,1.1769448154330182,1.061766223157773,1.005724885939014,1.2342714381784154,1.1334865336969988,1.1351314677243582,1.1903221333675515,1.050170475598733,1.0757841986825718,0.9207843823601417
2020-12-10,1.1795675621284158,1.072551217853989,1.015940635248166,1.2370219336079866,1.1450000344917382,1.1466616770980427,1.1985056479413403,1.052931909584275,1.0786129842144232,0.923574896769356
2020-12-11,1.189549784841323,1.0612853212753355,1.0052693666539647,1.2474903703796325,1.1329731477972746,1.1346173367906964,1.1855028629689488,1.058865361966285,1.084691153868319,0.9261680474202512
2020-12-14,1.1975348123351435,1.0587302256462086,1.0028491321389463,1.2558643325564962,1.130245460266106,1.1318856907951766,1.1827101804090046,1.0673146164410285,1.0933464861841462,0.9347317913917635
2020-12-15,1.19025806960787,1.0567596845621612,1.0037695132501003,1.2482331542773841,1.131282761430617,1.1329244973079484,1.1868206752447346,1.061965450152064,1.0878668533973714,0.9310422529355789
2020-12-16,1.1902638341221459,1.0592077273284672,1.005213838090333,1.2482391995695954,1.1337148939352537,1.1345546633689516,1.1912558737068597,1.065184044853834,1.0911639498236954,0.9366813316865449
2020-12-17,1.2048776642474843,1.0577950576066637,0.9985936957979149,1.263564840066563,1.1481668967218723,1.1270827076263825,1.1855612889683826,1.0795626628932897,1.105893263249613,0.9504689312349339
2020-12-18,1.2049150831569462,1.0621304707724915,1.0050384016631686,1.2636040815760976,1.1530640634475764,1.1343566535435574,1.1961048436377852,1.0831985117374865,1.1096177906727966,0.9568415638730113
2020-12-21,1.1838345256006721,1.0556492016164136,1.008013036764334,1.2556827914986495,1.146027904750454,1.1377140348269863,1.2046136655365312,1.0726678948086614,1.1050589847152472,0.954977553107186
2020-12-22,1.1608392609177163,1.0406160814952856,1.0119840096374506,1.2315011984727808,1.1297077340650616,1.1364879452502612,1.2035162486326012,1.052010752208801,1.0838701516844271,0.9367460215878778
2020-12-23,1.158494238204944,1.039426051518522,1.0155269286270163,1.2298876254836193,1.1332862302616862,1.140277333305306,1.2066747997711804,1.0498855750278877,1.0820653135598324,0.9348536918134814
2020-12-24,1.1533336198747992,1.0525958849462367,1.0068037774993632,1.224203997522219,1.126973780347692,1.1304826038643967,1.1976557149770428,1.0547838956870483,1.0870235991166537,0.9477413443091584
2020-12-25,1.154420331207795,1.05455578081185,1.004467671326513,1.228341482651236,1.1261373376396282,1.1278595233315178,1.196894147559221,1.0571511665489617,1.0907880361482676,0.9511024158165339
2020-12-28,1.1508386807029234,1.0475066230354337,1.005380225378043,1.2205629765916806,1.1222470888287601,1.1288841782875243,1.19840277103368,1.0521640133274617,1.0838805910536375,0.9450795337359591
2020-12-29,1.1492998312216915,1.0417430656309667,1.0015973220270613,1.2168077151517032,1.115885255644812,1.124636571627757,1.191867159320259,1.047676394202958,1.0783149867181194,0.9382814721626211
2020-12-30,1.1544058274329607,1.049450298610068,1.0078353737778674,1.2223466131973435,1.124141022279543,1.1316409245552037,1.1991297834051948,1.0538086975215983,1.0846855494449745,0.9450969443199774
2020-12-31,1.1638581069727407,1.0520717183777397,1.0107211381270877,1.2278146278837176,1.1269490118540442,1.1348811849401501,1.2041580082989771,1.0601398753944218,1.0891876301298409,0.9487145836915993
2021-01-04,1.1615159941604853,1.0664458244926263,0.9949871396736011,1.2503043557658533,1.1192482936995514,1.1172143744469731,1.1902382742993147,1.0684395384277126,1.108785884623658,0.9654784132080043
2021-01-05,1.1558581811259951,1.0582619774218927,0.9993828203475609,1.244422433435312,1.1104727019787997,1.1189253425921528,1.1974882576790362,1.0626316999434742,1.1028511297340517,0.9596849936638463
2021-01-06,1.172519105499542,1.0737684971320176,0.9952249557239274,1.2623599524067255,1.1267442559117302,1.1143583005602706,1.1929997134530088,1.0782945105030637,1.1191067602797737,0.9741426008619152
2021-01-07,1.1850075866324825,1.086510490298272,0.9944740678886416,1.2758053268783802,1.1401148918051192,1.1133318013573643,1.1771099960902172,1.0888458187498595,1.1300574238264853,0.9828313501895161
2021-01-08,1.1871269222504255,1.0919226001982256,0.9964185817850485,1.278087050389112,1.1457940151528643,1.1155087200211635,1.1800237742189383,1.0910300847628334,1.1323243618824232,0.9850167920986611
2021-01-11,1.1720773345780306,1.0802181323492785,0.9974966919054793,1.2618843320805082,1.1335120922313695,1.1167156839040822,1.1820510378597981,1.0732869707284647,1.113909690685578,0.965466065397625
2021-01-12,1.1842929585423914,1.0886608557566957,0.9933893440136604,1.2750359425011324,1.1423713483270428,1.1067904233588814,1.1738999733969284,1.0840539161590652,1.125084153044036,0.9747744116824908
2021-01-13,1.2024207556978999,1.1017013265036026,0.9995181225822609,1.2945527290909056,1.1560551875788996,1.1134343720089754,1.17156904312526,1.0988897059423528,1.1404814609954796,0.9865341802505988
2021-01-14,1.1922504679339663,1.0961625773528636,1.0020068380740492,1.283603172774574,1.1502431770689991,1.1162067293160638,1.1743493730193493,1.0901534810536917,1.1314145796963588,0.9791924747731511
2021-01-15,1.1875702605845717,1.093769859643269,1.0027460665580317,1.2785643582263726,1.1477324115338723,1.1170302085349375,1.1764396009834879,1.0874821038735483,1.1286420938565107,0.9782373745318179
2021-01-18,1.1806376208706881,1.0889779616161455,1.0046558141716355,1.2711005252719898,1.142704099014556,1.1191576123176274,1.183029409444624,1.0814211171950168,1.1223517055629213,0.9730437571547603
2021-01-19,1.1814806864885488,1.0850177192983688,0.9996948628948097,1.2720081883268999,1.1385484730155704,1.1136312556216537,1.1783033224900745,1.080260196111124,1.1211468449052058,0.9702597765770543
2021-01-20,1.1790963046582865,1.084299721644799,0.9906601719335683,1.2675731294329744,1.1377950520183269,1.10356687036495,1.1681763778706062,1.0793235193921795,1.119351497743606,0.9705352929628982
2021-01-21,1.1750239640034206,1.0847049835866593,0.9936321110546722,1.2616228924918023,1.1382203080826931,1.106877524863546,1.1777368545382976,1.0794656785744405,1.1188046988856875,0.9741429705869222
2021-01-22,1.162266982255165,1.0712384397725252,0.988797179486223,1.2477154543725055,1.1240893748972938,1.1014915504895002,1.1771227620797138,1.066071397051505,1.1048290551837923,0.9605442089485071
2021-01-25,1.1620585506920666,1.0720046135920693,0.9897027638591952,1.2474916991713105,1.1248933488940231,1.1025003453725948,1.1726642966243397,1.0654934252993766,1.104230070925709,0.9596749450327969
2021-01-26,1.1569992576121668,1.064946391869721,0.9872592794007073,1.242060452942718,1.1174869006662638,1.0997783741325724,1.1746961343447846,1.0601867335226507,1.0987304512210183,0.9542937885374206
