date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2023-04-03,风险平价策略,1.0,0.3,0.15,0.15,0.05527076405058865,0.4146133776842194,0.034667244965445425,0.03902343936999199,0.03022495558197975,0.01472036845799331,0.03563294399558278,0.07584690589419858,0.1551447847116599
2023-04-04,风险平价策略,1.0,0.3,0.15,0.15,0.055264250106312585,0.4146481729353583,0.03465708039447974,0.039016784775689345,0.030221041813731184,0.014718916559864917,0.03562670509764772,0.07584704831691617,0.1551345484558454
2023-04-06,风险平价策略,1.0,0.3,0.15,0.15,0.05333224135751145,0.41977788926130927,0.03396800798803439,0.03894860227525206,0.028575704755720327,0.015300767958818953,0.03253495792225191,0.07756182848110148,0.1531943182910657
2023-04-07,风险平价策略,1.0,0.3,0.15,0.15,0.052901080607882706,0.4204989126678883,0.034064202158711324,0.03906473911357353,0.028348605449428174,0.01534513211362295,0.03210798037377146,0.07766934751512153,0.15276534398373195
2023-04-10,风险平价策略,1.0,0.3,0.15,0.15,0.05326641512281268,0.427475296687827,0.033844081476774535,0.03876401149704011,0.028273800241680823,0.015347851111679203,0.0317199507843965,0.07130859307778906,0.15137845047639428
2023-04-11,风险平价策略,1.0,0.3,0.15,0.15,0.05330666581071662,0.42759616792646393,0.03387317784824639,0.03848916715198766,0.028295089339963185,0.01535904624724617,0.03174270944961116,0.07133797622576486,0.1514007907674918
2023-04-12,风险平价策略,1.0,0.3,0.15,0.15,0.05367999114667142,0.42913041172495026,0.034112057958357284,0.03818177062632918,0.0270719848942721,0.015482121170967691,0.03076014035938076,0.07158152211907125,0.15157342466014037
2023-04-13,风险平价策略,1.0,0.3,0.15,0.15,0.05398028821534881,0.4277010239220899,0.0342972291894723,0.038387288148434916,0.02713119135004906,0.015567932434998683,0.030935418935326524,0.07199962780427974,0.1520778777429649
2023-04-14,风险平价策略,1.0,0.3,0.15,0.15,0.05339710216054671,0.42715551627428966,0.034771069359934424,0.03893477761159986,0.027516222749236426,0.015548766201171505,0.029820478226862065,0.07285606741635922,0.15179864968066717
2023-04-17,风险平价策略,1.0,0.3,0.15,0.15,0.05644300673173286,0.41885550183740206,0.03670224858217206,0.0410672349088473,0.029036325803985866,0.016428383426713086,0.03152878474313928,0.06993851396600743,0.155232295646547
2023-04-18,风险平价策略,1.0,0.3,0.15,0.15,0.05670595117177891,0.42071180429667326,0.03619666195356977,0.04131857404921617,0.02854014668073761,0.01625855611075476,0.0316789916119869,0.06858931412528264,0.15500402379544584
2023-04-19,风险平价策略,1.0,0.3,0.15,0.15,0.05769333008345082,0.42441595114408875,0.0357632706736027,0.04203942773287461,0.027523364385980218,0.01605390709188391,0.02786897141680804,0.06864177747131094,0.155411046798261
2023-04-20,风险平价策略,1.0,0.3,0.15,0.15,0.058481129276024175,0.4248642176102089,0.03603019373743649,0.042669813076837586,0.026294444951507873,0.01543111800431914,0.02695129365779991,0.06927778968586587,0.15600419849725816
2023-04-21,风险平价策略,1.0,0.3,0.15,0.15,0.049504714892848266,0.4446623860783886,0.0348180051606926,0.037222180106263304,0.026140081420356957,0.01488255333726978,0.026199077828428122,0.06657100117575226,0.14539969554381424
2023-04-24,风险平价策略,1.0,0.3,0.15,0.15,0.049720447830514575,0.4460648268743626,0.03448998840789746,0.03705398506735519,0.02562378777894508,0.01495135950994915,0.026311517767297416,0.06578408676367849,0.1452996248275971
2023-04-25,风险平价策略,1.0,0.3,0.15,0.15,0.04976410811024035,0.44606085733202755,0.03443616865760815,0.037008360877976425,0.02564402734075307,0.014963081292445049,0.026299102192902244,0.06582429419604696,0.14534411059071545
2023-04-26,风险平价策略,1.0,0.3,0.15,0.15,0.05019665551592354,0.44709255950138904,0.03344337060738948,0.036612840811294685,0.025429677575156653,0.01459640568932853,0.026495390681366898,0.06613309961815121,0.14553852702046954
2023-04-27,风险平价策略,1.0,0.3,0.15,0.15,0.0522118193888321,0.452347557264746,0.03130757055859814,0.033276352713274095,0.02455251272051308,0.012442014515199358,0.026323320283395575,0.06753885255544159,0.14634221820366639
2023-04-28,风险平价策略,1.0,0.3,0.15,0.15,0.052788318013269636,0.4521691425585955,0.031640999084377446,0.03362227592721769,0.02480956965891467,0.012570129286707397,0.026600986786081277,0.06579857868483634,0.14665646910679636
2023-05-04,风险平价策略,-1.0,0.0,0.0,0.0,0.07790659487434291,0.6536562608661128,0.0445425258720971,0.04893396724519573,0.02685612144669907,0.015045553203524265,0.037438955271395645,0.09562002122063241,0.1502250280928877
2023-05-05,风险平价策略,-1.0,0.0,0.0,0.0,0.07672790694632593,0.6547983015681277,0.044558803017132595,0.04851186756447193,0.026933668100268707,0.01505189502506487,0.03756487987379165,0.09585267790481676,0.1491066859605939
2023-05-08,风险平价策略,-1.0,0.0,0.0,0.0,0.08477605855508992,0.6322789348517923,0.04902731107643598,0.05333476089584056,0.029572487462342895,0.01653057352963659,0.041427820606063946,0.09305205302279773,0.15871826136520265
2023-05-09,风险平价策略,-1.0,0.0,0.0,0.0,0.07659495009960339,0.6409101129497533,0.048606505776942636,0.05136873646674683,0.029375128892997267,0.016986375779130803,0.04151186975000241,0.09464632028482327,0.15094066659071975
2023-05-10,风险平价策略,-1.0,0.0,0.0,0.0,0.06258356250271715,0.6513562979680785,0.050098697700779266,0.05324739908822684,0.029181038777651668,0.01739128264785521,0.039886732380391594,0.0962549889342998,0.1380655045887294
2023-05-11,风险平价策略,-1.0,0.0,0.0,0.0,0.0640384982515204,0.6572577069903727,0.04303887338890517,0.049826203357494714,0.030007378684188603,0.017452297040223608,0.040768671643087846,0.09761037064420709,0.13864517372886673
2023-05-12,风险平价策略,-1.0,0.0,0.0,0.0,0.05656803784973388,0.6624132543985577,0.04395150884623672,0.05120904381989852,0.02753287210848132,0.01714311045008863,0.046922076119400184,0.0942600964076029,0.13101313812840049
2023-05-15,风险平价策略,-1.0,0.0,0.0,0.0,0.056667339071059725,0.659398355032935,0.04459901068761851,0.05197916603966423,0.02764858046029595,0.017397347085878073,0.046530937304700974,0.09577926431784774,0.13173943182758813
2023-05-16,风险平价策略,-1.0,0.0,0.0,0.0,0.05433519657876036,0.6628329194905545,0.043499233563663586,0.05244901981152322,0.027806541960498577,0.017505476929633598,0.04683157853114792,0.09474003313421836,0.129201919343452
2023-05-17,风险平价策略,-1.0,0.0,0.0,0.0,0.05624575314855575,0.6584795696157169,0.04513326167470284,0.054473388802539,0.028965616455160877,0.017896973686853605,0.044172707405904274,0.09463272921056687,0.13153560898420416
2023-05-18,风险平价策略,-1.0,0.0,0.0,0.0,0.05625206936373426,0.6586073850984814,0.04513414597194759,0.054473549578511714,0.028967194172633885,0.017897139976808158,0.04417338138614137,0.09449513445174158,0.13150717030788217
2023-05-19,风险平价策略,-1.0,0.0,0.0,0.0,0.052453977847912406,0.6654822707423803,0.04540245879685407,0.05436398165173626,0.029285625864792775,0.018064555639866198,0.04281747483117561,0.09212965462528248,0.12717545431315025
2023-05-22,风险平价策略,-1.0,0.0,0.0,0.0,0.05300593007377301,0.6730941991225019,0.043843937473110405,0.04942566643096387,0.026807702987229516,0.017156881400783856,0.04293574948029614,0.09372993303134144,0.1266299619137814
