date,货币信用周期策略,v0.19风险平价策略
2019-06-14,1.1459225164174736,1.136006730671301
2019-06-17,1.1454318834330806,1.1367964289225505
2019-06-18,1.1452084270032665,1.1366404045342726
2019-06-19,1.1440892281926762,1.1422544081977128
2019-06-20,1.1515752911384676,1.1553180826438565
2019-06-21,1.1530865549358844,1.1580965526781737
2019-06-24,1.1555960131587186,1.1610683719025436
2019-06-25,1.1602338822886897,1.1601740018740152
2019-06-26,1.155209149280039,1.158636814319315
2019-06-27,1.1548180916318873,1.1615983653448647
2019-06-28,1.1569059096966459,1.161654583021727
2019-07-01,1.1558639382842666,1.1713844356157181
2019-07-02,1.1570493407679494,1.172124329402234
2019-07-03,1.1603420264105442,1.1699225869002785
2019-07-04,1.1590563446280995,1.1664688558126775
2019-07-05,1.1590555790210877,1.1672800200920759
2019-07-08,1.1530716917884685,1.1544727379789639
2019-07-09,1.151547606842799,1.1532310814936557
2019-07-10,1.151637999772441,1.154158805721707
2019-07-11,1.1558487228319574,1.1573567776856633
2019-07-12,1.1573105985598962,1.1599641074111526
2019-07-15,1.1602235101374947,1.1640285023002426
2019-07-16,1.1591679266172814,1.1629682339667742
2019-07-17,1.158832877330093,1.1615982666695304
2019-07-18,1.160124699121043,1.15970684532824
2019-07-19,1.1669739255213465,1.1654827003203998
2019-07-22,1.1620522001715716,1.1573071724354091
2019-07-23,1.16099866425439,1.158252328420072
2019-07-24,1.1606943644516083,1.1602872746174997
2019-07-25,1.163396956872471,1.1641515267110973
2019-07-26,1.1627082219668685,1.1649594949904627
2019-07-29,1.161156013308879,1.1622637191054017
2019-07-30,1.164973498530453,1.1673316565635334
2019-07-31,1.1650687766714227,1.166500090130217
2019-08-01,1.1607939495125252,1.160568265276543
2019-08-02,1.1632678840596375,1.1563849380654572
2019-08-05,1.1676505759761715,1.154615190517178
2019-08-06,1.1658029428059753,1.1483158964026523
2019-08-07,1.1670626371049166,1.1461830428856428
2019-08-08,1.170963749579635,1.150964006186805
2019-08-09,1.1726618442465069,1.1500423596736913
2019-08-12,1.1764162168462888,1.1582585787520308
2019-08-13,1.1805181131540288,1.1595331185729334
2019-08-14,1.1762292202595483,1.1599711782066746
2019-08-15,1.177284295870241,1.1611782303181954
2019-08-16,1.1771056416519499,1.1617505501989847
2019-08-19,1.1840647969292633,1.1773504086289652
2019-08-20,1.1824223836200831,1.175391395030502
2019-08-21,1.1814093810079345,1.1745910391750465
2019-08-22,1.183095482228936,1.1752131034256375
2019-08-23,1.1842005009935939,1.1775700026479414
2019-08-26,1.1866302621225273,1.175385583682179
2019-08-27,1.1892876552505411,1.1808394096345505
2019-08-28,1.1903138157553763,1.1821237539238905
2019-08-29,1.1934022808181772,1.1835546512529533
2019-08-30,1.1885588442166017,1.180649031035884
2019-09-02,1.1917954721254604,1.1875316407573577
2019-09-03,1.191583913664036,1.1882166450863612
2019-09-04,1.1955967378918626,1.1958595498101108
2019-09-05,1.198701780574139,1.2011151753843647
2019-09-06,1.197946721606524,1.2027722036459552
2019-09-09,1.1988268278166285,1.2074225584075693
2019-09-10,1.19580558104753,1.2046379046735776
2019-09-11,1.1945241114427503,1.2019966370787774
2019-09-12,1.195274927306588,1.2037752992516784
2019-09-16,1.1943295313288746,1.2060701431102452
2019-09-17,1.189370878853342,1.1989584606478334
2019-09-18,1.1888647008938915,1.196907993882615
2019-09-19,1.1894402296866968,1.1977860926106847
2019-09-20,1.1918583580532036,1.2007546068987274
2019-09-23,1.1905594637882357,1.1986365677994293
2019-09-24,1.1902447942112062,1.1976955998062497
2019-09-25,1.189578487146728,1.1933104751310364
2019-09-26,1.1846554289776325,1.1861121364096066
2019-09-27,1.1817763475667051,1.1846570082369745
2019-09-30,1.1827193378714265,1.1808489364782981
2019-10-08,1.18453724663083,1.183743800165652
2019-10-09,1.1873211050098644,1.1885049666190544
2019-10-10,1.1881657690609628,1.1919874006776268
2019-10-11,1.1888118196969042,1.196019422110225
2019-10-14,1.1894191023570728,1.1996737262846355
2019-10-15,1.1887833234304563,1.1957603826547827
2019-10-16,1.1876400409497954,1.1932213783846277
2019-10-17,1.188906401401978,1.1937179764661208
2019-10-18,1.1855139105249093,1.188283208307552
2019-10-21,1.188324182304417,1.1905442371769654
2019-10-22,1.18911825506815,1.1927915756358283
2019-10-23,1.188128491933671,1.1907081423112502
2019-10-24,1.1898294240920897,1.1931646452919387
2019-10-25,1.191176383928581,1.1967700966400594
2019-10-28,1.189881752763422,1.1982283069805881
2019-10-29,1.1870031572251865,1.1935243754135623
2019-10-30,1.1851925149589808,1.1894604772175426
2019-10-31,1.1846822726721353,1.187770018298015
2019-11-01,1.1888938384194505,1.194533488042167
2019-11-04,1.1904268067705845,1.1970046388447404
2019-11-05,1.1940032584209457,1.2023137318428843
