date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2018-01-24,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.22891909267714533,0.0,0.0,0.47108090732285457,0.21281889980551402
2018-01-25,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.2289183597624469,0.0,0.0,0.4710816402375531,0.21281898042613084
2018-01-26,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.24278034531963577,0.0,0.0,0.45721965468036413,0.21129416201484005
2018-01-29,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.17353242571713134,0.0,0.2077113944688107,0.3187561798140579,0.18775472400079396
2018-01-30,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.3051933359305616,0.0,0.39480666406943826,0.0,0.14520773343722246
2018-01-31,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.30520573558917546,0.0,0.39479426441082455,0.0,0.14520822942356704
2018-02-01,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.2985839372634385,0.0,0.40141606273656144,0.0,0.14494335749053755
2018-02-02,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.161
2018-02-05,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.133
2018-02-06,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.286720538099094,0.0564759347545488,0.05369477331428888,0.07944241879030237,0.0,0.09796134291478586,0.12570499212698016,0.1282329103123194
2018-02-07,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.133
2018-02-08,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.133
2018-02-09,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.133
2018-02-12,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.5104963276169977,0.0,0.0,0.0,0.0,0.18950367238300225,0.0,0.07939788560021524
2018-02-13,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.133
2018-02-14,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.41798380941232993,0.0,0.0,0.1235617936922221,0.0,0.1584543968954479,0.0,0.09405417175939423
2018-02-22,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.40867991312989715,0.0,0.0,0.12776113685624227,0.0,0.16355895001386056,0.0,0.0951990545956105
2018-02-23,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.4086880406677263,0.0,0.0,0.12777141439591885,0.0,0.1635405449363549,0.0,0.0951986123057255
