10年国债主连,策略名称,30年国债主连,PTA主连,date,中证1000主连,原油主连,沪深300主连,沪金主连,沪铜主连,沪铝主连,红利低波ETF,豆粕主连
0.18607091307887608,全天候策略,0.18607091307887608,0.056105620343821744,2025-07-31,0.02743064998249838,0.056105620343821744,0.02743064998249838,0.21474588344019946,0.056105620343821744,0.056105620343821744,0.07772288871794288,0.056105620343821744
0.18513520383946575,全天候策略,0.18513520383946575,0.05704625701766175,2025-08-31,0.026818212153830807,0.05704625701766175,0.026818212153830807,0.2153632487032967,0.05704625701766175,0.05704625701766175,0.07549863422180143,0.05704625701766175
0.19449951178428485,全天候策略,0.19449951178428485,0.05308107814990826,2025-09-30,0.02367122777997662,0.05308107814990826,0.02367122777997662,0.22390936215421647,0.05308107814990826,0.05308107814990826,0.07434376796771934,0.05308107814990826
0.1628111444720092,全天候策略,0.1628111444720092,0.06719780942445276,2025-10-31,0.030060216601701013,0.06719780942445276,0.030060216601701013,0.19994873729476093,0.06719780942445276,0.06719780942445276,0.07831949343555479,0.06719780942445276
0.16806939478199354,全天候策略,0.16806939478199354,0.06531914155525212,2025-11-30,0.02873938358685253,0.06531914155525212,0.02873938358685253,0.20464915275039314,0.06531914155525212,0.06531914155525212,0.07513758273565412,0.06531914155525212
0.16734158247663222,全天候策略,0.16734158247663222,0.06525373663505714,2025-12-31,0.030380762190202092,0.06525373663505714,0.030380762190202092,0.20221455692148727,0.06525373663505714,0.06525373663505714,0.07607207056955835,0.06525373663505714
0.1671990138838398,全天候策略,0.1671990138838398,0.0639662231573244,2026-01-31,0.03449444700624568,0.0639662231573244,0.03449444700624568,0.1966707900349185,0.0639662231573244,0.0639662231573244,0.08011117239828856,0.0639662231573244
0.16228334806651223,全天候策略,0.16228334806651223,0.0665689472894716,2026-02-28,0.03585530695023458,0.0665689472894716,0.03585530695023458,0.19299698840574928,0.0665689472894716,0.0665689472894716,0.07788096511339912,0.0665689472894716
0.29360488157991116,全天候增强策略 (动量择时),0.29360488157991116,0.0,2014-01-31,0.0,0.0,0.0,0.29360488157991116,0.0,0.0,0.11918535526026644,0.0
0.2918687577914484,全天候增强策略 (动量择时),0.2918687577914484,0.0,2014-02-28,0.0,0.0,0.0,0.2918687577914484,0.0,0.0,0.12439372662565486,0.0
