date,策略名称,股指期货信号,股指基准仓位,股指目标波动,股指实现波动,股指波动缩放系数,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2021-12-17,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07092981437260774,0.5577881821903462,0.0,0.061361261344657726,0.03907324450325373,0.03450476967809153,0.029778012613833477,0.08152612978173601,0.12503858551547356
2021-12-24,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0702286124418395,0.5600830103944767,0.0,0.05990225080006842,0.03963096512971672,0.033340087980214796,0.028243049334207185,0.08229551468791517,0.1262765092315617
2021-12-31,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07191742851834974,0.5650649732929273,0.0,0.06088674530834648,0.03846730492365785,0.034420975836735146,0.02869001198260709,0.07462653116201878,0.1259260289753576
2022-01-07,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08084063225985261,0.556438018296922,0.0,0.06175525655862055,0.04247111621090702,0.03799772978393605,0.03138494526255019,0.06888013812424211,0.1202321635029694
2022-01-14,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06602538280287572,0.5711126004805718,0.0,0.06446626754836854,0.04209724224904058,0.03874844465529466,0.03201552530423244,0.06311016465916194,0.12242437230045432
2022-01-21,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06410750455434434,0.5805997198213801,0.0,0.06078898847165678,0.04288335389015704,0.036421924381128123,0.03201538136495143,0.0631721774310604,0.12001095008532169
2022-01-28,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05682585053233251,0.58353967658344,0.0,0.05696325860982004,0.04858703129088922,0.04109679378264743,0.03476154969485286,0.07355345755081402,0.10467238195520391
2022-02-11,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08096747810641758,0.5014863927596269,0.0,0.06200644869941895,0.052745394530982655,0.04593495978265586,0.04403098230192075,0.08006622949424712,0.13276211432473026
2022-02-18,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07759159342117805,0.5166369491067295,0.0,0.06611100723963263,0.05580714816952881,0.040011946382924365,0.04299984571488337,0.08172164683183736,0.11911986313328574
2022-02-25,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07911342819560017,0.5316959333504675,0.0,0.07254459499153246,0.05383492325613422,0.042217912126182935,0.04535526682078066,0.06604500141139016,0.10919293984791187
2022-03-04,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08149448052171883,0.5165450584750142,0.0,0.0795158550728441,0.05603621071727445,0.039182494588412324,0.042876160822606826,0.06911866798543398,0.1152310718166953
2022-03-11,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08253426730788072,0.5789608090960172,0.0,0.07690133797591,0.046276713254341746,0.029385934259288832,0.024760831349284102,0.07476827898580887,0.08641182777146847
2022-03-18,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05808218595751794,0.5432629717384886,0.0,0.10498692717009846,0.06125390476392561,0.03493727288733451,0.02537608213629021,0.08085212847754691,0.09124852686879792
2022-03-25,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0597659510942717,0.5312095261768793,0.0,0.10862064607653477,0.06247906511162654,0.03601926041355059,0.02605866814762164,0.08260581911644098,0.09324106386307442
2022-04-01,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06546311074719993,0.5515283008378881,0.0,0.1044900500553681,0.06449906653031648,0.035040514487245385,0.024346808877201993,0.05801346232638552,0.0966186861383945
2022-04-08,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061041512884394654,0.5648105067614911,0.0,0.10452796543392781,0.05640892051773957,0.03451063640727684,0.02162343470638316,0.05779535373248401,0.09928166955630277
2022-04-15,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061923218564743907,0.556991861272661,0.0,0.10601581913596923,0.05226301469707832,0.03465791630620157,0.02283775868721181,0.06048533587278167,0.10482507546335253
2022-04-22,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05903087078306132,0.5397721328339486,0.0,0.11037737748327606,0.0574018500819933,0.037800966100019325,0.024127457269667033,0.06589511768891376,0.10559422775912047
2022-04-29,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.047513269098827866,0.5977048226084019,0.0,0.09344219332459547,0.041870761558109995,0.034457514898903814,0.022003997939005218,0.05606053095056895,0.10694690962158684
2022-05-06,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04476820794937809,0.6120346212267614,0.0,0.08658020640973892,0.03907278538152462,0.035605548444026844,0.022696263169131748,0.053093683793924554,0.10614868362551388
2022-05-13,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04719405109526339,0.6151366965324345,0.0,0.08607414515329762,0.03990238742440209,0.03478938905778638,0.022069264084088724,0.053632828505769864,0.10120123814695747
2022-05-20,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.047077104988796234,0.6227388756562817,0.0,0.08492708389348111,0.040342059095286625,0.03389631863885333,0.021756754937938685,0.054586255951978586,0.09467554683738368
2022-05-27,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04451615857724748,0.6316163118653556,0.0,0.08402837680784167,0.03866146491029329,0.03304251878883007,0.021032628872681196,0.05043908891114424,0.09666345126660647
2022-06-02,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.050978754994686085,0.6120780978613608,0.0,0.09034545460486078,0.03949990550441424,0.03494100092849558,0.022110204988860613,0.05156734228709499,0.09847923883022683
2022-06-10,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.052320882275843514,0.6084063294991328,0.0,0.09129992972512156,0.03921366137253295,0.03580825891266858,0.022650232141488882,0.05241136677038496,0.09788933930282684
2022-06-17,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05290569648972093,0.6271788016334362,0.0,0.07752339025990644,0.03783119117779084,0.03355554057827833,0.023508239328202677,0.049845739348337,0.09765140118432752
2022-06-24,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06642285449247995,0.6333612768000388,0.0,0.0487361636491853,0.039421012995182,0.03109221862673023,0.02304771136717599,0.04441811289962856,0.11350064916957929
2022-07-01,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07391819791483129,0.6289725115920891,0.0,0.04323628881891819,0.04154275383123103,0.02982788148246766,0.0237008420807953,0.04724147957884272,0.11156004470082455
2022-07-08,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06656511380687859,0.6690648186591458,0.0,0.03639005119622242,0.04350653425327571,0.028268855467616327,0.020299582124487944,0.04959965100091805,0.08630539349145519
2022-07-15,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.060891627896082316,0.7025530236551909,0.0,0.02968645555025729,0.03816510551896395,0.0214549490437515,0.019089431263241412,0.045833390458694785,0.08232601661381787
2022-07-22,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05938203499664379,0.705699321604104,0.0,0.02998570727856215,0.03951547685246557,0.02154486586517482,0.019777872963246217,0.04310417063649813,0.08099054980330524
2022-07-29,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06050570048952857,0.697142134276682,0.0,0.030933088884827573,0.04082650066045747,0.02177415148620374,0.019565820096944565,0.045177039800982546,0.0840755643043736
2022-08-05,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05686989463780919,0.6985484166988106,0.0,0.03054485752000373,0.040396757120720446,0.021638685687760242,0.019236916412493595,0.045050934920063256,0.08771353700233887
2022-08-12,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05804465505153887,0.6949781685265217,0.0,0.03133916447186415,0.04104927782145419,0.022141176590717147,0.019802846838902093,0.045126607268104316,0.0875181034308974
2022-08-19,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.058769879493951904,0.7073221001511064,0.0,0.0293468017930894,0.03471304801074803,0.021899140039764363,0.02000940592476719,0.04175627482603336,0.08618334976053937
2022-08-26,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06485239180948765,0.6804642498947866,0.0,0.03232085962940509,0.03736455950664399,0.024248768161879167,0.022222804712764464,0.04308918610309322,0.09543718018193979
2022-09-02,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06956910345330566,0.6901993428174826,0.0,0.029179772055077317,0.034720590813877066,0.023850085424655876,0.02123761559546832,0.04604817176678233,0.0851953180733507
2022-09-09,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08285255393401747,0.6504076576267347,0.0,0.03235316219478652,0.03903347401424258,0.024909167203694505,0.02275497517217428,0.054031483143754576,0.09365752671059534
2022-09-16,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06376113974665136,0.6635501485216041,0.0,0.0337866975470926,0.04021531544614126,0.026499344486070088,0.024064621286886603,0.05674472836085201,0.091378004604702
2022-09-23,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06461219770572273,0.6442578418319308,0.0,0.03654513224950927,0.043555285010640196,0.026626990369187344,0.024322977690690768,0.05996419040611833,0.10011538473620057
2022-09-30,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07553537041477477,0.5573293141172563,0.0,0.04639243732004734,0.0479943380896874,0.03159366306280523,0.026988524218251653,0.08356443142782422,0.13060192134935314
2022-10-14,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07511267970574292,0.5614245303710684,0.0,0.04685615077931775,0.047729266428668767,0.03048788769547148,0.026696350906940447,0.08051647897198211,0.1311766551408081
2022-10-21,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07662473716222845,0.57263951404826,0.0,0.04867289040351688,0.047389576882678294,0.030421161599200226,0.027219059041037778,0.06818088633543716,0.12885217452764128
2022-10-28,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06440002382898227,0.5852537105351941,0.0,0.04851062567508457,0.043966196908972445,0.028181062347241853,0.028628979124192867,0.0664063445388384,0.13465305704149358
2022-11-04,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.058119203091655025,0.5864774418837638,0.0,0.04872810813461972,0.04102362647486298,0.029501478946562163,0.030167321419679288,0.06952437500421796,0.13645844504463908
2022-11-11,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06501589847214792,0.5450776485197655,0.0,0.05478459390219892,0.04559847029244631,0.032675121710726375,0.03169822236151846,0.0715015684486605,0.15364847629253597
2022-11-18,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08393876661424159,0.4345617651762732,0.0,0.06781306423720465,0.06675873924064137,0.04429458024489388,0.0383465785209605,0.08201896737737709,0.18226753858840777
2022-11-25,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08568089473098472,0.43935206606561383,0.0,0.06723224930882819,0.06479487140970057,0.04069509558522971,0.03527211057451555,0.088489620748013,0.1784830915771143
2022-12-02,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0854577623880655,0.424840744722477,0.0,0.06627853313535763,0.06620253989430631,0.042968840914967305,0.03331749986164575,0.08193958361629516,0.19899449546688538
2022-12-09,风险平价策略,1.0,0.2,0.1,0.2051666147121784,0.4874087343122894,0.09748174686245789,0.048740873431228945,0.048740873431228945,0.08133803473185339,0.3945733442008853,0.0,0.06495254457537787,0.06525839622552124,0.03717291400980269,0.02692452246762961,0.08192607259687039,0.15037242432960177
2022-12-16,风险平价策略,1.0,0.2,0.1,0.19754824451107802,0.5062054600763221,0.10124109201526442,0.05062054600763221,0.05062054600763221,0.07160272263418126,0.41562308690019384,0.0,0.05995867881394581,0.05991790487404812,0.04099933391495208,0.0293809256523089,0.07447056001051734,0.14680569518458822
2022-12-23,风险平价策略,1.0,0.2,0.1,0.20100498796276178,0.49750009198043393,0.0995000183960868,0.0497500091980434,0.0497500091980434,0.06628783857261442,0.4244488111700705,0.0,0.06085382784855305,0.06008464721447681,0.041300852176565414,0.030249360359241126,0.07286968599315582,0.1444049582692361
2022-12-30,风险平价策略,1.0,0.2,0.1,0.19191606224933833,0.5210611286411218,0.10421222572822436,0.05210611286411218,0.05210611286411218,0.0676048281307234,0.41582799474436044,0.0,0.06308996356136289,0.057518350996910626,0.04260183672042626,0.030085584689867637,0.07080796116205772,0.14825125426606675
2023-01-06,风险平价策略,1.0,0.2,0.1,0.1854958330193743,0.539095667931017,0.10781913358620342,0.05390956679310171,0.05390956679310171,0.07635175342672348,0.4345664828729803,0.0,0.05667311146221114,0.05041832106206745,0.03892485739612887,0.024904278776979656,0.05959922486503417,0.1507428365516715
2023-01-13,风险平价策略,1.0,0.2,0.1,0.1782662949870442,0.5609585368185707,0.11219170736371414,0.05609585368185707,0.05609585368185707,0.07683547760109857,0.4140189529788319,0.0,0.05967707866145573,0.05301347957660333,0.04079857394994317,0.025734189284037888,0.06004268551900777,0.15768785506530747
2023-01-20,风险平价策略,1.0,0.2,0.1,0.17352772575608058,0.5762767855355005,0.11525535710710011,0.057627678553550055,0.057627678553550055,0.08000797475386139,0.4024997415077029,0.0,0.059690282042422625,0.055381369105241815,0.04152681713510714,0.02570098100022078,0.05576064311027997,0.1641768342380633
2023-02-03,风险平价策略,1.0,0.2,0.1,0.14556202779762897,0.6869923531089258,0.13739847062178517,0.06869923531089259,0.06869923531089259,0.07824846549833846,0.42773504229400966,0.0,0.05445442122716812,0.05022531756770914,0.037411902447621666,0.02313927932809084,0.05909547155793831,0.13229162945733855
2023-02-10,风险平价策略,1.0,0.2,0.1,0.1361969134710159,0.7342310295547265,0.1468462059109453,0.07342310295547265,0.07342310295547265,0.08382890479024202,0.435324586275707,0.0,0.05642150418871518,0.04805381417607412,0.036080197665687756,0.02365079500797374,0.06050490391997901,0.10928908806467577
2023-02-17,风险平价策略,1.0,0.2,0.1,0.12941110225351857,0.7727312282998586,0.15454624565997174,0.07727312282998587,0.07727312282998587,0.08192885209073952,0.43724954788806425,0.0,0.05759456268182809,0.046123263064786604,0.035346466556116105,0.023049749721580876,0.057979818406779626,0.10618149393013311
2023-02-24,风险平价策略,1.0,0.2,0.1,0.13303311822474648,0.7516925208883682,0.15033850417767367,0.07516925208883683,0.07516925208883683,0.08329963371526011,0.4333263394744027,0.0,0.05951987941681652,0.047526805977793206,0.03674375838483451,0.022452459413587422,0.05800810590815597,0.1087845135314759
2023-03-03,风险平价策略,1.0,0.2,0.1,0.12374170066207198,0.8081350059434812,0.16162700118869625,0.08081350059434812,0.08081350059434812,0.08297806769656559,0.43693850556503905,0.0,0.0516181159196016,0.04528012747339496,0.03475766177746875,0.023320332565287323,0.05410109673304152,0.10937909108090509
2023-03-10,风险平价策略,1.0,0.2,0.1,0.12900418093197044,0.7751686749806534,0.1550337349961307,0.07751686749806536,0.07751686749806536,0.06718098815181729,0.468424840966465,0.0,0.049303184907725554,0.04378375352631644,0.0378833405795344,0.02069010084511405,0.05659301807831311,0.10110703794858343
2023-03-17,风险平价策略,1.0,0.2,0.1,0.13261977539680336,0.7540353593632341,0.15080707187264683,0.07540353593632342,0.07540353593632342,0.06414987338402596,0.49585611347020164,0.0,0.03626217450490143,0.04123886486802441,0.03016064018427043,0.015844260467731002,0.05119622216565248,0.11448477908254591
2023-03-24,风险平价策略,1.0,0.2,0.1,0.12484156167493901,0.8010152921699172,0.16020305843398344,0.08010152921699172,0.08010152921699172,0.06356199923730729,0.5017312857178561,0.0,0.03954398572181257,0.04338269408446634,0.03374557303549637,0.015952012567475457,0.04002849923460553,0.10185089196699688
2023-03-31,风险平价策略,1.0,0.2,0.1,0.12168224697679626,0.8218125690847008,0.16436251381694017,0.08218125690847009,0.08218125690847009,0.06125096803044294,0.5041746342120588,0.0,0.0386891914816784,0.044631845298740556,0.033571664705413624,0.016342047430862764,0.03945967194570727,0.09751746307815536
2023-04-07,风险平价策略,1.0,0.2,0.1,0.11746164108393556,0.8513417578470759,0.1702683515694152,0.0851341757847076,0.0851341757847076,0.06270513502261774,0.4984303565499743,0.0,0.04037737266211173,0.04630466150165766,0.03360250034733643,0.018189057429156226,0.03805856586118129,0.09206399905654933
2023-04-14,风险平价策略,1.0,0.2,0.1,0.11889067024842184,0.8411088926578527,0.16822177853157055,0.08411088926578528,0.08411088926578528,0.06344901451319791,0.5075696530882492,0.0,0.041316923587076206,0.04626447158772729,0.03269631496764789,0.018475894851165155,0.03543429658228363,0.08657165229108221
2023-04-21,风险平价策略,1.0,0.2,0.1,0.11998238725815823,0.8334556619950941,0.16669113239901884,0.08334556619950942,0.08334556619950942,0.05893231012269419,0.5293444299187594,0.0,0.04144881339942656,0.04431085875911317,0.0311182571397349,0.017716807274578854,0.031188450935538625,0.07924894005113556
2023-04-28,风险平价策略,1.0,0.2,0.1,0.12273261687117518,0.8147793353494924,0.1629558670698985,0.08147793353494925,0.08147793353494925,0.04490718329019455,0.32244003157644785,0.3046317725575779,0.027392698194177667,0.029203817263296232,0.021292237043456223,0.010822517280057333,0.022557216931701603,0.05379665879319204
2023-05-05,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.054441082506324255,0.3887713110749708,0.36728016925248164,0.03218700614237229,0.035148897656716326,0.019397913499797824,0.010849451460707503,0.02658397662288839,0.0653401917837409
2023-05-12,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04229675919051818,0.41569043811450057,0.33625303846199195,0.03329192424819685,0.03884887880489359,0.020693387241963915,0.01291946468431065,0.035202178192853865,0.06480393106077044
2023-05-19,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.03926531982683413,0.41831869177508957,0.33566514139394693,0.03443587661372041,0.04126634247857118,0.02193446041411159,0.013604397764066151,0.0317537763638033,0.06375599336985668
2023-05-26,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.03834483611835529,0.43137962773668403,0.3195177525671247,0.03503851931750519,0.03711187780485071,0.02302548997090489,0.014410855531853605,0.0342084407608795,0.06696260019184187
2023-06-02,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04750675927265021,0.40211786287518364,0.2877540397590096,0.044235514811490365,0.04643558660858964,0.028319140331512168,0.016771702482499116,0.03712781557030503,0.08973157828876015
2023-06-09,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04875261888759984,0.4082035945413508,0.2938220634367984,0.044508103437884895,0.042259388381256556,0.02785677918535167,0.017345068644935274,0.038447977817194175,0.07880440566762834
2023-06-16,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05896951412497385,0.37940342699375185,0.25581045382936074,0.057883835995012956,0.05023521105406994,0.03474125844653416,0.02024296251063666,0.052208815974169376,0.0905045210714905
2023-06-21,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05345772566438279,0.3775770639248249,0.2509388038972302,0.06139458041528176,0.04830889910570317,0.03365995922151493,0.021841564185816897,0.05670379619875178,0.09611760738649354
2023-06-30,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04761545569712834,0.3872802398412812,0.25664804141866027,0.058598350536067496,0.04661867923859733,0.03249725003047949,0.02153288052077642,0.05344907519717771,0.0957600275198316
2023-07-07,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.049287865620565495,0.38104354777087557,0.25142719302777566,0.059568577410961936,0.04619943116114891,0.033810698877072706,0.02252103755307632,0.055565954879737686,0.10057569369878573
2023-07-14,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04995251675402223,0.3807637869500518,0.2512757872651479,0.059762524549007136,0.0466711023056566,0.034196472826164205,0.022830838775262565,0.05498451007746935,0.09956246049721833
2023-07-21,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0478919018589981,0.386912013330406,0.25567146753056114,0.05686982884935552,0.04708756533231209,0.031072257735762922,0.022134682335869398,0.0550073197109835,0.0973529633157514
2023-07-28,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06465719411527611,0.33183623865459355,0.21516833308099953,0.07420445905284508,0.06254090318997275,0.040638287898181864,0.030045580285286276,0.07069319631967177,0.11021580740317298
2023-08-04,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06650931534521272,0.3490581930633953,0.22545800293828047,0.06313989009044908,0.06561703967952012,0.03339819824799681,0.027863163352417765,0.06327449836663185,0.10568169891609579
2023-08-11,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06059175552784455,0.3558962875681227,0.22705146916026103,0.06074341802939837,0.06614173927628968,0.033894139298939266,0.028447528499842563,0.0603943338355373,0.10683932880376468
2023-08-18,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06032806811875262,0.3643648353860137,0.22194836561131925,0.05632921697098283,0.06393822026424656,0.03233009747300277,0.028715511578772196,0.06217921214768007,0.10986647244922984
2023-08-25,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06213682694013722,0.35589255637432704,0.2265898265530382,0.0610208051194195,0.06745238149486844,0.03519366280426062,0.027088472557274684,0.05196142245456776,0.11266404570210653
2023-09-01,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06698761192165352,0.32992598688363756,0.20933641492962754,0.06850511946843434,0.07606263860923891,0.037735241095670356,0.03018517641892174,0.05459570207228289,0.12666610860053296
2023-09-08,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07484534189486018,0.33883731737362227,0.17073121818041545,0.06991306833253944,0.060856115517777185,0.037510097733509384,0.039273622518172985,0.04710541505703695,0.16092780339206605
2023-09-15,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08090612036538403,0.33380810013782386,0.157286784433787,0.07528053810663311,0.06450395214616692,0.04033661579681611,0.04244725151610276,0.04764744811924228,0.15778318937804403
2023-09-22,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08581764880613456,0.33381193412499593,0.1542623103084937,0.0708682971421849,0.07027911184545896,0.04035174753767093,0.044294779594179004,0.04417826674653136,0.15613590389435056
2023-09-28,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08890412782184852,0.36017187990601,0.16143936610366072,0.06880658315260425,0.07365506483425362,0.03960668295221274,0.0440422102207021,0.04637137454610827,0.11700271046259982
2023-10-13,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08474565266334269,0.40480528707540125,0.1912376205132549,0.07505151939561508,0.06324529903598958,0.031153023808823455,0.024507195155761604,0.03501279932478323,0.09024160302702824
2023-10-20,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07440565582944654,0.374342477080638,0.19167581893893515,0.07732989761110935,0.06884354532862864,0.035413145907062744,0.02798163849436949,0.041815740961244116,0.1081920798485659
2023-10-27,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06504619489979298,0.3849887348071851,0.19021905502054615,0.07596770989655262,0.0694470673538389,0.03549444076058171,0.026714517751968425,0.04198074622546595,0.1101415332840681
2023-11-03,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061337996902322736,0.3873844289353146,0.19201889500919522,0.07710294478089555,0.07045511469052963,0.035909507605748084,0.02578919783066844,0.04058268832408368,0.10941922592124213
2023-11-10,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06352461068236669,0.39484231785936924,0.20138903054607377,0.07557208877195776,0.0690829682038975,0.036379061381556214,0.02208875268539839,0.03989327791537067,0.0972278919540099
2023-11-17,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06414777076483605,0.3980604128046314,0.2034380771942937,0.07863910438353187,0.06396744946884535,0.037209325892417336,0.019515446645620202,0.03670768442628358,0.09831472841954055
2023-11-24,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0760250342174916,0.36915169596022934,0.1920650220571719,0.09192192372133925,0.07148605473600576,0.03725452243012309,0.022296097234677754,0.03847701460238693,0.10132263504057436
2023-12-01,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0711763874356003,0.3723030339211413,0.19416242320869861,0.09636705708655886,0.06559175166256521,0.03371493217615659,0.020921739106449736,0.036232383971261085,0.10953029143156831
2023-12-08,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06339584945426603,0.39553063732156546,0.20693681616515336,0.0820643985429637,0.06455998229008275,0.03646161323757755,0.020090848301683225,0.03956900284364246,0.09139085184306546
2023-12-15,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06186268132907198,0.40330555642532084,0.21371674106729205,0.0804784161106384,0.06377579734460209,0.03096433029908518,0.017061679363784478,0.03921268009244814,0.08962211796775685
2023-12-22,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061530303811921386,0.3996081642074242,0.21660296372610235,0.0810270929305546,0.06441648625749123,0.03131908989259299,0.01726526196720599,0.03807946320753391,0.09015117399917348
2023-12-29,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0642446862470656,0.4082853760146321,0.20851331295247866,0.07828454648607924,0.0676883165577037,0.03149572958994701,0.015470518820502913,0.03639427590411702,0.08962323742747362
2024-01-05,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06912827204858074,0.41004903808168314,0.21820532942046308,0.07620587037754102,0.053339131709446985,0.03183380420428305,0.014918132650299802,0.03447179743649594,0.09184862407120642
2024-01-12,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06650959928084245,0.3916410953341956,0.21026846127730958,0.08356644562751094,0.05929843970772865,0.03302604298832194,0.017731030265193844,0.032991679765174364,0.10496720575372263
2024-01-19,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.057430573900756336,0.3987769223697752,0.2232078447419431,0.08152854237043232,0.05726321457052729,0.03483902307400827,0.017625162062424763,0.03221488294381716,0.09711383396631572
2024-01-26,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.049432683061102885,0.404344166011379,0.22332696318261627,0.08613103886113886,0.05633173648010867,0.036376245812499215,0.01791681593346018,0.03209595890464011,0.09404439175305476
2024-02-02,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04616195916191422,0.41984434010918864,0.21125778112098237,0.0796324563010104,0.054472886818601116,0.0335394654606295,0.017105976297340845,0.032143819827042786,0.10584131490329003
2024-02-08,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.060327963989319805,0.383789034827376,0.16700246697541268,0.08633725997601494,0.0713227665714508,0.04388079796218918,0.021718083122412014,0.04267181884967115,0.12294980772615341
